時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-29 09:00:00,0,0,0,0,0,0,0,0
2023-07-29 09:15:00,110,140,45,45,5,5,0,20
2023-07-29 09:30:00,110,120,60,60,70,10,0,30
2023-07-29 09:45:00,165,120,55,60,60,20,0,20
2023-07-29 10:00:00,145,120,50,50,45,45,0,20
2023-07-29 10:15:00,145,110,50,50,40,50,20,20
2023-07-29 10:30:00,0,0,0,0,0,0,0,0
2023-07-29 10:45:00,105,85,35,45,40,45,25,30
2023-07-29 11:00:00,95,85,35,50,35,30,25,30
2023-07-29 11:15:00,95,55,35,50,45,30,25,30
2023-07-29 11:30:00,85,55,35,50,40,30,15,30
2023-07-29 11:45:00,85,65,35,55,35,30,20,20
2023-07-29 12:00:00,85,80,45,50,30,25,30,20
2023-07-29 12:15:00,85,90,45,60,35,20,20,20
2023-07-29 12:30:00,85,90,45,60,40,30,25,30
2023-07-29 12:45:00,85,75,45,60,40,25,30,20
2023-07-29 13:00:00,90,65,40,40,35,30,35,30
2023-07-29 13:15:00,90,65,30,40,35,30,35,40
2023-07-29 13:30:00,90,65,35,0,35,30,25,35
2023-07-29 13:45:00,75,75,45,0,40,25,20,40
2023-07-29 14:00:00,85,75,50,0,40,25,25,50
2023-07-29 14:15:00,85,85,50,0,40,25,30,35
2023-07-29 14:30:00,90,70,35,10,40,45,30,30
2023-07-29 14:45:00,90,70,35,50,35,45,15,20
2023-07-29 15:00:00,85,75,20,55,20,35,20,20
2023-07-29 15:15:00,80,75,30,50,20,30,20,20
2023-07-29 15:30:00,85,65,45,50,35,20,30,35
2023-07-29 15:45:00,75,65,40,50,40,25,30,20
2023-07-29 16:00:00,80,65,40,45,45,35,15,35
2023-07-29 16:15:00,80,65,30,45,40,35,20,30
2023-07-29 16:30:00,85,80,30,45,25,35,20,35
2023-07-29 16:45:00,85,70,30,35,20,30,15,40
2023-07-29 17:00:00,75,75,35,40,20,30,15,20
2023-07-29 17:15:00,80,70,35,55,30,30,15,35
2023-07-29 17:30:00,85,70,35,50,35,30,15,20
2023-07-29 17:45:00,85,60,35,40,30,25,20,35
2023-07-29 18:00:00,85,65,25,30,30,20,20,15
2023-07-29 18:15:00,90,55,15,25,35,25,15,35
2023-07-29 18:30:00,90,70,35,35,25,25,15,45
2023-07-29 18:45:00,90,80,25,40,25,25,15,20
2023-07-29 19:00:00,80,70,20,35,30,25,15,20
2023-07-29 19:15:00,80,70,20,30,30,25,15,20
2023-07-29 19:30:00,70,50,25,25,15,20,20,20
2023-07-29 19:45:00,70,40,25,30,5,15,15,20
2023-07-29 20:00:00,60,35,15,25,5,5,15,15
2023-07-29 20:15:00,60,30,15,10,5,5,15,15
2023-07-29 20:30:00,35,35,15,10,5,5,15,20
2023-07-29 20:45:00,0,0,0,0,5,5,0,25
