時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-27 09:00:00,120,150,5,50,5,5,0,15
2023-08-27 09:15:00,120,110,60,55,20,10,0,20
2023-08-27 09:30:00,130,120,60,55,30,20,0,30
2023-08-27 09:45:00,130,120,60,55,40,45,0,35
2023-08-27 10:00:00,130,100,50,50,70,40,25,30
2023-08-27 10:15:00,105,90,50,50,60,45,15,30
2023-08-27 10:30:00,90,80,45,45,50,45,15,30
2023-08-27 10:45:00,75,70,40,45,60,45,20,30
2023-08-27 11:00:00,75,70,40,50,50,40,25,30
2023-08-27 11:15:00,90,70,40,50,45,35,15,30
2023-08-27 11:30:00,85,55,30,70,50,30,15,20
2023-08-27 11:45:00,80,55,35,60,15,35,15,20
2023-08-27 12:00:00,75,60,45,55,20,30,15,20
2023-08-27 12:15:00,80,80,45,60,40,30,20,20
2023-08-27 12:30:00,85,70,45,60,45,30,25,30
2023-08-27 12:45:00,85,70,45,45,50,30,15,30
2023-08-27 13:00:00,75,60,45,35,50,35,15,30
2023-08-27 13:15:00,75,55,45,45,45,35,20,20
2023-08-27 13:30:00,75,65,35,50,40,35,25,30
2023-08-27 13:45:00,80,70,35,50,40,20,25,20
2023-08-27 14:00:00,90,70,45,50,35,20,20,30
2023-08-27 14:15:00,85,65,40,45,30,30,30,30
2023-08-27 14:30:00,85,70,35,65,30,40,15,30
2023-08-27 14:45:00,80,70,35,55,40,40,25,30
2023-08-27 15:00:00,80,70,40,65,50,35,20,50
2023-08-27 15:15:00,65,65,45,60,50,35,25,50
2023-08-27 15:30:00,80,75,50,50,35,30,25,20
2023-08-27 15:45:00,90,70,50,45,35,30,30,40
2023-08-27 16:00:00,95,65,50,50,35,30,15,20
2023-08-27 16:15:00,100,65,45,45,35,30,15,20
2023-08-27 16:30:00,90,70,40,35,45,35,20,30
2023-08-27 16:45:00,80,65,30,35,50,40,25,35
2023-08-27 17:00:00,70,55,35,40,40,35,25,35
2023-08-27 17:15:00,75,60,40,50,30,35,15,35
2023-08-27 17:30:00,90,80,40,50,40,35,15,40
2023-08-27 17:45:00,110,85,30,30,40,35,25,20
2023-08-27 18:00:00,100,75,30,30,50,35,20,20
2023-08-27 18:15:00,75,75,35,40,45,35,20,15
2023-08-27 18:30:00,75,65,40,40,25,35,25,35
2023-08-27 18:45:00,75,60,40,35,25,35,20,35
2023-08-27 19:00:00,90,65,35,30,25,30,15,15
2023-08-27 19:15:00,90,65,25,25,20,25,20,20
2023-08-27 19:30:00,85,60,25,30,10,20,20,20
2023-08-27 19:45:00,75,60,25,30,10,15,25,20
2023-08-27 20:00:00,45,50,25,20,5,15,15,15
2023-08-27 20:15:00,30,30,25,10,5,5,15,20
2023-08-27 20:30:00,35,25,25,10,5,5,20,20
2023-08-27 20:45:00,0,0,0,0,5,5,0,20
