時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-17 09:00:00,0,0,0,0,0,0,0,0
2023-07-17 09:15:00,200,120,35,60,20,10,0,20
2023-07-17 09:30:00,100,130,65,65,35,20,0,20
2023-07-17 09:45:00,85,135,65,70,45,30,0,20
2023-07-17 10:00:00,85,120,65,65,50,30,0,30
2023-07-17 10:15:00,90,100,65,60,45,30,15,20
2023-07-17 10:30:00,75,40,65,55,35,30,20,30
2023-07-17 10:45:00,85,40,65,60,35,30,15,30
2023-07-17 11:00:00,85,60,65,60,35,30,25,20
2023-07-17 11:15:00,85,80,60,60,40,35,15,20
2023-07-17 11:30:00,80,85,50,50,35,30,15,20
2023-07-17 11:45:00,80,85,45,50,35,30,20,20
2023-07-17 12:00:00,75,75,35,45,30,20,20,15
2023-07-17 12:15:00,75,70,40,50,35,20,20,25
2023-07-17 12:30:00,80,70,45,0,35,20,25,20
2023-07-17 12:45:00,70,45,55,0,35,25,20,15
2023-07-17 13:00:00,70,65,50,0,40,30,15,20
2023-07-17 13:15:00,75,70,50,0,40,30,15,15
2023-07-17 13:30:00,75,70,40,0,35,25,15,30
2023-07-17 13:45:00,80,70,40,15,25,25,25,20
2023-07-17 14:00:00,80,70,40,50,25,20,25,20
2023-07-17 14:15:00,80,75,40,60,25,20,15,20
2023-07-17 14:30:00,70,65,40,65,25,20,15,25
2023-07-17 14:45:00,70,65,40,65,25,25,15,25
2023-07-17 15:00:00,70,0,40,55,30,25,20,15
2023-07-17 15:15:00,70,0,45,50,30,20,25,30
2023-07-17 15:30:00,80,0,45,50,35,20,25,30
2023-07-17 15:45:00,85,0,45,60,35,15,15,20
2023-07-17 16:00:00,85,0,50,60,35,25,15,30
2023-07-17 16:15:00,100,0,50,60,25,25,20,20
2023-07-17 16:30:00,100,60,120,55,25,25,20,15
2023-07-17 16:45:00,90,75,105,45,40,20,25,15
2023-07-17 17:00:00,80,70,70,45,40,20,25,15
2023-07-17 17:15:00,90,70,50,60,25,25,15,15
2023-07-17 17:30:00,90,60,50,55,20,20,15,20
2023-07-17 17:45:00,90,60,35,50,20,20,15,20
2023-07-17 18:00:00,90,75,25,50,25,15,25,20
2023-07-17 18:15:00,80,70,45,50,15,20,25,20
2023-07-17 18:30:00,85,70,45,45,10,15,25,20
2023-07-17 18:45:00,85,65,50,35,20,15,15,20
2023-07-17 19:00:00,85,65,40,40,20,15,15,20
2023-07-17 19:15:00,85,60,30,40,10,10,25,20
2023-07-17 19:30:00,75,45,45,30,10,10,20,15
2023-07-17 19:45:00,65,45,35,20,5,5,25,15
2023-07-17 20:00:00,55,30,30,20,5,5,25,15
2023-07-17 20:15:00,30,25,30,20,5,5,15,15
2023-07-17 20:30:00,30,30,20,15,5,5,15,15
2023-07-17 20:45:00,0,0,0,20,5,5,0,20
