時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-15 09:00:00,120,140,30,30,10,5,0,15
2023-07-15 09:15:00,120,140,55,45,20,5,0,15
2023-07-15 09:30:00,140,120,60,60,30,15,0,20
2023-07-15 09:45:00,140,120,65,60,45,25,0,20
2023-07-15 10:00:00,140,120,60,60,50,40,15,20
2023-07-15 10:15:00,130,120,60,60,50,40,20,20
2023-07-15 10:30:00,125,120,60,50,45,35,15,25
2023-07-15 10:45:00,125,110,50,60,45,35,20,15
2023-07-15 11:00:00,120,100,50,60,45,20,25,15
2023-07-15 11:15:00,110,90,50,55,45,25,25,15
2023-07-15 11:30:00,105,80,45,55,40,30,15,15
2023-07-15 11:45:00,105,70,45,50,40,30,25,20
2023-07-15 12:00:00,125,85,55,50,40,30,15,20
2023-07-15 12:15:00,120,100,60,50,40,30,20,20
2023-07-15 12:30:00,105,105,55,50,40,30,20,20
2023-07-15 12:45:00,105,105,50,55,50,30,25,30
2023-07-15 13:00:00,110,95,50,60,40,35,30,30
2023-07-15 13:15:00,110,90,45,55,40,35,15,30
2023-07-15 13:30:00,115,90,50,50,45,35,25,30
2023-07-15 13:45:00,115,90,50,60,50,35,25,35
2023-07-15 14:00:00,115,100,55,60,50,35,25,35
2023-07-15 14:15:00,115,100,50,50,50,35,15,30
2023-07-15 14:30:00,110,100,85,40,40,35,30,35
2023-07-15 14:45:00,115,100,90,55,40,40,15,30
2023-07-15 15:00:00,115,100,95,60,40,35,20,30
2023-07-15 15:15:00,115,75,95,60,40,30,30,30
2023-07-15 15:30:00,115,75,80,70,50,30,25,30
2023-07-15 15:45:00,125,100,80,70,55,35,35,45
2023-07-15 16:00:00,120,100,70,60,50,40,30,30
2023-07-15 16:15:00,120,100,70,50,45,40,20,40
2023-07-15 16:30:00,110,90,60,45,40,35,15,40
2023-07-15 16:45:00,110,90,45,45,35,35,25,40
2023-07-15 17:00:00,120,110,45,50,30,35,25,35
2023-07-15 17:15:00,120,110,70,50,35,25,15,35
2023-07-15 17:30:00,110,110,70,50,35,30,20,35
2023-07-15 17:45:00,120,100,60,50,40,30,15,15
2023-07-15 18:00:00,120,100,45,50,35,30,25,20
2023-07-15 18:15:00,120,90,45,45,35,30,15,35
2023-07-15 18:30:00,0,0,0,0,0,0,0,0
2023-07-15 18:45:00,0,0,0,0,0,0,0,0
2023-07-15 19:00:00,90,80,50,35,25,20,25,20
2023-07-15 19:15:00,90,70,45,35,20,15,15,20
2023-07-15 19:30:00,80,50,40,35,10,10,15,15
2023-07-15 19:45:00,70,45,35,30,5,10,20,15
2023-07-15 20:00:00,0,0,0,0,0,0,0,0
2023-07-15 20:15:00,0,0,25,15,5,10,25,15
2023-07-15 20:30:00,0,0,0,0,0,0,0,0
2023-07-15 20:45:00,0,0,0,0,5,10,0,20
