時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-28 09:00:00,140,120,100,5,25,5,0,0
2022-08-28 09:15:00,140,120,110,60,30,5,0,0
2022-08-28 09:30:00,140,110,100,65,35,25,0,0
2022-08-28 09:45:00,130,100,100,65,45,35,0,0
2022-08-28 10:00:00,130,80,90,60,50,40,25,0
2022-08-28 10:15:00,125,80,90,55,45,35,20,0
2022-08-28 10:30:00,100,90,80,50,35,35,20,0
2022-08-28 10:45:00,90,80,65,50,30,30,20,0
2022-08-28 11:00:00,90,75,65,50,40,25,25,0
2022-08-28 11:15:00,85,65,65,50,40,30,15,0
2022-08-28 11:30:00,100,65,65,45,40,30,20,0
2022-08-28 11:45:00,100,65,65,45,35,30,15,0
2022-08-28 12:00:00,100,60,50,50,30,30,20,0
2022-08-28 12:15:00,90,70,50,45,30,30,25,0
2022-08-28 12:30:00,95,65,50,45,35,30,15,0
2022-08-28 12:45:00,100,60,50,40,35,30,15,0
2022-08-28 13:00:00,100,70,55,45,35,30,15,0
2022-08-28 13:15:00,100,70,60,50,35,30,15,0
2022-08-28 13:30:00,95,65,60,50,25,30,15,0
2022-08-28 13:45:00,95,65,60,40,25,30,20,0
2022-08-28 14:00:00,95,65,60,40,30,30,25,0
2022-08-28 14:15:00,95,70,65,40,45,30,15,0
2022-08-28 14:30:00,90,70,70,35,40,30,15,0
2022-08-28 14:45:00,90,70,70,40,40,30,15,0
2022-08-28 15:00:00,85,70,60,40,30,30,20,0
2022-08-28 15:15:00,85,70,60,40,30,30,25,0
2022-08-28 15:30:00,95,70,60,40,25,30,15,0
2022-08-28 15:45:00,95,70,65,45,25,30,15,0
2022-08-28 16:00:00,90,65,65,35,30,30,15,0
2022-08-28 16:15:00,90,65,60,35,30,30,15,0
2022-08-28 16:30:00,95,70,70,35,30,35,25,0
2022-08-28 16:45:00,95,65,70,40,25,35,15,0
2022-08-28 17:00:00,85,60,55,35,25,35,35,0
2022-08-28 17:15:00,85,55,50,35,20,30,20,0
2022-08-28 17:30:00,90,55,45,30,20,30,25,0
2022-08-28 17:45:00,85,70,50,30,20,25,25,0
2022-08-28 18:00:00,90,75,70,35,20,25,15,0
2022-08-28 18:15:00,95,75,65,35,20,25,15,0
2022-08-28 18:30:00,95,70,65,35,20,25,15,0
2022-08-28 18:45:00,90,60,55,35,20,25,25,0
2022-08-28 19:00:00,90,55,55,35,15,25,25,0
2022-08-28 19:15:00,95,60,55,30,15,25,20,0
2022-08-28 19:30:00,90,65,60,25,10,20,15,0
2022-08-28 19:45:00,0,65,60,25,10,20,25,0
2022-08-28 20:00:00,0,0,0,25,10,20,0,0
2022-08-28 20:15:00,0,0,0,25,5,20,0,0
2022-08-28 20:30:00,0,0,0,30,5,15,0,0
2022-08-28 20:45:00,0,0,0,0,10,0,0,0
