時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-08 09:00:00,0,0,0,0,0,0,0,0
2023-07-08 09:15:00,120,110,45,50,15,10,0,20
2023-07-08 09:30:00,130,120,60,55,35,20,0,15
2023-07-08 09:45:00,130,120,60,60,50,35,0,20
2023-07-08 10:00:00,130,120,55,60,50,35,0,20
2023-07-08 10:15:00,130,120,55,65,50,35,20,20
2023-07-08 10:30:00,130,120,50,70,50,45,20,20
2023-07-08 10:45:00,110,120,50,70,50,40,25,30
2023-07-08 11:00:00,115,120,55,70,50,40,20,30
2023-07-08 11:15:00,115,110,60,70,55,40,15,30
2023-07-08 11:30:00,115,110,55,60,55,40,15,30
2023-07-08 11:45:00,110,90,55,60,50,40,20,20
2023-07-08 12:00:00,110,90,60,65,45,40,20,35
2023-07-08 12:15:00,100,90,60,65,45,35,25,30
2023-07-08 12:30:00,95,100,60,65,45,40,25,30
2023-07-08 12:45:00,105,100,50,60,50,40,25,30
2023-07-08 13:00:00,110,100,50,60,50,40,20,30
2023-07-08 13:15:00,120,100,45,60,50,40,20,35
2023-07-08 13:30:00,120,100,45,60,50,35,20,30
2023-07-08 13:45:00,105,90,65,65,50,35,25,50
2023-07-08 14:00:00,105,90,60,65,50,35,15,35
2023-07-08 14:15:00,105,85,60,65,50,45,30,35
2023-07-08 14:30:00,110,85,55,60,50,45,35,35
2023-07-08 14:45:00,105,95,50,60,45,45,35,40
2023-07-08 15:00:00,105,115,50,60,50,35,25,40
2023-07-08 15:15:00,105,110,50,65,45,35,35,40
2023-07-08 15:30:00,105,100,50,70,45,35,25,35
2023-07-08 15:45:00,110,90,55,70,40,35,30,40
2023-07-08 16:00:00,110,80,55,60,40,40,15,35
2023-07-08 16:15:00,110,90,55,50,40,35,25,40
2023-07-08 16:30:00,120,90,50,50,40,35,15,35
2023-07-08 16:45:00,110,90,50,50,30,35,25,40
2023-07-08 17:00:00,120,100,45,50,30,35,15,20
2023-07-08 17:15:00,120,110,50,60,35,35,15,35
2023-07-08 17:30:00,120,120,45,50,35,25,15,35
2023-07-08 17:45:00,135,110,50,45,40,25,20,15
2023-07-08 18:00:00,125,110,50,50,35,25,20,15
2023-07-08 18:15:00,125,100,50,45,30,25,25,40
2023-07-08 18:30:00,110,100,55,45,30,35,15,40
2023-07-08 18:45:00,105,90,55,50,30,30,15,20
2023-07-08 19:00:00,105,90,45,50,25,25,15,20
2023-07-08 19:15:00,95,75,45,40,20,25,15,15
2023-07-08 19:30:00,85,65,40,35,15,20,20,20
2023-07-08 19:45:00,80,55,35,30,5,15,25,15
2023-07-08 20:00:00,0,45,40,20,5,10,15,15
2023-07-08 20:15:00,0,35,35,20,5,10,15,15
2023-07-08 20:30:00,0,35,35,20,5,5,15,15
2023-07-08 20:45:00,0,0,0,0,5,5,0,15
