時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-18 09:00:00,0,0,0,0,0,0,0,0
2023-07-18 09:15:00,105,80,50,50,15,10,0,20
2023-07-18 09:30:00,115,100,55,60,30,20,0,20
2023-07-18 09:45:00,120,90,60,60,45,35,0,20
2023-07-18 10:00:00,110,0,65,65,45,35,0,20
2023-07-18 10:15:00,110,0,65,65,40,35,15,15
2023-07-18 10:30:00,90,0,65,65,40,35,25,30
2023-07-18 10:45:00,80,0,60,60,40,30,20,15
2023-07-18 11:00:00,90,0,60,60,45,35,15,15
2023-07-18 11:15:00,100,10,55,60,40,35,25,15
2023-07-18 11:30:00,100,70,55,60,40,35,20,15
2023-07-18 11:45:00,100,70,50,70,40,30,15,15
2023-07-18 12:00:00,100,65,50,70,40,35,20,15
2023-07-18 12:15:00,75,65,55,70,35,35,25,20
2023-07-18 12:30:00,0,65,55,60,40,30,25,25
2023-07-18 12:45:00,0,60,55,70,45,30,15,20
2023-07-18 13:00:00,0,55,55,70,40,30,15,20
2023-07-18 13:15:00,0,60,50,70,40,30,15,20
2023-07-18 13:30:00,0,70,50,75,40,30,20,20
2023-07-18 13:45:00,0,70,50,70,40,30,20,30
2023-07-18 14:00:00,60,70,50,55,40,30,25,20
2023-07-18 14:15:00,80,60,55,50,40,30,15,25
2023-07-18 14:30:00,100,50,55,55,40,30,25,30
2023-07-18 14:45:00,110,50,55,65,35,30,15,20
2023-07-18 15:00:00,120,65,55,65,30,30,20,30
2023-07-18 15:15:00,110,75,50,70,40,30,20,20
2023-07-18 15:30:00,105,70,45,70,55,30,25,20
2023-07-18 15:45:00,100,65,50,70,30,40,15,30
2023-07-18 16:00:00,95,65,55,60,35,30,15,30
2023-07-18 16:15:00,95,60,55,50,35,30,20,25
2023-07-18 16:30:00,100,60,50,55,35,25,20,15
2023-07-18 16:45:00,110,65,50,50,35,25,25,20
2023-07-18 17:00:00,115,70,50,50,35,30,15,20
2023-07-18 17:15:00,130,75,50,50,35,35,15,20
2023-07-18 17:30:00,130,75,55,60,35,35,15,15
2023-07-18 17:45:00,130,75,55,55,40,30,25,15
2023-07-18 18:00:00,130,70,60,55,35,30,25,15
2023-07-18 18:15:00,130,70,60,55,30,30,25,20
2023-07-18 18:30:00,110,0,60,60,25,25,25,15
2023-07-18 18:45:00,100,0,60,55,30,30,15,15
2023-07-18 19:00:00,100,0,55,50,25,30,15,15
2023-07-18 19:15:00,90,0,40,50,25,25,20,20
2023-07-18 19:30:00,85,30,40,50,30,25,20,20
2023-07-18 19:45:00,80,50,45,40,20,20,25,20
2023-07-18 20:00:00,90,50,40,40,10,10,15,20
2023-07-18 20:15:00,70,40,40,25,5,10,15,15
2023-07-18 20:30:00,0,35,0,20,5,5,20,20
2023-07-18 20:45:00,0,0,0,0,5,5,0,15
