時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-28 09:00:00,90,90,60,40,5,5,0,0
2022-07-28 09:15:00,90,100,80,40,30,5,0,0
2022-07-28 09:30:00,95,90,80,35,20,5,0,0
2022-07-28 09:45:00,85,90,80,40,25,25,0,0
2022-07-28 10:00:00,80,80,90,35,35,30,30,15
2022-07-28 10:15:00,60,75,80,35,35,25,20,20
2022-07-28 10:30:00,60,60,55,35,30,25,25,20
2022-07-28 10:45:00,60,55,45,35,25,25,15,20
2022-07-28 11:00:00,55,35,35,35,25,25,25,20
2022-07-28 11:15:00,50,40,30,40,25,25,30,20
2022-07-28 11:30:00,60,50,40,30,25,15,15,20
2022-07-28 11:45:00,60,45,50,30,20,15,25,15
2022-07-28 12:00:00,60,45,50,30,10,15,30,15
2022-07-28 12:15:00,60,50,50,25,10,20,20,15
2022-07-28 12:30:00,55,50,45,25,10,15,30,20
2022-07-28 12:45:00,50,45,45,25,20,15,30,15
2022-07-28 13:00:00,55,55,45,25,20,15,20,15
2022-07-28 13:15:00,60,55,55,20,20,15,30,20
2022-07-28 13:30:00,60,55,50,20,15,15,30,20
2022-07-28 13:45:00,50,55,50,20,15,10,20,15
2022-07-28 14:00:00,50,50,50,30,10,10,30,20
2022-07-28 14:15:00,55,40,55,20,15,15,15,20
2022-07-28 14:30:00,60,45,65,15,30,20,20,25
2022-07-28 14:45:00,55,60,75,20,30,25,30,30
2022-07-28 15:00:00,50,65,55,30,20,20,20,30
2022-07-28 15:15:00,55,60,45,30,20,15,25,15
2022-07-28 15:30:00,55,60,40,25,20,10,30,20
2022-07-28 15:45:00,55,40,40,15,10,15,15,15
2022-07-28 16:00:00,55,30,45,10,10,15,30,30
2022-07-28 16:15:00,50,55,50,15,10,15,30,15
2022-07-28 16:30:00,50,60,55,20,10,15,15,30
2022-07-28 16:45:00,50,55,45,15,10,10,25,20
2022-07-28 17:00:00,50,50,45,15,5,5,30,20
2022-07-28 17:15:00,60,50,45,15,5,10,15,20
2022-07-28 17:30:00,60,50,45,15,5,10,25,15
2022-07-28 17:45:00,60,60,50,15,15,15,30,30
2022-07-28 18:00:00,60,60,55,15,20,15,20,15
2022-07-28 18:15:00,60,55,45,15,20,20,30,15
2022-07-28 18:30:00,60,55,50,20,15,20,15,15
2022-07-28 18:45:00,60,55,40,20,15,15,20,15
2022-07-28 19:00:00,60,45,40,20,15,15,25,15
2022-07-28 19:15:00,60,40,45,15,15,10,15,20
2022-07-28 19:30:00,60,40,55,10,20,10,15,20
2022-07-28 19:45:00,65,55,60,10,15,5,0,20
2022-07-28 20:00:00,65,55,65,15,15,5,0,20
2022-07-28 20:15:00,0,50,0,15,15,5,0,15
2022-07-28 20:30:00,0,50,0,15,10,5,0,15
2022-07-28 20:45:00,0,0,0,15,5,5,0,20
