時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-15 09:00:00,130,130,50,60,5,5,0,5
2023-08-15 09:15:00,150,150,60,65,5,10,0,20
2023-08-15 09:30:00,160,140,70,80,20,20,0,25
2023-08-15 09:45:00,170,140,70,75,50,35,0,20
2023-08-15 10:00:00,160,130,65,70,75,55,15,20
2023-08-15 10:15:00,130,120,65,70,75,60,20,30
2023-08-15 10:30:00,120,120,65,70,65,60,20,30
2023-08-15 10:45:00,110,100,60,80,60,50,20,30
2023-08-15 11:00:00,90,80,65,70,45,40,25,30
2023-08-15 11:15:00,100,80,65,65,45,30,30,30
2023-08-15 11:30:00,100,75,55,65,45,40,30,35
2023-08-15 11:45:00,90,75,55,70,45,45,30,15
2023-08-15 12:00:00,95,65,55,65,55,35,25,35
2023-08-15 12:15:00,95,65,50,70,55,30,25,35
2023-08-15 12:30:00,100,85,45,60,50,50,25,35
2023-08-15 12:45:00,100,85,45,70,40,45,35,35
2023-08-15 13:00:00,80,95,50,70,35,40,30,20
2023-08-15 13:15:00,80,95,50,75,35,45,35,30
2023-08-15 13:30:00,85,85,55,70,60,30,20,30
2023-08-15 13:45:00,100,85,55,70,75,30,25,35
2023-08-15 14:00:00,100,85,65,60,70,40,25,20
2023-08-15 14:15:00,100,65,65,65,65,45,30,20
2023-08-15 14:30:00,90,80,50,65,60,45,35,20
2023-08-15 14:45:00,85,85,50,65,55,45,25,35
2023-08-15 15:00:00,80,85,50,60,25,40,20,30
2023-08-15 15:15:00,80,65,60,60,40,45,30,30
2023-08-15 15:30:00,90,70,50,60,55,45,20,30
2023-08-15 15:45:00,80,70,50,60,65,45,30,35
2023-08-15 16:00:00,85,75,50,65,55,45,15,20
2023-08-15 16:15:00,80,75,50,55,50,35,20,20
2023-08-15 16:30:00,80,75,50,60,45,35,20,20
2023-08-15 16:45:00,80,75,45,65,35,30,25,20
2023-08-15 17:00:00,80,75,40,70,35,30,25,20
2023-08-15 17:15:00,100,75,45,75,45,30,20,30
2023-08-15 17:30:00,115,90,55,70,60,45,20,30
2023-08-15 17:45:00,115,90,55,50,60,50,20,30
2023-08-15 18:00:00,125,85,65,55,60,50,20,35
2023-08-15 18:15:00,105,75,65,65,55,45,25,20
2023-08-15 18:30:00,90,70,50,50,35,45,20,20
2023-08-15 18:45:00,90,75,50,50,45,50,20,20
2023-08-15 19:00:00,95,75,50,55,50,50,15,20
2023-08-15 19:15:00,95,75,50,55,50,50,15,15
2023-08-15 19:30:00,80,65,50,50,45,50,25,20
2023-08-15 19:45:00,70,55,45,50,40,20,25,15
2023-08-15 20:00:00,60,55,40,30,35,15,20,15
2023-08-15 20:15:00,50,40,30,30,15,15,15,20
2023-08-15 20:30:00,0,30,30,30,5,20,15,15
2023-08-15 20:45:00,0,0,0,0,0,0,0,15
