時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-12 09:00:00,140,130,60,60,10,5,0,5
2023-08-12 09:15:00,160,150,70,70,10,10,0,15
2023-08-12 09:30:00,165,150,75,90,40,35,0,20
2023-08-12 09:45:00,160,150,80,110,80,45,0,35
2023-08-12 10:00:00,160,160,90,110,100,50,5,35
2023-08-12 10:15:00,150,160,110,130,100,55,15,45
2023-08-12 10:30:00,150,130,110,130,85,60,20,70
2023-08-12 10:45:00,145,120,110,110,75,60,25,45
2023-08-12 11:00:00,145,120,110,110,60,60,35,45
2023-08-12 11:15:00,100,90,80,100,60,55,35,35
2023-08-12 11:30:00,100,80,70,90,60,60,30,35
2023-08-12 11:45:00,105,70,65,75,65,60,35,35
2023-08-12 12:00:00,110,80,60,80,65,45,35,45
2023-08-12 12:15:00,110,100,60,100,55,35,30,30
2023-08-12 12:30:00,110,110,65,100,55,35,25,30
2023-08-12 12:45:00,110,110,85,100,55,50,20,30
2023-08-12 13:00:00,110,110,70,95,55,50,20,45
2023-08-12 13:15:00,100,85,60,80,60,55,20,35
2023-08-12 13:30:00,100,90,70,85,60,50,40,50
2023-08-12 13:45:00,105,90,75,95,55,50,40,45
2023-08-12 14:00:00,110,95,75,90,55,45,45,30
2023-08-12 14:15:00,95,100,75,85,65,40,30,45
2023-08-12 14:30:00,95,110,75,85,60,40,30,30
2023-08-12 14:45:00,105,90,70,75,60,40,25,35
2023-08-12 15:00:00,95,110,60,65,60,50,30,45
2023-08-12 15:15:00,100,120,60,70,50,50,30,55
2023-08-12 15:30:00,115,110,50,75,50,50,25,35
2023-08-12 15:45:00,115,110,50,80,55,50,35,50
2023-08-12 16:00:00,125,100,65,80,60,45,30,50
2023-08-12 16:15:00,125,100,65,85,65,45,35,50
2023-08-12 16:30:00,125,90,65,85,65,50,35,45
2023-08-12 16:45:00,110,90,65,85,65,50,25,40
2023-08-12 17:00:00,110,90,60,70,65,40,30,20
2023-08-12 17:15:00,110,110,65,75,55,50,30,35
2023-08-12 17:30:00,110,110,65,75,55,55,30,50
2023-08-12 17:45:00,110,95,60,75,65,50,20,35
2023-08-12 18:00:00,120,95,65,75,60,50,20,35
2023-08-12 18:15:00,120,95,60,75,50,40,30,40
2023-08-12 18:30:00,120,90,60,75,50,40,25,40
2023-08-12 18:45:00,110,90,50,60,50,40,20,40
2023-08-12 19:00:00,110,90,50,60,55,55,15,20
2023-08-12 19:15:00,100,90,50,60,45,50,20,15
2023-08-12 19:30:00,100,70,50,45,55,30,20,25
2023-08-12 19:45:00,80,70,50,35,50,20,25,15
2023-08-12 20:00:00,80,55,55,35,40,10,15,15
2023-08-12 20:15:00,70,50,35,35,5,15,15,15
2023-08-12 20:30:00,0,0,30,30,10,15,15,15
2023-08-12 20:45:00,0,0,0,20,0,15,0,15
