時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-20 09:00:00,0,0,0,0,0,0,0,0
2023-07-20 09:15:00,90,75,35,40,15,10,0,5
2023-07-20 09:30:00,90,70,55,35,20,20,0,20
2023-07-20 09:45:00,100,70,55,35,25,20,0,20
2023-07-20 10:00:00,100,60,50,45,25,20,0,20
2023-07-20 10:15:00,85,60,45,45,25,20,15,15
2023-07-20 10:30:00,75,55,40,45,25,25,20,35
2023-07-20 10:45:00,70,55,40,45,25,20,25,20
2023-07-20 11:00:00,75,60,40,50,25,20,25,15
2023-07-20 11:15:00,75,55,40,45,25,25,25,20
2023-07-20 11:30:00,80,55,35,45,25,20,15,20
2023-07-20 11:45:00,75,50,35,40,25,20,15,15
2023-07-20 12:00:00,75,50,40,40,25,20,20,15
2023-07-20 12:15:00,75,55,40,40,30,20,25,20
2023-07-20 12:30:00,75,50,40,35,30,25,25,15
2023-07-20 12:45:00,75,50,40,45,30,25,15,20
2023-07-20 13:00:00,80,50,40,45,30,25,15,20
2023-07-20 13:15:00,70,60,40,40,35,25,15,20
2023-07-20 13:30:00,55,50,40,40,35,25,25,20
2023-07-20 13:45:00,65,55,40,40,25,25,25,35
2023-07-20 14:00:00,75,55,40,40,25,25,25,20
2023-07-20 14:15:00,70,45,40,40,25,25,15,15
2023-07-20 14:30:00,55,50,40,35,25,35,15,15
2023-07-20 14:45:00,60,50,40,30,25,30,20,20
2023-07-20 15:00:00,60,50,35,35,25,25,25,20
2023-07-20 15:15:00,65,55,30,40,25,25,25,15
2023-07-20 15:30:00,70,65,30,45,25,20,25,35
2023-07-20 15:45:00,70,60,40,40,25,20,15,20
2023-07-20 16:00:00,65,55,40,30,20,25,15,20
2023-07-20 16:15:00,60,45,35,30,20,20,25,20
2023-07-20 16:30:00,60,40,30,30,15,20,25,20
2023-07-20 16:45:00,55,50,30,35,10,20,25,15
2023-07-20 17:00:00,65,65,30,30,10,20,25,15
2023-07-20 17:15:00,70,55,40,35,15,20,15,15
2023-07-20 17:30:00,75,60,45,35,25,20,15,15
2023-07-20 17:45:00,75,60,35,35,20,20,20,15
2023-07-20 18:00:00,70,55,25,35,15,20,20,15
2023-07-20 18:15:00,70,55,35,35,15,25,20,15
2023-07-20 18:30:00,65,45,40,30,20,20,25,15
2023-07-20 18:45:00,65,45,30,30,20,20,15,20
2023-07-20 19:00:00,65,50,25,30,15,20,25,15
2023-07-20 19:15:00,55,45,30,20,10,15,25,15
2023-07-20 19:30:00,55,40,35,20,5,15,25,20
2023-07-20 19:45:00,50,50,30,20,5,5,25,20
2023-07-20 20:00:00,45,40,25,20,5,5,15,20
2023-07-20 20:15:00,45,30,25,10,5,5,15,20
2023-07-20 20:30:00,0,30,25,10,5,5,25,15
2023-07-20 20:45:00,0,0,0,30,5,5,0,20
