時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-09 09:00:00,150,110,50,65,10,15,0,15
2023-08-09 09:15:00,150,110,65,70,10,15,0,20
2023-08-09 09:30:00,170,140,75,75,35,25,0,25
2023-08-09 09:45:00,170,155,85,75,55,35,0,50
2023-08-09 10:00:00,130,140,75,75,65,70,5,50
2023-08-09 10:15:00,120,130,75,85,70,80,20,45
2023-08-09 10:30:00,110,130,70,85,80,70,20,45
2023-08-09 10:45:00,110,130,75,90,75,60,20,30
2023-08-09 11:00:00,90,130,70,90,75,50,40,30
2023-08-09 11:15:00,90,130,70,90,75,40,45,45
2023-08-09 11:30:00,110,90,65,90,60,45,30,30
2023-08-09 11:45:00,110,80,65,90,60,45,35,30
2023-08-09 12:00:00,95,70,55,85,55,45,40,35
2023-08-09 12:15:00,95,70,55,80,55,50,25,35
2023-08-09 12:30:00,90,70,60,75,45,40,25,45
2023-08-09 12:45:00,90,85,65,65,50,40,30,30
2023-08-09 13:00:00,95,95,60,75,50,40,20,30
2023-08-09 13:15:00,100,95,60,90,55,40,35,30
2023-08-09 13:30:00,110,95,55,85,60,45,40,35
2023-08-09 13:45:00,110,100,70,85,60,50,25,35
2023-08-09 14:00:00,100,100,70,85,70,50,25,35
2023-08-09 14:15:00,100,100,60,85,75,50,25,35
2023-08-09 14:30:00,110,90,60,85,75,50,40,45
2023-08-09 14:45:00,100,90,60,90,70,45,30,30
2023-08-09 15:00:00,85,95,60,80,70,50,30,45
2023-08-09 15:15:00,85,95,65,90,65,50,30,35
2023-08-09 15:30:00,95,90,65,100,60,45,35,35
2023-08-09 15:45:00,105,90,65,100,60,40,35,35
2023-08-09 16:00:00,120,90,60,100,65,40,35,30
2023-08-09 16:15:00,120,90,55,100,60,40,35,30
2023-08-09 16:30:00,90,90,55,100,60,50,25,30
2023-08-09 16:45:00,85,80,50,70,60,55,20,30
2023-08-09 17:00:00,110,85,65,75,60,45,25,35
2023-08-09 17:15:00,115,90,65,80,60,45,30,45
2023-08-09 17:30:00,120,110,70,75,40,50,30,35
2023-08-09 17:45:00,130,110,65,80,65,50,25,35
2023-08-09 18:00:00,130,100,50,70,65,45,20,35
2023-08-09 18:15:00,120,195,65,65,65,40,20,30
2023-08-09 18:30:00,120,90,60,60,55,40,25,40
2023-08-09 18:45:00,100,90,50,55,50,50,25,30
2023-08-09 19:00:00,100,80,45,50,45,50,15,60
2023-08-09 19:15:00,80,70,55,55,40,40,20,35
2023-08-09 19:30:00,70,55,50,45,40,30,25,20
2023-08-09 19:45:00,75,55,45,35,30,30,25,15
2023-08-09 20:00:00,80,45,35,35,25,35,15,15
2023-08-09 20:15:00,0,40,35,30,10,15,15,15
2023-08-09 20:30:00,0,0,35,30,10,10,15,15
2023-08-09 20:45:00,0,0,0,0,0,15,0,20
