時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-21 09:00:00,0,0,0,0,0,0,0,0
2023-07-21 09:15:00,150,140,45,55,25,15,0,20
2023-07-21 09:30:00,145,150,65,75,40,20,0,15
2023-07-21 09:45:00,155,150,70,85,55,40,0,20
2023-07-21 10:00:00,150,135,70,80,55,40,0,35
2023-07-21 10:15:00,155,90,60,80,55,50,20,35
2023-07-21 10:30:00,140,90,75,75,55,50,20,20
2023-07-21 10:45:00,130,105,80,65,55,45,25,30
2023-07-21 11:00:00,120,105,80,70,55,50,25,30
2023-07-21 11:15:00,120,105,75,75,60,45,15,30
2023-07-21 11:30:00,110,105,65,80,55,40,15,35
2023-07-21 11:45:00,110,95,65,80,50,45,15,20
2023-07-21 12:00:00,110,95,75,80,50,45,20,20
2023-07-21 12:15:00,110,110,75,80,55,50,20,30
2023-07-21 12:30:00,120,120,75,80,60,50,25,30
2023-07-21 12:45:00,125,125,75,85,55,40,25,30
2023-07-21 13:00:00,125,120,75,85,55,45,30,30
2023-07-21 13:15:00,130,120,70,85,55,45,35,35
2023-07-21 13:30:00,125,90,70,80,60,40,40,35
2023-07-21 13:45:00,125,90,75,85,60,40,25,35
2023-07-21 14:00:00,0,0,0,0,0,0,0,0
2023-07-21 14:15:00,130,120,70,85,60,35,30,35
2023-07-21 14:30:00,130,120,70,80,55,40,35,40
2023-07-21 14:45:00,120,120,65,75,55,40,35,35
2023-07-21 15:00:00,110,0,65,70,55,45,25,45
2023-07-21 15:15:00,110,60,65,85,50,45,20,35
2023-07-21 15:30:00,120,120,70,75,50,45,25,35
2023-07-21 15:45:00,130,120,70,75,45,40,35,40
2023-07-21 16:00:00,120,110,60,80,45,40,30,40
2023-07-21 16:15:00,115,110,55,75,45,40,30,20
2023-07-21 16:30:00,110,110,70,75,45,35,25,35
2023-07-21 16:45:00,110,100,70,65,50,35,25,35
2023-07-21 17:00:00,120,100,70,60,50,35,25,35
2023-07-21 17:15:00,140,100,70,75,45,35,15,35
2023-07-21 17:30:00,150,120,75,75,50,35,15,40
2023-07-21 17:45:00,160,125,75,75,45,50,25,40
2023-07-21 18:00:00,150,120,70,60,45,40,20,20
2023-07-21 18:15:00,140,120,70,65,50,35,25,40
2023-07-21 18:30:00,130,120,70,75,45,40,25,35
2023-07-21 18:45:00,120,110,60,75,50,40,20,35
2023-07-21 19:00:00,120,100,60,70,40,40,15,20
2023-07-21 19:15:00,110,90,45,60,30,25,15,20
2023-07-21 19:30:00,90,70,55,50,25,25,20,20
2023-07-21 19:45:00,90,65,50,45,25,25,25,15
2023-07-21 20:00:00,0,65,45,40,25,25,15,15
2023-07-21 20:15:00,0,0,40,30,20,15,15,15
2023-07-21 20:30:00,0,0,35,35,10,10,15,15
2023-07-21 20:45:00,0,0,0,0,15,15,0,20
