時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-12 09:00:00,200,150,110,50,30,15,0,0
2022-08-12 09:15:00,180,150,110,75,40,5,0,0
2022-08-12 09:30:00,150,130,110,85,50,40,0,0
2022-08-12 09:45:00,150,130,110,85,60,45,0,0
2022-08-12 10:00:00,140,130,120,85,60,60,30,20
2022-08-12 10:15:00,140,120,120,85,60,55,20,30
2022-08-12 10:30:00,140,120,130,85,65,55,15,50
2022-08-12 10:45:00,150,110,130,80,65,60,30,35
2022-08-12 11:00:00,150,110,120,80,65,60,30,50
2022-08-12 11:15:00,150,110,130,85,65,60,30,35
2022-08-12 11:30:00,150,110,120,90,65,60,30,35
2022-08-12 11:45:00,155,110,120,85,65,55,20,45
2022-08-12 12:00:00,150,110,110,85,65,50,35,45
2022-08-12 12:15:00,150,110,80,80,55,50,35,35
2022-08-12 12:30:00,160,120,80,80,60,50,35,35
2022-08-12 12:45:00,160,120,80,80,60,55,35,30
2022-08-12 13:00:00,160,120,100,80,55,55,30,45
2022-08-12 13:15:00,160,120,110,80,55,55,30,50
2022-08-12 13:30:00,150,120,110,75,55,55,30,50
2022-08-12 13:45:00,150,140,110,75,60,50,25,35
2022-08-12 14:00:00,150,140,110,80,70,50,25,30
2022-08-12 14:15:00,150,140,110,80,65,55,30,45
2022-08-12 14:30:00,150,120,110,75,65,60,25,50
2022-08-12 14:45:00,160,120,110,75,60,60,40,45
2022-08-12 15:00:00,160,120,110,75,55,50,40,45
2022-08-12 15:15:00,160,120,110,80,55,50,30,45
2022-08-12 15:30:00,160,120,120,85,60,50,30,45
2022-08-12 15:45:00,160,130,120,85,60,50,35,35
2022-08-12 16:00:00,160,130,120,85,65,50,40,35
2022-08-12 16:15:00,155,130,120,85,60,55,25,50
2022-08-12 16:30:00,150,140,110,80,60,50,30,50
2022-08-12 16:45:00,150,140,100,80,55,50,50,50
2022-08-12 17:00:00,150,135,100,80,50,60,35,35
2022-08-12 17:15:00,160,125,100,75,55,60,35,30
2022-08-12 17:30:00,170,120,120,75,60,55,20,40
2022-08-12 17:45:00,170,100,110,75,55,50,30,45
2022-08-12 18:00:00,160,110,120,80,55,50,30,50
2022-08-12 18:15:00,160,115,120,80,55,50,25,45
2022-08-12 18:30:00,150,115,120,80,55,50,20,30
2022-08-12 18:45:00,140,110,130,80,55,45,25,35
2022-08-12 19:00:00,0,120,130,80,45,45,25,35
2022-08-12 19:15:00,0,120,0,80,45,45,15,35
2022-08-12 19:30:00,0,120,0,80,50,40,15,50
2022-08-12 19:45:00,0,120,0,80,50,40,20,45
2022-08-12 20:00:00,0,90,0,0,45,40,0,45
2022-08-12 20:15:00,0,0,0,0,40,35,0,30
2022-08-12 20:30:00,0,0,0,0,0,0,0,30
2022-08-12 20:45:00,0,0,0,0,0,0,0,20
