時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-13 09:00:00,140,120,110,55,20,20,0,0
2022-08-13 09:15:00,120,120,110,65,20,15,0,0
2022-08-13 09:30:00,120,120,100,60,35,35,0,0
2022-08-13 09:45:00,110,110,80,55,45,40,0,0
2022-08-13 10:00:00,110,90,80,55,45,45,15,15
2022-08-13 10:15:00,90,80,80,50,45,40,20,20
2022-08-13 10:30:00,90,70,70,50,40,35,20,20
2022-08-13 10:45:00,90,70,70,50,40,40,25,20
2022-08-13 11:00:00,95,55,65,45,40,40,25,20
2022-08-13 11:15:00,95,55,65,45,35,40,15,15
2022-08-13 11:30:00,95,55,70,45,30,20,20,15
2022-08-13 11:45:00,0,65,70,50,30,10,20,15
2022-08-13 12:00:00,0,65,75,50,30,10,20,15
2022-08-13 12:15:00,50,65,70,50,30,20,20,15
2022-08-13 12:30:00,75,65,65,45,30,30,25,15
2022-08-13 12:45:00,80,65,65,35,30,30,15,10
2022-08-13 13:00:00,90,65,65,35,30,30,30,15
2022-08-13 13:15:00,95,65,65,40,25,30,15,25
2022-08-13 13:30:00,95,75,65,40,25,20,20,25
2022-08-13 13:45:00,95,80,70,35,25,20,25,25
2022-08-13 14:00:00,95,80,70,40,25,20,25,20
2022-08-13 14:15:00,95,70,75,40,30,20,25,15
2022-08-13 14:30:00,95,70,70,40,40,20,15,30
2022-08-13 14:45:00,95,65,70,40,40,15,20,30
2022-08-13 15:00:00,90,60,55,40,30,15,25,35
2022-08-13 15:15:00,85,60,55,35,15,20,25,20
2022-08-13 15:30:00,85,70,60,35,15,25,15,20
2022-08-13 15:45:00,75,70,60,35,15,20,15,20
2022-08-13 16:00:00,75,70,60,30,15,15,15,20
2022-08-13 16:15:00,75,75,55,30,20,5,20,15
2022-08-13 16:30:00,80,75,65,30,20,5,15,30
2022-08-13 16:45:00,80,70,65,30,20,5,15,20
2022-08-13 17:00:00,80,70,65,25,10,5,30,30
2022-08-13 17:15:00,55,55,65,25,10,5,20,20
2022-08-13 17:30:00,45,55,60,25,5,5,20,20
2022-08-13 17:45:00,45,60,60,25,5,5,25,25
2022-08-13 18:00:00,65,60,60,20,10,5,15,20
2022-08-13 18:15:00,70,60,55,20,5,5,20,20
2022-08-13 18:30:00,70,60,55,20,5,5,20,15
2022-08-13 18:45:00,60,45,50,20,5,5,25,15
2022-08-13 19:00:00,60,45,50,20,5,5,25,15
2022-08-13 19:15:00,50,45,55,15,5,0,15,20
2022-08-13 19:30:00,50,35,80,10,5,0,20,15
2022-08-13 19:45:00,50,35,80,10,5,0,25,15
2022-08-13 20:00:00,45,35,80,10,5,0,0,15
2022-08-13 20:15:00,40,45,40,10,5,0,0,20
2022-08-13 20:30:00,40,40,30,10,5,5,0,20
2022-08-13 20:45:00,0,20,0,5,5,5,0,20
