日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-01,7001,661,"[3, 3, 6, 3, 5, 2, 5, 6, 7, 4, 6, 5, 2, 4, 6, 2, 1]","[3, 6, 3, 5, 2, 5, 6, 7, 4, 6, 5, 2, 4, 6, 2]","[0, 30, 60, 135, 150, 210, 225, 300, 360, 405, 465, 510, 555, 585, 645]"
2023-07-01,7024,674,"[1, 5, 2, 6, 4, 6, 5, 5, 6, 6, 4, 3, 6, 2, 4, 2, 4]","[1, 5, 2, 6, 4, 6, 5, 6, 4, 3, 6, 2, 4, 2, 4]","[0, 30, 60, 120, 180, 240, 285, 330, 390, 435, 510, 555, 600, 630, 660]"
2023-07-01,7494,672,"[6, 2, 3, 5, 3, 5, 6, 4, 5, 3, 3, 4, 2, 4, 6, 4, 4, 2, 2]","[6, 2, 3, 5, 3, 5, 6, 4, 5, 3, 4, 2, 4, 6, 4, 2]","[0, 45, 90, 165, 180, 195, 210, 285, 330, 375, 450, 480, 540, 570, 630, 645]"
2023-07-01,6577,649,"[5, 3, 6, 5, 4, 2, 7, 7, 7, 4, 2, 5, 7, 2, 2, 4, 4, 2]","[5, 3, 6, 5, 4, 2, 7, 4, 2, 5, 7, 2, 4, 2]","[0, 30, 90, 150, 165, 225, 270, 345, 390, 435, 495, 555, 600, 615]"
2023-07-01,7007,659,"[3, 7, 5, 2, 5, 3, 6, 5, 6, 4, 7, 3, 4, 5, 3]","[3, 7, 5, 2, 5, 3, 6, 5, 6, 4, 7, 3, 4, 5, 3]","[0, 30, 90, 105, 180, 195, 225, 285, 330, 390, 435, 495, 570, 600, 630]"
2023-07-01,6610,670,"[3, 7, 4, 3, 7, 3, 6, 2, 6, 5, 2, 2, 4, 7, 4, 1, 1]","[3, 7, 4, 3, 7, 3, 6, 2, 6, 5, 2, 4, 7, 4]","[0, 30, 90, 135, 150, 225, 285, 345, 390, 450, 510, 555, 585, 660]"
2023-07-01,6583,643,"[2, 4, 6, 3, 4, 5, 5, 3, 3, 1, 3, 4, 4, 3, 4, 3, 5, 5, 5]","[2, 4, 6, 3, 4, 5, 3, 1, 3, 4, 3, 4, 3, 5]","[0, 30, 75, 135, 150, 195, 225, 285, 375, 435, 480, 525, 570, 630]"
2023-07-01,6543,651,"[1, 5, 2, 5, 7, 4, 5, 4, 2, 3, 2, 4, 6, 5]","[1, 5, 2, 5, 7, 4, 5, 4, 2, 3, 2, 4, 6, 5]","[0, 30, 60, 120, 135, 210, 270, 330, 375, 420, 495, 540, 585, 630]"
2023-07-01,6516,627,"[5, 4, 6, 5, 2, 5, 4, 7, 3, 3, 5, 4, 4, 5, 4, 5]","[5, 4, 6, 5, 2, 5, 4, 7, 3, 5, 4, 5, 4, 5]","[0, 30, 75, 135, 150, 210, 225, 285, 345, 435, 480, 525, 570, 600]"
2023-07-01,7044,674,"[2, 4, 5, 4, 2, 3, 4, 7, 1, 5, 2, 6, 5, 2, 4]","[2, 4, 5, 4, 2, 3, 4, 7, 1, 5, 2, 6, 5, 2, 4]","[0, 30, 75, 90, 135, 195, 225, 285, 345, 435, 480, 540, 600, 630, 660]"
