日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-29,6580,654,"[7, 4, 5, 4, 6, 6, 7, 3, 5, 5, 7, 5, 2, 2, 3, 4, 3]","[7, 4, 5, 4, 6, 7, 3, 5, 7, 5, 2, 3, 4, 3]","[0, 45, 105, 150, 180, 255, 330, 360, 405, 480, 495, 555, 600, 630]"
2022-07-29,7093,660,"[7, 4, 6, 6, 4, 1, 1, 4, 4, 5, 4, 4, 3, 6, 4, 3, 4, 3, 4]","[7, 4, 6, 4, 1, 4, 5, 4, 3, 6, 4, 3, 4, 3, 4]","[0, 45, 105, 150, 195, 270, 300, 345, 405, 435, 510, 540, 570, 600, 645]"
2022-07-29,7027,668,"[5, 4, 6, 6, 7, 4, 1, 7, 4, 3, 5, 3, 2, 5, 4, 5, 5]","[5, 4, 6, 7, 4, 1, 7, 4, 3, 5, 3, 2, 5, 4, 5]","[0, 30, 75, 135, 195, 240, 315, 375, 420, 450, 480, 510, 570, 615, 645]"
2022-07-29,7058,654,"[7, 3, 7, 5, 3, 5, 4, 5, 3, 3, 2, 3, 4, 4, 2, 4, 3, 3]","[7, 3, 7, 5, 3, 5, 4, 5, 3, 2, 3, 4, 2, 4, 3]","[0, 45, 105, 180, 210, 270, 300, 345, 375, 420, 480, 510, 540, 615, 645]"
2022-07-29,7001,645,"[5, 4, 7, 5, 2, 5, 1, 3, 3, 4, 5, 4, 3, 4, 5, 5, 6, 6]","[5, 4, 7, 5, 2, 5, 1, 3, 4, 5, 4, 3, 4, 5, 6]","[0, 30, 75, 135, 180, 240, 285, 345, 390, 420, 465, 495, 525, 555, 600]"
2022-07-29,7050,658,"[7, 6, 4, 3, 4, 5, 5, 2, 6, 3, 3, 5, 3, 4, 1, 4, 3]","[7, 6, 4, 3, 4, 5, 2, 6, 3, 5, 3, 4, 1, 4, 3]","[0, 45, 90, 135, 195, 225, 270, 345, 405, 450, 465, 510, 540, 630, 645]"
2022-07-29,7057,671,"[4, 6, 0, 4, 5, 5, 2, 5, 3, 2, 4, 7, 7, 7, 5, 4, 3, 0]","[4, 6, 0, 4, 5, 2, 5, 3, 2, 4, 7, 5, 4, 3, 0]","[0, 45, 90, 180, 210, 255, 330, 360, 420, 480, 510, 570, 615, 645, 660]"
2022-07-29,7113,670,"[7, 4, 0, 0, 2, 3, 4, 5, 2, 2, 4, 3, 2, 4, 3, 3, 3, 4, 3]","[7, 4, 0, 2, 3, 4, 5, 2, 4, 3, 2, 4, 3, 4, 3]","[0, 45, 105, 180, 240, 300, 330, 375, 435, 480, 510, 555, 600, 630, 660]"
2022-07-29,6577,614,"[5, 6, 3, 2, 7, 4, 4, 3, 3, 4, 5, 4, 3, 2, 5, 4]","[5, 6, 3, 2, 7, 4, 3, 4, 5, 4, 3, 2, 5, 4]","[0, 30, 60, 120, 195, 255, 285, 330, 390, 420, 450, 495, 555, 585]"
2022-07-29,7019,650,"[6, 4, 5, 5, 2, 3, 6, 5, 4, 3, 4, 5, 4, 5, 4, 3, 3]","[6, 4, 5, 2, 3, 6, 5, 4, 3, 4, 5, 4, 5, 4, 3]","[0, 45, 90, 135, 195, 255, 330, 360, 420, 450, 495, 525, 555, 585, 630]"
