日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-04,5566,663,"[7, 6, 4, 6, 5, 2, 5, 3, 5, 3, 6, 5]","[7, 6, 4, 6, 5, 2, 5, 3, 5, 3, 6, 5]","[0, 60, 105, 165, 240, 300, 390, 435, 510, 570, 585, 645]"
2023-08-04,5227,670,"[4, 4, 4, 6, 4, 3, 7, 4, 7, 4, 2, 3, 2, 1]","[4, 6, 4, 3, 7, 4, 7, 4, 2, 3, 2]","[0, 30, 75, 150, 240, 315, 390, 465, 510, 585, 600]"
2023-08-04,5183,671,"[6, 4, 6, 4, 7, 5, 2, 2, 4, 2, 2, 3, 2]","[6, 4, 6, 4, 7, 5, 2, 4, 2, 3, 2]","[0, 45, 120, 195, 255, 330, 390, 465, 510, 585, 600]"
2023-08-04,5619,671,"[4, 2, 5, 4, 5, 6, 7, 6, 4, 5, 5, 5, 5, 3, 7, 7]","[4, 2, 5, 4, 5, 6, 7, 6, 4, 5, 3, 7]","[0, 30, 120, 180, 240, 285, 345, 420, 480, 540, 600, 615]"
2023-08-04,5636,667,"[4, 5, 6, 4, 2, 3, 3, 5, 6, 6, 4, 2, 3, 4, 0]","[4, 5, 6, 4, 2, 3, 5, 6, 4, 2, 3, 4]","[0, 30, 60, 105, 165, 240, 330, 390, 465, 510, 585, 600]"
2023-08-04,5630,671,"[4, 6, 6, 7, 4, 5, 7, 5, 5, 3, 2, 3, 4, 4, 5]","[4, 6, 7, 4, 5, 7, 5, 3, 2, 3, 4, 5]","[0, 30, 75, 135, 210, 270, 345, 405, 480, 555, 570, 645]"
2023-08-04,5131,663,"[5, 7, 4, 6, 5, 3, 3, 7, 7, 3, 2, 6, 5, 5]","[5, 7, 4, 6, 5, 3, 7, 3, 2, 6, 5]","[0, 30, 90, 165, 240, 285, 375, 450, 525, 585, 645]"
2023-08-04,5645,674,"[3, 6, 4, 5, 2, 2, 4, 5, 2, 3, 4, 3, 7]","[3, 6, 4, 5, 2, 4, 5, 2, 3, 4, 3, 7]","[0, 60, 105, 165, 225, 285, 360, 405, 465, 540, 600, 615]"
2023-08-04,5603,674,"[4, 3, 4, 5, 7, 5, 3, 5, 6, 5, 3, 4]","[4, 3, 4, 5, 7, 5, 3, 5, 6, 5, 3, 4]","[0, 30, 105, 165, 225, 300, 360, 450, 495, 555, 615, 645]"
2023-08-04,5586,669,"[5, 6, 3, 3, 6, 4, 3, 2, 7, 5, 3, 6, 5]","[5, 6, 3, 6, 4, 3, 2, 7, 5, 3, 6, 5]","[0, 30, 60, 165, 240, 300, 390, 450, 510, 570, 585, 645]"
