日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-12,8,4727.0,451,"[6, 6, 2, 4, 3, 5, 7, 2, 4, 7, 4]","[6, 2, 4, 3, 5, 7, 2, 4, 7, 4]","[0, 45, 120, 150, 210, 240, 300, 345, 375, 435]"
2022-07-12,3,7086.0,730,"[4, 3, 7, 6, 7, 5, 0, 2, 6, 4, 3, 4, 7, 3, 2, 4, 1, 4, 2]","[4, 3, 7, 6, 7, 5, 0, 2, 6, 4, 3, 4, 7, 3, 2]","[0, 30, 90, 150, 210, 270, 300, 375, 435, 495, 525, 555, 585, 645, 675]"
2022-07-12,2,7476.0,720,"[5, 3, 2, 4, 6, 3, 0, 7, 5, 0, 3, 5, 0, 5, 0, 5, 0, 4, 5]","[5, 3, 2, 4, 6, 3, 0, 7, 5, 0, 3, 5, 0, 5, 5, 4]","[0, 30, 90, 135, 180, 240, 300, 360, 435, 450, 525, 555, 600, 660, 675, 705]"
2022-07-12,6,7534.0,744,"[6, 7, 2, 3, 7, 0, 3, 0, 2, 5, 5, 4, 5, 3, 3, 6, 4, 1, 7]","[6, 7, 2, 3, 7, 0, 3, 0, 2, 5, 4, 5, 3, 6, 4, 7]","[0, 45, 90, 135, 195, 255, 315, 360, 435, 495, 510, 540, 555, 600, 660, 690]"
2022-07-12,5,7054.0,708,"[5, 3, 7, 3, 5, 4, 7, 4, 5, 1, 7, 1, 4, 4, 7, 0, 3, 2, 0, 0]","[5, 3, 7, 3, 5, 4, 7, 4, 5, 1, 7, 1, 4, 7, 3]","[0, 30, 90, 150, 195, 225, 270, 330, 360, 390, 450, 525, 600, 615, 675]"
2022-07-12,9,7062.0,727,"[6, 7, 7, 7, 6, 5, 3, 2, 4, 7, 2, 3, 4, 2, 2, 6, 3, 0, 6, 2]","[6, 7, 6, 5, 3, 2, 4, 7, 2, 3, 4, 2, 6, 3, 0]","[0, 45, 90, 165, 195, 240, 300, 345, 405, 465, 495, 510, 570, 630, 660]"
2022-07-12,3,5182.0,491,"[4, 6, 7, 4, 5, 3, 7, 5, 0, 4, 2]","[4, 6, 7, 4, 5, 3, 7, 5, 0, 4, 2]","[0, 30, 75, 135, 180, 210, 255, 315, 345, 420, 450]"
2022-07-12,7,7548.0,723,"[3, 6, 3, 3, 0, 7, 4, 3, 5, 7, 4, 3, 4, 3, 5, 2, 7, 4, 7]","[3, 6, 3, 0, 7, 4, 3, 5, 7, 4, 3, 4, 3, 5, 2, 7]","[0, 60, 120, 165, 225, 285, 330, 360, 405, 465, 480, 510, 540, 585, 615, 660]"
2022-07-12,8,6604.0,625,"[6, 7, 0, 4, 2, 3, 2, 0, 2, 5, 4, 5, 7, 4]","[6, 7, 0, 4, 2, 3, 2, 0, 2, 5, 4, 5, 7, 4]","[0, 45, 90, 165, 210, 270, 300, 345, 420, 480, 495, 525, 540, 600]"
2022-07-12,6,6490.0,712,"[5, 3, 6, 5, 2, 5, 2, 5, 0, 2, 5, 0, 6, 1, 1, 3, 4, 5, 6, 7]","[5, 3, 6, 5, 2, 5, 2, 5, 0, 2, 5, 0, 6, 1]","[0, 30, 90, 150, 195, 255, 285, 345, 375, 450, 510, 525, 600, 660]"
