日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-21,5582,671,"[1, 4, 5, 6, 5, 2, 1, 2, 2, 3, 6, 5, 0]","[1, 4, 5, 6, 5, 2, 1, 2, 3, 6, 5, 0]","[0, 30, 90, 150, 210, 270, 360, 390, 465, 555, 615, 660]"
2023-07-21,5595,669,"[1, 1, 2, 6, 6, 5, 4, 5, 1, 5, 6, 6, 4, 7, 0]","[1, 2, 6, 5, 4, 5, 1, 5, 6, 4, 7, 0]","[0, 30, 105, 180, 240, 315, 360, 390, 450, 510, 570, 660]"
2023-07-21,5187,653,"[2, 2, 7, 7, 7, 2, 6, 4, 0, 4, 5, 2, 4, 6]","[2, 7, 2, 6, 4, 0, 4, 5, 2, 4, 6]","[0, 30, 90, 180, 240, 300, 330, 405, 450, 540, 600]"
2023-07-21,5582,674,"[2, 6, 5, 3, 5, 5, 5, 7, 4, 2, 5, 6, 5, 0]","[2, 6, 5, 3, 5, 7, 4, 2, 5, 6, 5, 0]","[0, 30, 60, 120, 210, 270, 360, 420, 510, 555, 615, 660]"
2023-07-21,5593,670,"[2, 5, 6, 7, 5, 6, 6, 4, 7, 3, 3, 6, 2, 5]","[2, 5, 6, 7, 5, 6, 4, 7, 3, 6, 2, 5]","[0, 30, 60, 105, 180, 240, 300, 315, 405, 495, 555, 630]"
2023-07-21,5152,650,"[5, 4, 7, 5, 5, 4, 0, 4, 5, 7, 7, 3, 5, 5]","[5, 4, 7, 5, 4, 0, 4, 5, 7, 3, 5]","[0, 30, 75, 165, 225, 300, 315, 390, 450, 540, 615]"
2023-07-21,5155,674,"[3, 6, 5, 4, 0, 2, 2, 6, 6, 5, 3, 4, 0]","[3, 6, 5, 4, 0, 2, 6, 5, 3, 4, 0]","[0, 30, 60, 120, 195, 330, 405, 480, 540, 615, 660]"
2023-07-21,5559,670,"[5, 5, 2, 5, 7, 4, 2, 5, 6, 5, 6, 6, 6, 5, 2]","[5, 2, 5, 7, 4, 2, 5, 6, 5, 6, 5, 2]","[0, 30, 105, 165, 240, 300, 330, 375, 435, 495, 555, 600]"
2023-07-21,5634,668,"[2, 4, 2, 5, 7, 1, 4, 4, 2, 5, 4, 5, 0, 0]","[2, 4, 2, 5, 7, 1, 4, 2, 5, 4, 5, 0]","[0, 30, 75, 165, 225, 300, 315, 390, 480, 540, 600, 660]"
2023-07-21,5153,675,"[3, 7, 6, 6, 4, 5, 2, 5, 4, 5, 4, 4, 2]","[3, 7, 6, 4, 5, 2, 5, 4, 5, 4, 2]","[0, 30, 90, 150, 210, 285, 375, 435, 495, 555, 615]"
