日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-04,6564,672,"[3, 6, 1, 4, 1, 2, 6, 4, 6, 4, 6, 4, 5, 2]","[3, 6, 1, 4, 1, 2, 6, 4, 6, 4, 6, 4, 5, 2]","[0, 30, 60, 90, 135, 225, 270, 330, 390, 450, 495, 555, 585, 630]"
2023-07-04,6588,664,"[3, 4, 5, 2, 5, 4, 6, 6, 7, 5, 4, 7, 3, 3, 3, 3, 4, 7]","[3, 4, 5, 2, 5, 4, 6, 7, 5, 4, 7, 3, 4, 7]","[0, 30, 60, 105, 150, 195, 240, 300, 360, 405, 450, 525, 570, 600]"
2023-07-04,7016,665,"[5, 6, 5, 6, 4, 5, 4, 6, 4, 3, 4, 2, 4, 5, 4, 0]","[5, 6, 5, 6, 4, 5, 4, 6, 4, 3, 4, 2, 4, 5, 4]","[0, 30, 60, 105, 165, 210, 255, 315, 375, 420, 495, 525, 585, 615, 645]"
2023-07-04,6588,664,"[2, 4, 1, 5, 4, 3, 7, 4, 2, 5, 4, 2, 2, 5, 7, 7]","[2, 4, 1, 5, 4, 3, 7, 4, 2, 5, 4, 2, 5, 7]","[0, 30, 60, 90, 135, 180, 240, 315, 360, 420, 465, 510, 570, 600]"
2023-07-04,6562,657,"[4, 6, 1, 1, 2, 3, 3, 2, 6, 3, 3, 5, 4, 5, 4, 4, 6, 4]","[4, 6, 1, 2, 3, 2, 6, 3, 5, 4, 5, 4, 6, 4]","[0, 30, 60, 90, 135, 210, 285, 345, 420, 465, 510, 555, 585, 645]"
2023-07-04,7011,664,"[0, 4, 5, 5, 4, 6, 5, 2, 5, 2, 7, 5, 7, 3, 4, 5]","[0, 4, 5, 4, 6, 5, 2, 5, 2, 7, 5, 7, 3, 4, 5]","[0, 30, 60, 105, 150, 210, 255, 300, 360, 405, 465, 510, 585, 630, 645]"
2023-07-04,6564,671,"[2, 5, 5, 5, 4, 6, 4, 3, 2, 5, 3, 2, 3, 4, 5, 3]","[2, 5, 4, 6, 4, 3, 2, 5, 3, 2, 3, 4, 5, 3]","[0, 30, 45, 90, 150, 195, 270, 330, 375, 435, 495, 555, 600, 630]"
2023-07-04,6981,663,"[4, 5, 6, 5, 3, 3, 6, 5, 2, 4, 5, 4, 4, 6, 2, 4, 5]","[4, 5, 6, 5, 3, 6, 5, 2, 4, 5, 4, 6, 2, 4, 5]","[0, 30, 45, 90, 135, 210, 270, 315, 360, 420, 465, 510, 570, 615, 645]"
2023-07-04,6522,661,"[1, 7, 5, 3, 2, 5, 4, 5, 2, 4, 5, 6, 4, 4, 4, 5, 5, 5]","[1, 7, 5, 3, 2, 5, 4, 5, 2, 4, 5, 6, 4, 5]","[0, 30, 90, 135, 210, 285, 330, 375, 420, 480, 525, 555, 630, 645]"
2023-07-04,6995,671,"[1, 6, 1, 5, 6, 6, 2, 2, 6, 2, 7, 6, 4, 3, 6, 4, 5, 0]","[1, 6, 1, 5, 6, 2, 6, 2, 7, 6, 4, 3, 6, 4, 5]","[0, 30, 60, 90, 135, 195, 255, 315, 360, 435, 480, 525, 585, 630, 660]"
