日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-23,7057,673,"[4, 6, 6, 4, 5, 3, 6, 4, 6, 4, 1, 1, 1, 3, 4, 6, 3, 4, 0]","[4, 6, 4, 5, 3, 6, 4, 6, 4, 1, 3, 4, 6, 3, 4]","[0, 45, 90, 135, 180, 240, 285, 330, 390, 405, 480, 525, 540, 600, 630]"
2022-07-23,6998,637,"[5, 5, 3, 4, 6, 5, 6, 1, 6, 4, 4, 5, 4, 7, 4, 3, 5]","[5, 3, 4, 6, 5, 6, 1, 6, 4, 5, 4, 7, 4, 3, 5]","[0, 30, 105, 150, 195, 240, 300, 360, 420, 435, 480, 495, 555, 570, 615]"
2022-07-23,6103,656,"[5, 2, 2, 5, 4, 3, 4, 2, 4, 0, 0, 0, 3, 4, 5, 6, 6, 6]","[5, 2, 5, 4, 3, 4, 2, 4, 0, 3, 4, 5, 6]","[0, 30, 135, 195, 225, 285, 330, 390, 405, 510, 570, 585, 600]"
2022-07-23,6539,671,"[5, 2, 7, 5, 4, 2, 5, 7, 6, 5, 4, 5, 4, 0]","[5, 2, 7, 5, 4, 2, 5, 7, 6, 5, 4, 5, 4, 0]","[0, 30, 135, 195, 240, 285, 360, 405, 495, 555, 570, 585, 600, 660]"
2022-07-23,6133,655,"[3, 4, 3, 7, 7, 5, 4, 4, 3, 7, 5, 5, 4, 3, 2, 3]","[3, 4, 3, 7, 5, 4, 3, 7, 5, 4, 3, 2, 3]","[0, 75, 135, 195, 255, 300, 330, 390, 465, 495, 525, 555, 630]"
2022-07-23,6559,669,"[5, 4, 3, 4, 6, 6, 5, 3, 3, 4, 1, 4, 5, 5, 3, 1, 0]","[5, 4, 3, 4, 6, 5, 3, 4, 1, 4, 5, 3, 1, 0]","[0, 30, 75, 150, 195, 255, 300, 360, 405, 480, 495, 540, 585, 660]"
2022-07-23,6574,671,"[5, 5, 6, 2, 2, 4, 6, 1, 2, 4, 3, 3, 2, 5, 4, 4, 3, 4]","[5, 6, 2, 4, 6, 1, 2, 4, 3, 2, 5, 4, 3, 4]","[0, 30, 60, 165, 210, 270, 360, 420, 435, 495, 555, 585, 600, 645]"
2022-07-23,6601,673,"[3, 7, 4, 4, 4, 4, 5, 2, 4, 3, 5, 7, 4, 7, 7, 7, 5, 7, 7, 0]","[3, 7, 4, 5, 2, 4, 3, 5, 7, 4, 7, 5, 7, 0]","[0, 75, 120, 180, 210, 285, 330, 375, 420, 495, 510, 570, 585, 660]"
2022-07-23,6616,672,"[6, 6, 7, 3, 4, 2, 4, 2, 4, 3, 1, 4, 5, 3, 3, 3, 3, 7, 7, 7]","[6, 7, 3, 4, 2, 4, 2, 4, 3, 1, 4, 5, 3, 7]","[0, 45, 90, 150, 195, 270, 300, 390, 405, 450, 540, 555, 570, 615]"
2022-07-23,6154,670,"[3, 7, 4, 3, 5, 3, 3, 7, 4, 1, 3, 4, 2, 4, 1]","[3, 7, 4, 3, 5, 3, 7, 4, 1, 3, 4, 2, 4]","[0, 75, 120, 180, 225, 270, 330, 405, 420, 495, 555, 570, 645]"
