日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-15,4678,670,"[5, 7, 3, 5, 4, 2, 4, 5, 6, 7]","[5, 7, 3, 5, 4, 2, 4, 5, 6, 7]","[0, 45, 90, 180, 255, 315, 435, 495, 555, 615]"
2022-08-15,5126,650,"[5, 7, 5, 7, 6, 4, 4, 6, 6, 7, 6, 6, 5, 2]","[5, 7, 5, 7, 6, 4, 6, 7, 6, 5, 2]","[0, 45, 90, 150, 225, 300, 375, 435, 525, 585, 645]"
2022-08-15,4704,668,"[5, 6, 3, 4, 4, 7, 4, 3, 3, 6, 3, 0]","[5, 6, 3, 4, 7, 4, 3, 6, 3, 0]","[0, 45, 75, 180, 255, 330, 405, 510, 570, 660]"
2022-08-15,5182,663,"[7, 6, 7, 4, 2, 7, 3, 6, 5, 0, 2]","[7, 6, 7, 4, 2, 7, 3, 6, 5, 0, 2]","[0, 45, 90, 165, 240, 345, 435, 525, 570, 630, 660]"
2022-08-15,4710,670,"[4, 4, 3, 6, 4, 7, 5, 5, 5, 3, 6, 7, 0]","[4, 3, 6, 4, 7, 5, 3, 6, 7, 0]","[0, 60, 150, 225, 300, 375, 435, 525, 585, 660]"
2022-08-15,5186,673,"[5, 7, 6, 6, 7, 4, 5, 4, 0, 4, 2, 0, 1]","[5, 7, 6, 7, 4, 5, 4, 0, 4, 2, 0]","[0, 45, 90, 120, 210, 285, 345, 420, 570, 645, 660]"
2022-08-15,5144,675,"[7, 5, 7, 2, 5, 6, 2, 2, 5, 0, 0, 2, 2, 2, 0, 0, 0]","[7, 5, 7, 2, 5, 6, 2, 5, 0, 2, 0]","[0, 45, 135, 210, 315, 375, 435, 555, 630, 645, 660]"
2022-08-15,4729,665,"[4, 7, 3, 4, 6, 5, 7, 3, 4, 0]","[4, 7, 3, 4, 6, 5, 7, 3, 4, 0]","[0, 60, 120, 225, 285, 360, 420, 510, 585, 645]"
2022-08-15,5138,668,"[6, 7, 6, 5, 4, 4, 4, 6, 5, 4, 3, 6, 4]","[6, 7, 6, 5, 4, 6, 5, 4, 3, 6, 4]","[0, 45, 90, 135, 195, 285, 345, 420, 480, 555, 615]"
2022-08-15,5650,675,"[4, 5, 5, 4, 6, 3, 7, 6, 4, 6, 6, 0, 2, 0, 0]","[4, 5, 4, 6, 3, 7, 6, 4, 6, 0, 2, 0]","[0, 60, 135, 210, 255, 345, 435, 495, 570, 630, 645, 660]"
