日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-14,5162,672,"[5, 4, 4, 5, 5, 4, 6, 6, 6, 7, 3, 6, 6, 3, 0, 7]","[5, 4, 5, 4, 6, 7, 3, 6, 3, 0, 7]","[0, 30, 75, 165, 225, 300, 375, 390, 465, 480, 600]"
2023-08-14,4683,672,"[5, 3, 3, 3, 3, 3, 6, 4, 5, 4, 3, 6, 4, 2]","[5, 3, 6, 4, 5, 4, 3, 6, 4, 2]","[0, 30, 120, 195, 255, 330, 420, 435, 510, 600]"
2023-08-14,4646,645,"[4, 5, 7, 5, 5, 4, 5, 5, 7, 6, 5, 6]","[4, 5, 7, 5, 4, 5, 7, 6, 5, 6]","[0, 30, 90, 180, 240, 315, 390, 465, 525, 585]"
2023-08-14,4748,671,"[4, 6, 4, 4, 2, 7, 2, 3, 2, 4, 7, 0]","[4, 6, 4, 2, 7, 2, 3, 2, 4, 7]","[0, 30, 75, 180, 255, 345, 420, 435, 525, 615]"
2023-08-14,4674,662,"[4, 7, 6, 2, 5, 0, 3, 3, 5, 7, 5]","[4, 7, 6, 2, 5, 0, 3, 5, 7, 5]","[0, 30, 105, 165, 240, 300, 435, 450, 540, 600]"
2023-08-14,5179,673,"[5, 6, 7, 2, 4, 5, 2, 3, 3, 4, 7, 4]","[5, 6, 7, 2, 4, 5, 2, 3, 4, 7, 4]","[0, 30, 60, 150, 240, 315, 390, 465, 495, 540, 615]"
2023-08-14,5155,675,"[5, 4, 6, 4, 5, 5, 7, 6, 3, 3, 6, 4, 7]","[5, 4, 6, 4, 5, 7, 6, 3, 6, 4, 7]","[0, 30, 75, 135, 225, 285, 375, 435, 450, 510, 600]"
2023-08-14,5096,675,"[5, 7, 7, 7, 7, 6, 2, 5, 6, 3, 3, 6, 5, 6, 2, 0]","[5, 7, 6, 2, 5, 6, 3, 6, 5, 6, 2]","[0, 30, 105, 150, 255, 315, 390, 405, 480, 540, 615]"
2023-08-14,4741,670,"[6, 2, 7, 7, 6, 6, 4, 7, 3, 4, 4, 7, 4, 4]","[6, 2, 7, 6, 4, 7, 3, 4, 7, 4]","[0, 45, 135, 210, 300, 390, 465, 480, 540, 600]"
2023-08-14,4662,644,"[4, 6, 2, 1, 5, 5, 2, 3, 2, 5, 5, 6]","[4, 6, 2, 1, 5, 2, 3, 2, 5, 6]","[0, 30, 75, 165, 270, 345, 420, 435, 525, 585]"
