日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-09,6048,675,"[5, 5, 4, 5, 6, 5, 2, 3, 3, 4, 5, 3, 6, 6, 6, 1, 0]","[5, 4, 5, 6, 5, 2, 3, 4, 5, 3, 6, 1, 0]","[0, 30, 90, 150, 195, 255, 345, 360, 435, 495, 570, 645, 660]"
2022-07-09,5186,654,"[3, 5, 6, 6, 4, 6, 2, 2, 2, 2, 7, 4, 4, 2, 2, 4, 0]","[3, 5, 6, 4, 6, 2, 7, 4, 2, 4, 0]","[0, 30, 60, 120, 180, 255, 345, 420, 480, 585, 645]"
2022-07-09,6062,673,"[4, 5, 6, 2, 6, 6, 5, 3, 6, 4, 5, 5, 4, 1, 2, 0]","[4, 5, 6, 2, 6, 5, 3, 6, 4, 5, 4, 1, 2]","[0, 30, 60, 120, 225, 315, 360, 390, 465, 525, 585, 645, 660]"
2022-07-09,5635,663,"[3, 5, 4, 4, 6, 5, 4, 3, 4, 6, 4, 3, 2]","[3, 5, 4, 6, 5, 4, 3, 4, 6, 4, 3, 2]","[0, 30, 60, 120, 195, 240, 300, 375, 435, 510, 555, 660]"
2022-07-09,5208,675,"[4, 3, 3, 4, 4, 3, 4, 2, 4, 4, 6, 3, 1, 2, 0, 1]","[4, 3, 4, 3, 4, 2, 4, 6, 3, 1, 2]","[0, 30, 120, 180, 270, 315, 420, 480, 555, 645, 660]"
2022-07-09,5641,673,"[3, 6, 4, 4, 3, 6, 6, 3, 3, 5, 3, 4, 7, 0, 1]","[3, 6, 4, 3, 6, 3, 5, 3, 4, 7, 0, 1]","[0, 30, 75, 135, 210, 270, 360, 420, 495, 555, 645, 660]"
2022-07-09,5172,667,"[3, 5, 2, 7, 7, 4, 3, 6, 6, 4, 4, 3, 5, 4, 0, 1]","[3, 5, 2, 7, 4, 3, 6, 4, 3, 5, 4]","[0, 30, 60, 180, 255, 315, 330, 420, 480, 555, 615]"
2022-07-09,5134,630,"[4, 3, 3, 4, 4, 5, 4, 6, 3, 5, 3, 6, 5]","[4, 3, 4, 5, 4, 6, 3, 5, 3, 6, 5]","[0, 30, 120, 180, 240, 300, 360, 375, 435, 510, 585]"
2022-07-09,5168,675,"[5, 6, 7, 4, 0, 7, 3, 7, 7, 5, 1, 1, 1, 0]","[5, 6, 7, 4, 0, 7, 3, 7, 5, 1, 0]","[0, 30, 60, 120, 180, 330, 420, 510, 585, 645, 660]"
2022-07-09,5596,673,"[6, 6, 4, 5, 5, 3, 5, 5, 6, 7, 5, 7, 7, 6, 0, 0, 2, 0]","[6, 4, 5, 3, 5, 6, 7, 5, 7, 6, 0, 2]","[0, 45, 105, 165, 240, 300, 360, 450, 495, 570, 645, 660]"
