日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-24,4,7091.0,723,"[7, 4, 3, 4, 3, 3, 0, 0, 5, 4, 7, 2, 3, 6, 7, 6, 7, 2, 3, 5]","[7, 4, 3, 4, 3, 0, 5, 4, 7, 2, 3, 6, 7, 6, 7]","[0, 45, 75, 90, 105, 120, 210, 255, 300, 360, 420, 480, 540, 600, 675]"
2022-07-24,5,5693.0,716,"[0, 6, 3, 7, 3, 4, 0, 4, 3, 7, 0, 3, 4, 4, 3, 4, 2, 7, 7]","[0, 6, 3, 7, 3, 4, 0, 4, 3, 7, 0, 3]","[0, 135, 210, 270, 330, 375, 405, 480, 525, 555, 615, 690]"
2022-07-24,4,7004.0,717,"[5, 3, 3, 3, 5, 3, 2, 7, 1, 5, 7, 4, 6, 2, 3, 5, 3, 0]","[5, 3, 5, 3, 2, 7, 1, 5, 7, 4, 6, 2, 3, 5, 3]","[0, 30, 90, 150, 165, 240, 315, 375, 405, 480, 525, 570, 630, 660, 675]"
2022-07-24,3,6611.0,714,"[3, 3, 4, 4, 5, 7, 3, 2, 4, 7, 3, 7, 0, 3, 5, 0, 0, 5]","[3, 4, 5, 7, 3, 2, 4, 7, 3, 7, 0, 3, 5, 0]","[0, 75, 90, 135, 195, 225, 270, 315, 390, 450, 510, 585, 630, 645]"
2022-07-24,3,7532.0,730,"[5, 4, 6, 4, 3, 1, 3, 7, 2, 7, 4, 5, 4, 6, 0, 3, 0, 1, 2, 1]","[5, 4, 6, 4, 3, 1, 3, 7, 2, 7, 4, 5, 4, 6, 0, 3]","[0, 30, 45, 90, 105, 120, 210, 270, 330, 390, 450, 510, 540, 585, 645, 705]"
2022-07-24,6,5639.0,568,"[5, 6, 7, 3, 2, 4, 3, 4, 4, 1, 5, 0, 7]","[5, 6, 7, 3, 2, 4, 3, 4, 1, 5, 0, 7]","[0, 30, 60, 120, 135, 210, 270, 330, 345, 420, 450, 510]"
2022-07-24,7,6539.0,715,"[0, 5, 3, 3, 3, 6, 1, 6, 4, 7, 5, 1, 2, 5, 3, 3, 4, 4, 3]","[0, 5, 3, 6, 1, 6, 4, 7, 5, 1, 2, 5, 3, 4]","[0, 135, 180, 195, 255, 330, 390, 420, 480, 510, 570, 630, 660, 705]"
2022-07-24,7,5701.0,629,"[5, 0, 4, 7, 7, 4, 7, 0, 4, 4, 2, 4, 0, 3]","[5, 0, 4, 7, 4, 7, 0, 4, 2, 4, 0, 3]","[0, 30, 135, 150, 210, 270, 330, 390, 420, 480, 525, 600]"
2022-07-24,8,6124.0,707,"[3, 7, 6, 7, 3, 4, 4, 6, 2, 7, 6, 3, 1, 2, 5, 6, 4, 1, 2]","[3, 7, 6, 7, 3, 4, 6, 2, 7, 6, 3, 1, 2]","[0, 75, 135, 210, 270, 315, 345, 405, 465, 540, 585, 630, 690]"
2022-07-24,3,6620.0,726,"[7, 0, 1, 0, 5, 4, 3, 3, 3, 4, 4, 5, 4, 2, 4, 0, 4, 3]","[7, 0, 1, 0, 5, 4, 3, 4, 5, 4, 2, 4, 0, 4]","[0, 45, 150, 225, 300, 345, 360, 405, 450, 480, 540, 585, 630, 705]"
2022-07-24,4,6611.0,645,"[6, 4, 7, 3, 4, 3, 1, 4, 2, 6, 6, 6, 0, 1, 0, 3, 3, 3]","[6, 4, 7, 3, 4, 3, 1, 4, 2, 6, 0, 1, 0, 3]","[0, 45, 60, 120, 135, 150, 165, 240, 300, 360, 405, 480, 555, 630]"
2022-07-24,4,6592.0,707,"[3, 4, 7, 2, 5, 5, 2, 2, 4, 6, 3, 4, 4, 5, 6, 6, 4, 7, 3, 2]","[3, 4, 7, 2, 5, 2, 4, 6, 3, 4, 5, 6, 4, 7]","[0, 75, 90, 150, 240, 270, 330, 345, 420, 480, 525, 555, 615, 645]"
2022-07-24,2,6602.0,726,"[6, 7, 2, 3, 6, 3, 0, 3, 4, 3, 0, 3, 1, 3, 5, 4, 3, 3, 7, 5]","[6, 7, 2, 3, 6, 3, 0, 3, 4, 3, 0, 3, 1, 3]","[0, 45, 90, 150, 180, 240, 285, 375, 420, 465, 525, 600, 645, 705]"
2022-07-24,5,5629.0,592,"[4, 5, 7, 6, 0, 3, 4, 1, 1, 1, 6, 4, 3, 5]","[4, 5, 7, 6, 0, 3, 4, 1, 6, 4, 3, 5]","[0, 45, 90, 150, 210, 285, 345, 360, 420, 480, 525, 570]"
2022-07-24,4,5688.0,729,"[2, 3, 7, 4, 3, 7, 2, 3, 6, 4, 0, 1, 2, 7, 6, 3]","[2, 3, 7, 4, 3, 7, 2, 3, 6, 4, 0, 2]","[0, 120, 135, 195, 255, 315, 390, 435, 495, 555, 600, 675]"
2022-07-24,4,6117.0,545,"[4, 5, 3, 7, 3, 4, 5, 7, 4, 6, 4, 5, 4]","[4, 5, 3, 7, 3, 4, 5, 7, 4, 6, 4, 5, 4]","[0, 45, 90, 105, 180, 195, 240, 285, 345, 360, 420, 465, 510]"
2022-07-24,3,6089.0,711,"[6, 4, 2, 5, 7, 6, 6, 1, 6, 4, 5, 3, 7, 0, 3, 4, 5, 2, 7, 5]","[6, 4, 2, 5, 7, 6, 1, 6, 4, 5, 3, 7, 0]","[0, 45, 60, 150, 195, 255, 315, 375, 450, 510, 540, 585, 645]"
2022-07-24,4,7026.0,706,"[4, 1, 7, 3, 2, 3, 2, 3, 5, 3, 5, 3, 3, 4, 5, 6, 5, 2, 1, 2]","[4, 1, 7, 3, 2, 3, 2, 3, 5, 3, 5, 3, 4, 5, 6]","[0, 45, 150, 210, 270, 330, 390, 435, 495, 510, 555, 585, 630, 660, 675]"
2022-07-24,10,6509.0,722,"[6, 7, 5, 3, 5, 6, 1, 3, 1, 5, 1, 4, 6, 2, 4, 5, 4, 6]","[6, 7, 5, 3, 5, 6, 1, 3, 1, 5, 1, 4, 6, 2]","[0, 45, 90, 135, 165, 195, 255, 330, 390, 450, 495, 570, 615, 660]"
2022-07-24,2,5645.0,653,"[7, 2, 4, 5, 2, 3, 6, 0, 5, 3, 3, 4, 4, 4, 4, 0]","[7, 2, 4, 5, 2, 3, 6, 0, 5, 3, 4, 0]","[0, 45, 150, 195, 225, 285, 330, 390, 465, 510, 540, 585]"
2022-07-24,8,6621.0,767,"[6, 0, 4, 7, 3, 0, 0, 2, 4, 7, 0, 5, 4, 6, 7, 4, 4, 2, 1]","[6, 0, 4, 7, 3, 0, 2, 4, 7, 0, 5, 4, 6, 7]","[0, 45, 135, 165, 225, 285, 360, 420, 465, 540, 615, 645, 675, 705]"
2022-07-24,10,7074.0,706,"[3, 7, 3, 4, 3, 2, 3, 4, 4, 3, 6, 0, 6, 5, 4, 2, 6, 5, 4]","[3, 7, 3, 4, 3, 2, 3, 4, 3, 6, 0, 6, 5, 4, 2]","[0, 75, 135, 150, 195, 225, 270, 330, 345, 405, 465, 525, 570, 615, 645]"
2022-07-24,5,7048.0,714,"[7, 1, 0, 3, 7, 4, 4, 6, 0, 5, 3, 5, 3, 3, 4, 4, 6, 2, 0, 7]","[7, 1, 0, 3, 7, 4, 6, 0, 5, 3, 5, 3, 4, 6, 2]","[0, 45, 150, 240, 285, 345, 360, 420, 510, 540, 585, 615, 645, 660, 705]"
2022-07-24,9,6575.0,706,"[3, 3, 4, 0, 3, 3, 4, 2, 5, 7, 1, 5, 4, 6, 2, 1, 0, 6, 0]","[3, 4, 0, 3, 4, 2, 5, 7, 1, 5, 4, 6, 2, 6]","[0, 75, 90, 180, 195, 255, 300, 345, 420, 480, 510, 555, 615, 675]"
