日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-15,6585,674,"[3, 4, 6, 4, 5, 2, 4, 5, 7, 3, 4, 5, 4, 2]","[3, 4, 6, 4, 5, 2, 4, 5, 7, 3, 4, 5, 4, 2]","[0, 60, 120, 180, 240, 300, 375, 420, 480, 570, 585, 600, 630, 660]"
2023-07-15,6571,657,"[5, 6, 3, 7, 4, 5, 5, 7, 4, 2, 6, 4, 3, 5, 4]","[5, 6, 3, 7, 4, 5, 7, 4, 2, 6, 4, 3, 5, 4]","[0, 30, 60, 150, 210, 270, 315, 390, 465, 525, 570, 585, 615, 645]"
2023-07-15,6550,671,"[5, 7, 5, 4, 5, 5, 2, 3, 4, 5, 7, 2, 5, 5, 4, 0]","[5, 7, 5, 4, 5, 2, 3, 4, 5, 7, 2, 5, 4, 0]","[0, 30, 90, 150, 210, 255, 315, 375, 435, 495, 570, 600, 630, 660]"
2023-07-15,6546,675,"[3, 6, 5, 2, 6, 4, 7, 6, 6, 7, 5, 2, 5, 4, 2]","[3, 6, 5, 2, 6, 4, 7, 6, 7, 5, 2, 5, 4, 2]","[0, 60, 105, 165, 225, 285, 360, 435, 480, 570, 585, 600, 630, 660]"
2023-07-15,6133,673,"[4, 6, 4, 2, 3, 6, 4, 6, 3, 4, 3, 6, 4]","[4, 6, 4, 2, 3, 6, 4, 6, 3, 4, 3, 6, 4]","[0, 30, 75, 135, 210, 270, 345, 390, 465, 525, 585, 600, 660]"
2023-07-15,6114,673,"[6, 7, 3, 5, 5, 5, 4, 6, 4, 3, 7, 4, 5, 3, 0]","[6, 7, 3, 5, 4, 6, 4, 3, 7, 4, 5, 3, 0]","[0, 45, 105, 195, 240, 300, 360, 420, 495, 570, 585, 600, 660]"
2023-07-15,6124,673,"[7, 2, 4, 5, 4, 3, 3, 5, 2, 6, 3, 7, 4, 2]","[7, 2, 4, 5, 4, 3, 5, 2, 6, 3, 7, 4, 2]","[0, 60, 150, 195, 255, 300, 390, 435, 525, 570, 585, 630, 660]"
2023-07-15,6112,669,"[5, 3, 6, 4, 4, 3, 6, 3, 4, 3, 4, 7, 5, 4]","[5, 3, 6, 4, 3, 6, 3, 4, 3, 4, 7, 5, 4]","[0, 30, 105, 165, 225, 300, 360, 435, 495, 570, 585, 630, 660]"
2023-07-15,6131,670,"[2, 3, 7, 4, 5, 2, 4, 7, 5, 5, 1, 4, 3, 3, 0]","[2, 3, 7, 4, 5, 2, 4, 7, 5, 1, 4, 3, 0]","[0, 60, 135, 195, 255, 300, 375, 435, 510, 570, 585, 600, 660]"
2023-07-15,6056,675,"[2, 6, 6, 5, 0, 6, 4, 2, 3, 3, 5, 3, 5, 4, 5]","[2, 6, 5, 0, 6, 4, 2, 3, 5, 3, 5, 4, 5]","[0, 60, 105, 165, 285, 345, 405, 495, 570, 585, 600, 645, 660]"
