日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-14,4717,638,"[4, 6, 7, 2, 5, 7, 3, 7, 3, 2, 2]","[4, 6, 7, 2, 5, 7, 3, 7, 3, 2]","[0, 30, 75, 150, 255, 315, 375, 405, 480, 570]"
2023-08-14,4674,663,"[5, 4, 7, 7, 4, 6, 5, 5, 3, 3, 6, 2, 1, 1]","[5, 4, 7, 4, 6, 5, 3, 6, 2, 1]","[0, 30, 75, 150, 240, 300, 375, 390, 465, 555]"
2023-08-14,5115,670,"[5, 6, 2, 6, 7, 5, 3, 2, 2, 5, 6, 4]","[5, 6, 2, 6, 7, 5, 3, 2, 5, 6, 4]","[0, 30, 60, 165, 240, 315, 390, 405, 480, 540, 615]"
2023-08-14,4749,669,"[5, 4, 7, 4, 0, 3, 2, 4, 7, 7, 4, 4, 0]","[5, 4, 7, 4, 0, 3, 2, 4, 7, 4]","[0, 30, 75, 150, 240, 375, 390, 465, 540, 600]"
2023-08-14,4700,666,"[4, 4, 2, 2, 7, 5, 1, 3, 6, 4, 6, 7]","[4, 2, 7, 5, 1, 3, 6, 4, 6, 7]","[0, 30, 135, 210, 285, 390, 405, 480, 540, 615]"
2023-08-14,4685,651,"[4, 4, 4, 6, 2, 4, 5, 0, 3, 7, 7, 5, 5, 6]","[4, 6, 2, 4, 5, 0, 3, 7, 5, 6]","[0, 30, 75, 165, 240, 300, 435, 450, 540, 600]"
2023-08-14,4722,605,"[4, 4, 7, 6, 4, 6, 6, 6, 7, 3, 7, 7, 6, 2]","[4, 7, 6, 4, 6, 7, 3, 7, 6, 2]","[0, 30, 105, 165, 225, 300, 375, 390, 450, 510]"
2023-08-14,4681,662,"[5, 4, 2, 4, 5, 7, 2, 5, 6, 4, 4]","[5, 4, 2, 4, 5, 7, 2, 5, 6, 4]","[0, 30, 75, 180, 240, 315, 375, 465, 540, 600]"
2023-08-14,4700,661,"[4, 3, 6, 2, 4, 4, 3, 2, 2, 3, 1, 5]","[4, 3, 6, 2, 4, 3, 2, 3, 1, 5]","[0, 30, 135, 210, 285, 375, 390, 465, 495, 600]"
2023-08-14,5120,668,"[5, 6, 6, 6, 6, 6, 6, 7, 2, 6, 7, 7, 6, 3, 5, 4, 5, 5, 1, 0]","[5, 6, 7, 2, 6, 7, 6, 3, 5, 4, 5]","[0, 30, 60, 150, 240, 315, 375, 435, 465, 525, 615]"
