日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-25,2,5657.0,708,"[4, 3, 4, 4, 2, 2, 6, 7, 0, 4, 4, 5, 3, 6, 3, 2, 7, 6]","[4, 3, 4, 2, 6, 7, 0, 4, 5, 3, 6, 3]","[0, 45, 120, 180, 255, 315, 390, 495, 525, 570, 615, 660]"
2022-07-25,9,6077.0,729,"[3, 5, 3, 4, 1, 6, 1, 3, 5, 3, 3, 3, 3, 6, 4, 2]","[3, 5, 3, 4, 1, 6, 1, 3, 5, 3, 6, 4, 2]","[0, 30, 60, 120, 180, 255, 330, 405, 465, 495, 555, 615, 645]"
2022-07-25,7,5177.0,655,"[3, 3, 6, 7, 7, 4, 5, 3, 2, 6, 3, 0, 4, 4, 4]","[3, 6, 7, 4, 5, 3, 2, 6, 3, 0, 4]","[0, 30, 75, 150, 195, 255, 315, 405, 465, 525, 630]"
2022-07-25,10,5201.0,628,"[3, 7, 4, 0, 6, 6, 4, 3, 5, 7, 3, 3, 4]","[3, 7, 4, 0, 6, 4, 3, 5, 7, 3, 4]","[0, 30, 75, 135, 255, 315, 390, 435, 480, 555, 600]"
2022-07-25,2,4694.0,720,"[1, 6, 4, 1, 7, 0, 1, 4, 3, 5, 3, 7, 0, 1, 3, 4, 0]","[1, 6, 4, 1, 7, 0, 1, 4, 3, 5]","[0, 135, 195, 255, 345, 420, 525, 615, 645, 690]"
2022-07-25,10,5186.0,706,"[1, 5, 2, 4, 7, 7, 2, 3, 4, 3, 6, 4, 3, 1, 1, 4, 1, 0, 3]","[1, 5, 2, 4, 7, 2, 3, 4, 3, 6, 4]","[0, 135, 180, 255, 315, 390, 480, 525, 585, 630, 690]"
2022-07-25,8,5699.0,712,"[3, 4, 7, 4, 7, 4, 4, 3, 3, 2, 5, 5, 7, 0, 4, 6, 1]","[3, 4, 7, 4, 7, 4, 3, 2, 5, 7, 0, 4]","[0, 30, 90, 165, 225, 285, 345, 405, 480, 510, 585, 690]"
2022-07-25,2,5632.0,720,"[4, 5, 4, 5, 3, 4, 7, 3, 0, 2, 1, 5, 2, 4, 3, 7, 7, 7]","[4, 5, 4, 5, 3, 4, 7, 3, 0, 2, 1, 5]","[0, 45, 105, 150, 210, 270, 315, 405, 450, 540, 615, 705]"
2022-07-25,4,6122.0,707,"[4, 5, 3, 0, 6, 2, 4, 0, 5, 7, 0, 2, 1, 2, 2, 5]","[4, 5, 3, 0, 6, 2, 4, 0, 5, 7, 0, 2, 2]","[0, 45, 105, 165, 270, 330, 420, 465, 555, 600, 660, 675, 690]"
2022-07-25,10,5626.0,692,"[5, 5, 7, 7, 2, 6, 4, 3, 6, 5, 5, 6, 6, 4, 0, 4]","[5, 7, 2, 6, 4, 3, 6, 5, 6, 4, 0, 4]","[0, 30, 75, 180, 255, 300, 360, 420, 450, 510, 555, 660]"
2022-07-25,5,5646.0,717,"[2, 7, 2, 4, 5, 3, 4, 5, 0, 0, 0, 7, 4, 5, 4, 4, 2]","[2, 7, 2, 4, 5, 3, 4, 5, 0, 7, 4, 5]","[0, 120, 180, 255, 315, 360, 420, 465, 495, 615, 675, 690]"
2022-07-25,9,5637.0,707,"[5, 6, 2, 4, 3, 3, 4, 6, 6, 7, 4, 0, 5, 3]","[5, 6, 2, 4, 3, 4, 6, 7, 4, 0, 5, 3]","[0, 30, 60, 180, 225, 285, 345, 405, 480, 525, 630, 660]"
2022-07-25,9,5204.0,733,"[2, 7, 1, 0, 4, 7, 3, 3, 5, 5, 4, 4, 7, 3, 1, 5, 4, 6]","[2, 7, 1, 0, 4, 7, 3, 5, 4, 7, 3]","[0, 120, 180, 255, 375, 420, 495, 540, 600, 630, 690]"
2022-07-25,2,5162.0,712,"[3, 6, 5, 6, 0, 6, 6, 3, 7, 4, 4, 2, 0, 3, 4, 6, 1, 2, 3, 6]","[3, 6, 5, 6, 0, 6, 3, 7, 4, 2, 0]","[0, 30, 75, 120, 180, 285, 345, 405, 480, 525, 615]"
2022-07-25,6,5655.0,709,"[3, 7, 5, 3, 3, 2, 0, 3, 4, 4, 3, 4, 0, 5, 1, 4, 3, 0]","[3, 7, 5, 3, 2, 0, 3, 4, 3, 4, 0, 5]","[0, 30, 75, 120, 180, 255, 375, 435, 480, 540, 585, 690]"
2022-07-25,8,4727.0,724,"[7, 1, 4, 4, 4, 4, 3, 7, 3, 6, 4, 0, 1, 6, 2, 5, 2, 5, 3, 6]","[7, 1, 4, 3, 7, 3, 6, 4, 0, 1]","[0, 45, 180, 225, 285, 360, 435, 495, 525, 645]"
2022-07-25,10,5616.0,724,"[4, 5, 4, 6, 1, 4, 5, 7, 1, 2, 5, 7, 5, 6, 7, 1, 7, 1]","[4, 5, 4, 6, 1, 4, 5, 7, 1, 2, 5, 7]","[0, 45, 105, 150, 210, 285, 345, 390, 465, 555, 645, 675]"
2022-07-25,3,6126.0,729,"[7, 5, 4, 3, 1, 3, 5, 4, 3, 4, 7, 3, 2, 4, 2, 5, 6, 1, 4, 4]","[7, 5, 4, 3, 1, 3, 5, 4, 3, 4, 7, 3, 2]","[0, 45, 105, 150, 210, 300, 345, 390, 450, 495, 525, 600, 660]"
2022-07-25,2,6065.0,737,"[2, 6, 2, 6, 7, 5, 3, 4, 4, 6, 5, 4, 6, 0, 6]","[2, 6, 2, 6, 7, 5, 3, 4, 6, 5, 4, 6, 6]","[0, 120, 180, 255, 315, 390, 435, 480, 525, 600, 630, 675, 705]"
2022-07-25,5,5141.0,739,"[6, 7, 1, 4, 5, 5, 5, 6, 7, 1, 1, 5, 0, 2, 1, 2, 1]","[6, 7, 1, 4, 5, 6, 7, 1, 5, 0, 2]","[0, 45, 90, 195, 240, 285, 345, 435, 510, 555, 660]"
2022-07-25,6,5136.0,619,"[3, 5, 6, 1, 0, 2, 5, 5, 4, 2, 5, 4, 4]","[3, 5, 6, 1, 0, 2, 5, 4, 2, 5, 4]","[0, 30, 60, 105, 195, 300, 390, 420, 465, 540, 585]"
2022-07-25,9,4722.0,706,"[0, 6, 1, 3, 2, 4, 1, 4, 7, 3, 7, 0, 0, 6, 4, 2, 5, 6, 6, 6]","[0, 6, 1, 3, 2, 4, 1, 4, 7, 3]","[0, 120, 195, 270, 330, 420, 465, 555, 600, 660]"
2022-07-25,7,6566.0,717,"[3, 5, 3, 1, 3, 5, 5, 3, 7, 6, 4, 7, 4, 5, 0, 4, 5, 0, 4, 2]","[3, 5, 3, 1, 3, 5, 3, 7, 6, 4, 7, 4, 5, 4]","[0, 30, 60, 120, 210, 270, 315, 375, 450, 510, 555, 645, 675, 705]"
2022-07-25,3,5605.0,725,"[5, 0, 3, 7, 6, 1, 2, 3, 5, 5, 4, 3, 5, 4, 0, 3, 7, 6, 0]","[5, 0, 3, 7, 6, 1, 2, 3, 5, 4, 3, 5]","[0, 30, 180, 240, 315, 375, 450, 540, 585, 630, 660, 705]"
2022-07-25,10,4222.0,710,"[4, 0, 6, 2, 5, 6, 7, 1, 0, 4, 5, 3, 5, 4, 0, 4, 2]","[4, 0, 6, 2, 5, 6, 7, 1, 0]","[0, 45, 210, 270, 360, 405, 465, 525, 600]"
2022-07-25,5,6114.0,720,"[4, 7, 6, 7, 6, 3, 4, 7, 7, 3, 7, 7, 5, 3, 5, 3, 4, 4, 6, 4]","[4, 7, 6, 7, 6, 3, 4, 7, 3, 7, 5, 3, 5]","[0, 45, 90, 165, 225, 285, 345, 390, 480, 540, 615, 645, 705]"
2022-07-25,3,6080.0,662,"[3, 7, 6, 3, 4, 5, 3, 3, 5, 3, 3, 5, 5, 5, 3, 2, 2, 3, 0, 1]","[3, 7, 6, 3, 4, 5, 3, 5, 3, 5, 3, 2, 3]","[0, 30, 75, 135, 195, 240, 285, 345, 390, 450, 480, 540, 615]"
2022-07-25,3,5633.0,710,"[4, 4, 5, 5, 6, 4, 1, 6, 2, 7, 5, 7, 2, 4, 7]","[4, 5, 6, 4, 1, 6, 2, 7, 5, 7, 2, 4]","[0, 45, 105, 180, 225, 300, 375, 435, 510, 540, 615, 690]"
2022-07-25,4,5666.0,718,"[3, 3, 3, 0, 5, 4, 7, 2, 4, 2, 3, 7, 4, 5, 3, 4, 4, 0, 4]","[3, 0, 5, 4, 7, 2, 4, 2, 3, 7, 4, 5]","[0, 30, 180, 240, 300, 375, 450, 495, 555, 615, 675, 690]"
2022-07-25,3,5641.0,741,"[4, 7, 4, 6, 5, 3, 5, 5, 4, 2, 3, 1, 0, 6, 0, 5, 4]","[4, 7, 4, 6, 5, 3, 5, 4, 2, 3, 1, 0]","[0, 45, 90, 150, 195, 255, 315, 360, 405, 495, 540, 630]"
2022-07-25,3,6106.0,732,"[7, 2, 4, 2, 4, 3, 5, 6, 3, 5, 4, 3, 6, 4, 4, 1, 2, 2]","[7, 2, 4, 2, 4, 3, 5, 6, 3, 5, 4, 3, 6]","[0, 45, 165, 225, 315, 375, 435, 465, 540, 585, 615, 660, 705]"
2022-07-25,6,5131.0,728,"[7, 2, 6, 3, 6, 3, 5, 0, 6, 5, 2, 4, 5, 2, 4, 1, 7]","[7, 2, 6, 3, 6, 3, 5, 0, 6, 5, 2]","[0, 45, 165, 240, 315, 375, 420, 465, 555, 615, 660]"
2022-07-25,8,5129.0,678,"[4, 1, 5, 5, 4, 5, 5, 6, 2, 0, 0, 5, 1, 2]","[4, 1, 5, 4, 5, 6, 2, 0, 5, 1, 2]","[0, 45, 165, 225, 270, 315, 375, 450, 540, 585, 675]"
2022-07-25,6,6117.0,721,"[3, 5, 4, 5, 4, 0, 1, 5, 4, 3, 4, 7, 0, 7, 6, 7, 7, 4]","[3, 5, 4, 5, 4, 0, 1, 5, 4, 3, 4, 7, 7]","[0, 30, 60, 135, 180, 240, 345, 435, 480, 510, 570, 615, 675]"
2022-07-25,3,5633.0,716,"[3, 5, 2, 3, 7, 7, 7, 3, 2, 2, 3, 4, 6, 5, 5, 0, 6, 6]","[3, 5, 2, 3, 7, 3, 2, 3, 4, 6, 5, 0]","[0, 30, 60, 180, 225, 300, 345, 420, 480, 510, 570, 615]"
2022-07-25,9,5195.0,740,"[4, 6, 6, 4, 4, 6, 3, 3, 2, 4, 7, 6, 2, 0, 0, 4, 2, 3, 0]","[4, 6, 4, 6, 3, 2, 4, 7, 6, 2, 0]","[0, 45, 90, 135, 210, 270, 360, 405, 495, 555, 630]"
2022-07-25,9,5687.0,718,"[7, 4, 7, 3, 4, 4, 6, 5, 4, 3, 7, 7, 4, 4, 0]","[7, 4, 7, 3, 4, 6, 5, 4, 3, 7, 4, 0]","[0, 45, 120, 180, 240, 300, 360, 405, 450, 495, 570, 615]"
2022-07-25,8,6537.0,721,"[5, 6, 5, 4, 4, 2, 6, 7, 6, 4, 3, 7, 5, 1, 3, 1, 0, 2, 2]","[5, 6, 5, 4, 2, 6, 7, 6, 4, 3, 7, 5, 1, 3]","[0, 30, 60, 135, 195, 270, 330, 420, 480, 510, 570, 630, 660, 690]"
