日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-11,4691,674,"[4, 5, 2, 6, 2, 6, 3, 6, 6, 4, 7]","[4, 5, 2, 6, 2, 6, 3, 6, 4, 7]","[0, 30, 75, 165, 225, 300, 360, 465, 525, 615]"
2023-08-11,4711,673,"[4, 4, 4, 4, 6, 2, 5, 4, 2, 7, 6, 2, 2, 4, 4, 4, 0, 0, 0, 1]","[4, 6, 2, 5, 4, 2, 7, 6, 2, 4]","[0, 30, 75, 150, 210, 300, 390, 465, 540, 615]"
2023-08-11,4662,667,"[5, 4, 6, 6, 5, 6, 2, 5, 5, 5, 5, 5, 7, 2, 4]","[5, 4, 6, 5, 6, 2, 5, 7, 2, 4]","[0, 30, 90, 165, 225, 300, 390, 450, 525, 600]"
2023-08-11,4682,673,"[5, 5, 6, 4, 4, 7, 4, 6, 2, 2, 3, 2, 5]","[5, 6, 4, 7, 4, 6, 2, 3, 2, 5]","[0, 30, 75, 150, 225, 315, 390, 480, 570, 660]"
2023-08-11,4658,675,"[5, 6, 4, 5, 2, 6, 2, 3, 6, 6, 2, 1]","[5, 6, 4, 5, 2, 6, 2, 3, 6, 2]","[0, 30, 75, 150, 210, 285, 345, 435, 525, 600]"
2023-08-11,4697,664,"[4, 5, 4, 6, 2, 4, 5, 6, 7, 4]","[4, 5, 4, 6, 2, 4, 5, 6, 7, 4]","[0, 30, 75, 165, 240, 300, 405, 465, 540, 615]"
2023-08-11,4655,671,"[5, 6, 4, 4, 6, 7, 5, 7, 6, 4, 5, 5, 0, 1]","[5, 6, 4, 6, 7, 5, 7, 6, 4, 5]","[0, 30, 75, 150, 225, 300, 375, 465, 525, 615]"
2023-08-11,4695,666,"[4, 6, 4, 5, 5, 4, 4, 5, 7, 6, 7, 2, 2]","[4, 6, 4, 5, 4, 5, 7, 6, 7, 2]","[0, 30, 75, 150, 225, 300, 375, 465, 525, 615]"
2023-08-11,4695,673,"[4, 6, 6, 4, 3, 5, 6, 7, 6, 6, 7, 3]","[4, 6, 4, 3, 5, 6, 7, 6, 7, 3]","[0, 30, 75, 150, 255, 330, 390, 480, 555, 615]"
2023-08-11,4707,675,"[4, 6, 2, 7, 4, 5, 5, 7, 2, 2, 4, 4, 5, 1]","[4, 6, 2, 7, 4, 5, 7, 2, 4, 5]","[0, 30, 75, 150, 225, 315, 390, 465, 555, 660]"
