日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-11,6103,658,"[1, 4, 5, 4, 4, 4, 5, 7, 6, 2, 7, 3, 4, 4, 5, 5, 4]","[1, 4, 5, 4, 5, 7, 6, 2, 7, 3, 4, 5, 4]","[0, 30, 75, 120, 180, 225, 285, 345, 405, 480, 555, 600, 645]"
2023-07-11,6068,670,"[2, 4, 5, 6, 2, 6, 7, 2, 2, 6, 6, 5, 4, 5, 3, 1]","[2, 4, 5, 6, 2, 6, 7, 2, 6, 5, 4, 5, 3]","[0, 30, 60, 120, 180, 240, 285, 360, 435, 495, 525, 585, 630]"
2023-07-11,6106,672,"[3, 3, 4, 2, 5, 7, 6, 6, 3, 5, 4, 4, 4, 6, 2, 3, 4]","[3, 4, 2, 5, 7, 6, 3, 5, 4, 6, 2, 3, 4]","[0, 30, 75, 135, 180, 240, 300, 375, 420, 480, 525, 600, 660]"
2023-07-11,6090,675,"[4, 5, 6, 4, 2, 4, 1, 5, 3, 7, 4, 1, 1, 5]","[4, 5, 6, 4, 2, 4, 1, 5, 3, 7, 4, 1, 5]","[0, 30, 60, 105, 165, 225, 270, 345, 390, 465, 525, 570, 660]"
2023-07-11,6130,670,"[3, 4, 4, 5, 4, 6, 7, 2, 2, 3, 3, 7, 4, 4, 3, 4, 5, 5]","[3, 4, 5, 4, 6, 7, 2, 3, 7, 4, 3, 4, 5]","[0, 30, 75, 120, 180, 240, 300, 375, 435, 495, 540, 600, 645]"
2023-07-11,6061,659,"[4, 5, 6, 1, 2, 6, 5, 4, 3, 3, 5, 4, 3, 6]","[4, 5, 6, 1, 2, 6, 5, 4, 3, 5, 4, 3, 6]","[0, 30, 60, 105, 180, 240, 285, 330, 390, 450, 495, 540, 615]"
2023-07-11,6108,660,"[2, 5, 5, 2, 4, 2, 2, 6, 2, 5, 6, 3, 4, 7, 4]","[2, 5, 2, 4, 2, 6, 2, 5, 6, 3, 4, 7, 4]","[0, 30, 60, 135, 180, 240, 285, 360, 405, 465, 525, 585, 645]"
2023-07-11,6110,674,"[0, 5, 4, 4, 1, 6, 6, 4, 5, 3, 6, 4, 4, 2, 7, 7, 4]","[0, 5, 4, 1, 6, 4, 5, 3, 6, 4, 2, 7, 4]","[0, 30, 60, 120, 195, 255, 315, 360, 435, 495, 540, 600, 660]"
2023-07-11,6525,665,"[2, 5, 6, 3, 3, 4, 6, 5, 1, 1, 3, 3, 5, 4, 2, 2, 2, 4, 5, 5]","[2, 5, 6, 3, 4, 6, 5, 1, 3, 5, 4, 2, 4, 5]","[0, 30, 60, 105, 165, 225, 285, 315, 390, 465, 495, 540, 600, 645]"
2023-07-11,6531,675,"[3, 3, 5, 6, 5, 4, 3, 6, 4, 0, 5, 6, 6, 4, 5, 4]","[3, 5, 6, 5, 4, 3, 6, 4, 0, 5, 6, 4, 5, 4]","[0, 30, 60, 105, 135, 195, 270, 330, 390, 495, 525, 585, 630, 660]"
