日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-11,7508,667,"[4, 5, 6, 4, 2, 4, 3, 3, 5, 4, 5, 4, 4, 6, 6, 5, 4, 2, 4]","[4, 5, 6, 4, 2, 4, 3, 5, 4, 5, 4, 6, 5, 4, 2, 4]","[0, 45, 75, 135, 180, 240, 285, 330, 360, 405, 435, 465, 525, 555, 600, 645]"
2022-07-11,7473,673,"[3, 5, 5, 3, 4, 5, 5, 3, 5, 6, 3, 4, 5, 2, 4, 2, 5, 7]","[3, 5, 3, 4, 5, 3, 5, 6, 3, 4, 5, 2, 4, 2, 5, 7]","[0, 30, 60, 105, 165, 210, 255, 285, 345, 390, 420, 450, 510, 525, 600, 615]"
2022-07-11,7026,652,"[1, 5, 3, 4, 7, 5, 5, 2, 4, 5, 4, 5, 5, 4, 2, 6, 0]","[1, 5, 3, 4, 7, 5, 2, 4, 5, 4, 5, 4, 2, 6, 0]","[0, 30, 60, 120, 150, 210, 255, 315, 345, 375, 405, 435, 480, 525, 600]"
2022-07-11,7484,668,"[3, 4, 5, 6, 3, 3, 2, 4, 4, 0, 2, 5, 3, 5, 1, 5, 3, 4]","[3, 4, 5, 6, 3, 2, 4, 0, 2, 5, 3, 5, 1, 5, 3, 4]","[0, 30, 60, 105, 165, 210, 270, 300, 360, 435, 465, 495, 525, 585, 615, 645]"
2022-07-11,7486,667,"[3, 6, 1, 4, 4, 2, 4, 5, 4, 6, 5, 3, 5, 2, 6, 4, 3]","[3, 6, 1, 4, 2, 4, 5, 4, 6, 5, 3, 5, 2, 6, 4, 3]","[0, 30, 75, 120, 165, 225, 270, 300, 330, 390, 420, 465, 495, 555, 615, 630]"
2022-07-11,7465,656,"[5, 4, 5, 6, 7, 5, 3, 4, 0, 5, 6, 3, 5, 4, 3, 2]","[5, 4, 5, 6, 7, 5, 3, 4, 0, 5, 6, 3, 5, 4, 3, 2]","[0, 30, 60, 105, 150, 210, 255, 285, 330, 390, 420, 480, 510, 540, 570, 600]"
2022-07-11,7528,666,"[3, 6, 2, 1, 4, 4, 6, 3, 3, 4, 4, 3, 4, 0, 3, 3, 5, 4, 5, 4]","[3, 6, 2, 1, 4, 6, 3, 4, 3, 4, 0, 3, 5, 4, 5, 4]","[0, 30, 75, 135, 210, 240, 300, 345, 390, 435, 465, 540, 570, 600, 630, 645]"
2022-07-11,7973,642,"[3, 5, 4, 6, 7, 2, 2, 4, 2, 3, 5, 4, 3, 5, 3, 5, 3, 4]","[3, 5, 4, 6, 7, 2, 4, 2, 3, 5, 4, 3, 5, 3, 5, 3, 4]","[0, 30, 60, 105, 165, 225, 285, 315, 375, 420, 450, 480, 510, 540, 570, 600, 630]"
2022-07-11,7517,675,"[1, 6, 4, 2, 0, 5, 2, 0, 3, 4, 5, 2, 2, 4, 4, 4, 3, 5, 4]","[1, 6, 4, 2, 0, 5, 2, 0, 3, 4, 5, 2, 4, 3, 5, 4]","[0, 30, 75, 120, 195, 255, 300, 360, 420, 465, 480, 510, 570, 600, 630, 660]"
2022-07-11,7075,673,"[2, 7, 1, 4, 3, 5, 6, 4, 2, 4, 2, 2, 2, 4, 5, 5, 0, 4]","[2, 7, 1, 4, 3, 5, 6, 4, 2, 4, 2, 4, 5, 0, 4]","[0, 90, 165, 210, 240, 285, 315, 375, 405, 450, 480, 540, 570, 600, 660]"
