日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-07,8395,634,"[5, 6, 2, 5, 6, 4, 1, 1, 4, 3, 5, 1, 3, 2, 5, 4, 2, 5, 4]","[5, 6, 2, 5, 6, 4, 1, 4, 3, 5, 1, 3, 2, 5, 4, 2, 5, 4]","[0, 30, 60, 120, 150, 195, 225, 285, 300, 330, 360, 405, 435, 480, 510, 525, 570, 600]"
2022-07-07,7985,668,"[4, 7, 2, 3, 4, 3, 5, 2, 7, 1, 4, 1, 5, 5, 4, 6, 3, 5, 0, 1]","[4, 7, 2, 3, 4, 3, 5, 2, 7, 1, 4, 1, 5, 4, 6, 3, 5]","[0, 45, 90, 135, 180, 210, 240, 270, 315, 375, 435, 465, 510, 540, 555, 630, 660]"
2022-07-07,7945,650,"[5, 0, 4, 0, 0, 4, 6, 5, 4, 2, 2, 1, 1, 5, 3, 5, 3, 5, 3, 7]","[5, 0, 4, 0, 4, 6, 5, 4, 2, 1, 5, 3, 5, 3, 5, 3, 7]","[0, 30, 105, 135, 180, 210, 270, 300, 330, 390, 435, 465, 495, 510, 540, 570, 600]"
2022-07-07,7983,652,"[5, 1, 4, 3, 4, 3, 2, 1, 3, 1, 2, 3, 1, 3, 5, 5, 5, 2, 4]","[5, 1, 4, 3, 4, 3, 2, 1, 3, 1, 2, 3, 1, 3, 5, 2, 4]","[0, 30, 90, 120, 165, 195, 240, 285, 330, 360, 420, 450, 480, 540, 570, 600, 630]"
2022-07-07,7990,639,"[3, 5, 3, 4, 0, 1, 3, 4, 5, 2, 5, 7, 6, 4, 3, 2, 4]","[3, 5, 3, 4, 0, 1, 3, 4, 5, 2, 5, 7, 6, 4, 3, 2, 4]","[0, 45, 75, 105, 135, 180, 240, 270, 285, 315, 360, 390, 450, 510, 540, 555, 615]"
2022-07-07,7904,655,"[6, 5, 1, 5, 7, 5, 5, 6, 3, 2, 5, 2, 5, 2, 4, 5, 0, 4]","[6, 5, 1, 5, 7, 5, 6, 3, 2, 5, 2, 5, 2, 4, 5, 0, 4]","[0, 45, 60, 135, 150, 225, 240, 300, 330, 375, 405, 450, 465, 525, 540, 570, 645]"
2022-07-07,7988,673,"[7, 5, 4, 1, 4, 1, 5, 1, 7, 2, 3, 3, 4, 2, 7, 2, 2, 5, 3]","[7, 5, 4, 1, 4, 1, 5, 1, 7, 2, 3, 4, 2, 7, 2, 5, 3]","[0, 45, 75, 90, 150, 180, 225, 255, 315, 375, 420, 450, 480, 525, 585, 630, 645]"
2022-07-07,8001,674,"[7, 4, 1, 5, 4, 3, 2, 1, 2, 4, 0, 5, 4, 3, 5, 5, 7, 2]","[7, 4, 1, 5, 4, 3, 2, 1, 2, 4, 0, 5, 4, 3, 5, 7, 2]","[0, 45, 75, 135, 165, 180, 210, 270, 330, 390, 405, 465, 495, 510, 540, 570, 630]"
2022-07-07,8450,672,"[5, 7, 7, 5, 2, 3, 7, 4, 4, 2, 5, 7, 5, 4, 3, 5, 3, 7, 0, 4]","[5, 7, 5, 2, 3, 7, 4, 2, 5, 7, 5, 4, 3, 5, 3, 7, 0, 4]","[0, 30, 75, 105, 150, 195, 255, 285, 330, 360, 420, 435, 465, 480, 510, 540, 600, 660]"
2022-07-07,7973,658,"[4, 7, 3, 1, 1, 4, 2, 3, 0, 5, 5, 6, 3, 4, 5, 7, 5, 7, 5]","[4, 7, 3, 1, 4, 2, 3, 0, 5, 6, 3, 4, 5, 7, 5, 7, 5]","[0, 45, 90, 120, 180, 195, 255, 285, 345, 360, 420, 450, 465, 495, 555, 585, 645]"
