日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-30,5639,675,"[5, 4, 2, 2, 3, 4, 5, 2, 2, 4, 5, 5, 3, 4, 2]","[5, 4, 2, 3, 4, 5, 2, 4, 5, 3, 4, 2]","[0, 30, 90, 165, 240, 285, 330, 390, 450, 510, 570, 615]"
2023-08-30,5209,669,"[6, 4, 4, 2, 7, 2, 7, 3, 3, 4, 6, 6, 2, 4, 4]","[6, 4, 2, 7, 2, 7, 3, 4, 6, 2, 4]","[0, 45, 120, 180, 240, 315, 375, 450, 510, 555, 630]"
2023-08-30,5647,672,"[4, 7, 5, 6, 4, 5, 6, 4, 2, 2, 2, 3, 4, 7]","[4, 7, 5, 6, 4, 5, 6, 4, 2, 3, 4, 7]","[0, 30, 105, 165, 225, 285, 330, 390, 435, 495, 570, 615]"
2023-08-30,5621,666,"[5, 6, 7, 2, 5, 6, 4, 6, 2, 7, 4, 3]","[5, 6, 7, 2, 5, 6, 4, 6, 2, 7, 4, 3]","[0, 30, 60, 135, 195, 240, 300, 375, 435, 480, 540, 615]"
2023-08-30,5194,666,"[5, 7, 4, 2, 6, 4, 3, 2, 2, 4, 3, 3, 2]","[5, 7, 4, 2, 6, 4, 3, 2, 4, 3, 2]","[0, 30, 90, 165, 240, 300, 360, 435, 495, 540, 615]"
2023-08-30,5641,665,"[5, 6, 7, 4, 2, 4, 5, 2, 4, 7, 2, 6]","[5, 6, 7, 4, 2, 4, 5, 2, 4, 7, 2, 6]","[0, 30, 60, 135, 180, 255, 300, 360, 435, 480, 540, 615]"
2023-08-30,5628,672,"[4, 5, 6, 5, 3, 6, 7, 4, 4, 2, 6, 4, 7, 1, 1]","[4, 5, 6, 5, 3, 6, 7, 4, 2, 6, 4, 7]","[0, 30, 75, 135, 195, 270, 330, 390, 450, 510, 555, 615]"
2023-08-30,5643,663,"[4, 7, 2, 6, 6, 4, 6, 6, 2, 4, 2, 5, 4, 5, 5, 5]","[4, 7, 2, 6, 4, 6, 2, 4, 2, 5, 4, 5]","[0, 30, 105, 165, 240, 285, 345, 405, 450, 510, 570, 630]"
2023-08-30,5641,665,"[5, 6, 6, 4, 2, 7, 5, 7, 7, 2, 4, 2, 4, 4, 6, 1, 0]","[5, 6, 4, 2, 7, 5, 7, 2, 4, 2, 4, 6]","[0, 30, 60, 150, 210, 270, 330, 390, 465, 510, 570, 615]"
2023-08-30,5631,670,"[4, 7, 6, 2, 4, 5, 2, 4, 5, 3, 7, 5]","[4, 7, 6, 2, 4, 5, 2, 4, 5, 3, 7, 5]","[0, 30, 105, 165, 225, 285, 330, 390, 450, 495, 585, 645]"
