日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-26,6104,674,"[5, 3, 3, 3, 4, 3, 6, 3, 4, 3, 5, 4, 2, 1, 1, 2]","[5, 3, 4, 3, 6, 3, 4, 3, 5, 4, 2, 1, 2]","[0, 30, 90, 150, 210, 255, 315, 360, 420, 465, 495, 570, 660]"
2022-07-26,6553,670,"[4, 5, 5, 3, 0, 2, 5, 4, 4, 5, 4, 5, 2, 3, 7, 6]","[4, 5, 3, 0, 2, 5, 4, 5, 4, 5, 2, 3, 7, 6]","[0, 30, 60, 120, 135, 195, 240, 285, 345, 405, 450, 510, 570, 645]"
2022-07-26,6109,661,"[4, 6, 3, 3, 4, 2, 3, 4, 6, 5, 1, 6, 3, 4]","[4, 6, 3, 4, 2, 3, 4, 6, 5, 1, 6, 3, 4]","[0, 30, 75, 135, 195, 240, 300, 345, 420, 450, 540, 600, 645]"
2022-07-26,6636,675,"[4, 5, 4, 4, 4, 4, 0, 2, 7, 3, 7, 7, 7, 4, 6, 4, 7, 3, 0]","[4, 5, 4, 0, 2, 7, 3, 7, 4, 6, 4, 7, 3, 0]","[0, 30, 60, 120, 135, 195, 270, 330, 405, 450, 510, 540, 615, 660]"
2022-07-26,6110,639,"[7, 4, 1, 5, 4, 5, 2, 5, 2, 2, 4, 3, 2, 4]","[7, 4, 1, 5, 4, 5, 2, 5, 2, 4, 3, 2, 4]","[0, 45, 105, 135, 165, 210, 255, 330, 390, 465, 495, 540, 615]"
2022-07-26,6572,666,"[3, 4, 6, 2, 3, 5, 3, 2, 4, 4, 5, 4, 5, 4, 2]","[3, 4, 6, 2, 3, 5, 3, 2, 4, 5, 4, 5, 4, 2]","[0, 75, 120, 180, 240, 285, 345, 390, 465, 510, 540, 585, 630, 660]"
2022-07-26,6576,670,"[4, 7, 4, 6, 6, 6, 4, 5, 7, 5, 2, 3, 5, 2, 4, 1]","[4, 7, 4, 6, 4, 5, 7, 5, 2, 3, 5, 2, 4, 1]","[0, 30, 75, 135, 195, 240, 285, 360, 420, 480, 525, 570, 630, 660]"
2022-07-26,6067,668,"[6, 3, 6, 7, 3, 3, 4, 5, 3, 6, 3, 3, 3, 3, 6, 5, 2]","[6, 3, 6, 7, 3, 4, 5, 3, 6, 3, 6, 5, 2]","[0, 45, 105, 165, 225, 285, 330, 375, 435, 495, 555, 615, 660]"
2022-07-26,6579,668,"[5, 5, 6, 4, 5, 7, 4, 4, 2, 5, 2, 3, 7, 4, 3, 3, 0, 0, 1]","[5, 6, 4, 5, 7, 4, 2, 5, 2, 3, 7, 4, 3, 0]","[0, 30, 60, 120, 150, 225, 270, 330, 390, 465, 510, 570, 615, 660]"
2022-07-26,6579,675,"[7, 6, 5, 7, 3, 4, 7, 5, 3, 4, 3, 4, 3, 3, 5, 0]","[7, 6, 5, 7, 3, 4, 7, 5, 3, 4, 3, 4, 3, 5]","[0, 45, 90, 120, 195, 255, 315, 390, 435, 480, 525, 570, 615, 660]"
