日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-06,7037,673,"[4, 1, 1, 2, 3, 5, 6, 4, 3, 5, 4, 1, 4, 2, 5, 4]","[4, 1, 2, 3, 5, 6, 4, 3, 5, 4, 1, 4, 2, 5, 4]","[0, 30, 45, 105, 180, 225, 255, 315, 345, 390, 435, 510, 570, 630, 660]"
2023-07-06,7016,648,"[3, 5, 4, 1, 4, 2, 5, 4, 3, 1, 1, 6, 5, 4, 5, 4]","[3, 5, 4, 1, 4, 2, 5, 4, 3, 1, 6, 5, 4, 5, 4]","[0, 30, 45, 90, 165, 225, 240, 285, 345, 360, 435, 495, 525, 570, 615]"
2023-07-06,6516,670,"[5, 6, 5, 4, 3, 5, 3, 3, 7, 3, 0, 5, 4, 1, 5]","[5, 6, 5, 4, 3, 5, 3, 7, 3, 0, 5, 4, 1, 5]","[0, 30, 60, 105, 150, 225, 240, 300, 360, 390, 495, 525, 585, 645]"
2023-07-06,6625,646,"[2, 1, 4, 6, 2, 5, 2, 4, 3, 4, 7, 4, 7, 4]","[2, 1, 4, 6, 2, 5, 2, 4, 3, 4, 7, 4, 7, 4]","[0, 30, 45, 90, 150, 210, 255, 315, 360, 390, 435, 495, 555, 630]"
2023-07-06,7034,668,"[0, 2, 4, 6, 3, 6, 4, 4, 3, 5, 6, 4, 6, 5, 2, 4]","[0, 2, 4, 6, 3, 6, 4, 3, 5, 6, 4, 6, 5, 2, 4]","[0, 30, 45, 90, 150, 225, 255, 315, 330, 375, 450, 495, 555, 585, 645]"
2023-07-06,6558,668,"[2, 1, 1, 6, 7, 6, 4, 2, 3, 1, 3, 1, 4, 6, 6, 6, 5]","[2, 1, 6, 7, 6, 4, 2, 3, 1, 3, 1, 4, 6, 5]","[0, 30, 45, 90, 150, 195, 255, 315, 330, 405, 465, 540, 600, 660]"
2023-07-06,7013,633,"[2, 5, 6, 4, 4, 1, 2, 2, 6, 6, 4, 5, 3, 3, 4, 5, 4, 5, 4]","[2, 5, 6, 4, 1, 2, 6, 4, 5, 3, 4, 5, 4, 5, 4]","[0, 30, 45, 75, 135, 225, 240, 300, 345, 390, 420, 480, 510, 555, 600]"
2023-07-06,6623,672,"[4, 4, 4, 1, 2, 4, 3, 0, 4, 3, 6, 7, 0, 7, 5, 4, 1]","[4, 1, 2, 4, 3, 0, 4, 3, 6, 7, 0, 7, 5, 4]","[0, 30, 45, 105, 150, 225, 255, 315, 330, 375, 450, 555, 630, 660]"
2023-07-06,6613,668,"[0, 0, 1, 4, 2, 4, 4, 7, 6, 3, 1, 7, 4, 2, 4, 5]","[0, 1, 4, 2, 4, 7, 6, 3, 1, 7, 4, 2, 4, 5]","[0, 30, 45, 90, 150, 210, 270, 330, 345, 420, 495, 540, 615, 660]"
2023-07-06,7028,672,"[5, 2, 6, 4, 2, 4, 4, 2, 7, 3, 4, 5, 7, 5, 5, 3, 5]","[5, 2, 6, 4, 2, 4, 2, 7, 3, 4, 5, 7, 5, 3, 5]","[0, 30, 45, 75, 135, 210, 255, 315, 375, 390, 450, 480, 540, 585, 660]"
