日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-11,5667,667,"[7, 5, 5, 4, 3, 4, 5, 5, 5, 2, 4, 4, 3, 4, 4, 3, 0]","[7, 5, 4, 3, 4, 5, 2, 4, 3, 4, 3, 0]","[0, 45, 105, 165, 240, 300, 345, 435, 495, 555, 600, 660]"
2022-08-11,5612,670,"[6, 4, 6, 6, 5, 3, 4, 4, 6, 3, 1, 1, 5, 4, 0]","[6, 4, 6, 5, 3, 4, 6, 3, 1, 5, 4, 0]","[0, 45, 120, 165, 225, 285, 345, 405, 465, 570, 615, 660]"
2022-08-11,5647,668,"[7, 7, 6, 7, 4, 4, 4, 2, 5, 3, 2, 4, 3, 3, 5, 0, 0]","[7, 6, 7, 4, 2, 5, 3, 2, 4, 3, 5, 0]","[0, 45, 90, 165, 225, 300, 345, 420, 495, 555, 615, 660]"
2022-08-11,6072,674,"[6, 7, 4, 3, 6, 6, 5, 4, 5, 3, 7, 5, 6, 2, 1]","[6, 7, 4, 3, 6, 5, 4, 5, 3, 7, 5, 6, 2]","[0, 45, 90, 150, 225, 285, 330, 390, 435, 495, 570, 615, 660]"
2022-08-11,5618,655,"[5, 6, 5, 5, 4, 7, 4, 5, 5, 4, 5, 2, 2, 2, 4, 7]","[5, 6, 5, 4, 7, 4, 5, 4, 5, 2, 4, 7]","[0, 30, 60, 120, 180, 240, 300, 345, 405, 465, 555, 600]"
2022-08-11,5638,673,"[4, 6, 5, 6, 6, 4, 7, 3, 6, 3, 3, 3, 2, 3, 0]","[4, 6, 5, 6, 4, 7, 3, 6, 3, 2, 3, 0]","[0, 60, 105, 150, 210, 255, 330, 390, 465, 525, 600, 660]"
2022-08-11,6105,674,"[5, 7, 3, 6, 3, 3, 1, 4, 3, 4, 3, 5, 5, 5, 0, 2]","[5, 7, 3, 6, 3, 1, 4, 3, 4, 3, 5, 0, 2]","[0, 30, 75, 165, 210, 285, 375, 420, 480, 540, 600, 645, 660]"
2022-08-11,5587,668,"[6, 5, 3, 5, 6, 4, 7, 2, 6, 5, 4, 1]","[6, 5, 3, 5, 6, 4, 7, 2, 6, 5, 4, 1]","[0, 45, 105, 180, 240, 285, 345, 420, 510, 570, 615, 660]"
2022-08-11,5168,674,"[1, 4, 7, 5, 3, 6, 4, 4, 5, 5, 3, 4, 0, 0]","[1, 4, 7, 5, 3, 6, 4, 5, 3, 4, 0]","[0, 165, 210, 270, 330, 390, 465, 510, 555, 615, 660]"
2022-08-11,5611,673,"[6, 7, 4, 5, 7, 6, 5, 1, 1, 3, 6, 7, 2]","[6, 7, 4, 5, 7, 6, 5, 1, 3, 6, 7, 2]","[0, 45, 90, 150, 210, 270, 330, 375, 480, 540, 600, 660]"
