日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-03,6583,663,"[3, 4, 4, 6, 3, 2, 1, 1, 5, 3, 5, 5, 2, 4, 2, 7, 4]","[3, 4, 6, 3, 2, 1, 5, 3, 5, 2, 4, 2, 7, 4]","[0, 30, 60, 90, 165, 210, 300, 345, 405, 450, 495, 540, 585, 645]"
2023-07-03,6597,670,"[4, 5, 6, 4, 1, 1, 7, 2, 4, 3, 4, 3, 3, 5, 4, 4, 3, 0]","[4, 5, 6, 4, 1, 7, 2, 4, 3, 4, 3, 5, 4, 3]","[0, 30, 45, 90, 135, 210, 270, 330, 375, 450, 480, 555, 585, 615]"
2023-07-03,6583,661,"[0, 5, 4, 6, 2, 2, 2, 4, 1, 6, 2, 4, 4, 4, 3, 7, 4, 5]","[0, 5, 4, 6, 2, 4, 1, 6, 2, 4, 3, 7, 4, 5]","[0, 30, 45, 90, 150, 210, 255, 330, 375, 435, 480, 555, 615, 645]"
2023-07-03,7041,660,"[1, 5, 7, 2, 4, 3, 2, 5, 4, 3, 4, 5, 4, 4, 5, 4]","[1, 5, 7, 2, 4, 3, 2, 5, 4, 3, 4, 5, 4, 5, 4]","[0, 30, 45, 105, 180, 225, 285, 345, 390, 435, 510, 525, 570, 615, 645]"
2023-07-03,6568,675,"[2, 5, 2, 1, 1, 7, 1, 5, 5, 2, 4, 4, 5, 4, 3, 4, 2]","[2, 5, 2, 1, 7, 1, 5, 2, 4, 5, 4, 3, 4, 2]","[0, 30, 45, 120, 195, 255, 315, 360, 420, 465, 495, 540, 585, 630]"
2023-07-03,6590,662,"[0, 7, 6, 7, 6, 4, 4, 2, 2, 6, 7, 4, 5, 4, 5, 4, 1]","[0, 7, 6, 7, 6, 4, 2, 6, 7, 4, 5, 4, 5, 4]","[0, 30, 90, 150, 210, 270, 315, 375, 435, 495, 540, 570, 615, 645]"
2023-07-03,6999,675,"[3, 5, 4, 1, 4, 0, 5, 6, 1, 4, 5, 4, 5, 5, 5, 4, 5, 0]","[3, 5, 4, 1, 4, 0, 5, 6, 1, 4, 5, 4, 5, 4, 5]","[0, 30, 45, 90, 165, 210, 315, 345, 420, 480, 525, 570, 600, 630, 660]"
2023-07-03,7049,675,"[3, 4, 6, 6, 2, 6, 4, 5, 4, 0, 5, 5, 7, 4, 5, 4, 3]","[3, 4, 6, 2, 6, 4, 5, 4, 0, 5, 7, 4, 5, 4, 3]","[0, 30, 60, 90, 150, 210, 255, 300, 345, 435, 480, 540, 570, 615, 630]"
2023-07-03,7021,674,"[0, 6, 6, 5, 5, 7, 4, 5, 2, 3, 4, 4, 3, 4, 5, 6, 4, 5]","[0, 6, 5, 7, 4, 5, 2, 3, 4, 3, 4, 5, 6, 4, 5]","[0, 30, 60, 105, 165, 225, 270, 330, 390, 435, 510, 525, 570, 630, 660]"
2023-07-03,7030,650,"[3, 5, 4, 4, 3, 3, 6, 4, 3, 2, 5, 4, 5, 4, 5, 3, 4]","[3, 5, 4, 3, 6, 4, 3, 2, 5, 4, 5, 4, 5, 3, 4]","[0, 30, 45, 90, 150, 210, 255, 315, 375, 420, 465, 510, 540, 570, 630]"
