日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-17,6982,675,"[5, 5, 5, 7, 6, 5, 3, 2, 6, 1, 4, 5, 4, 5, 4, 3, 3, 5]","[5, 7, 6, 5, 3, 2, 6, 1, 4, 5, 4, 5, 4, 3, 5]","[0, 30, 90, 150, 195, 255, 330, 375, 405, 450, 495, 540, 570, 600, 660]"
2023-07-17,6606,664,"[4, 4, 4, 4, 2, 4, 2, 3, 5, 7, 2, 2, 4, 3, 4, 5, 6, 4]","[4, 2, 4, 2, 3, 5, 7, 2, 4, 3, 4, 5, 6, 4]","[0, 30, 105, 165, 225, 240, 285, 345, 405, 465, 525, 570, 600, 645]"
2023-07-17,6525,662,"[3, 3, 4, 5, 4, 6, 6, 5, 3, 6, 1, 5, 6, 3, 4, 4, 1, 1]","[3, 4, 5, 4, 6, 5, 3, 6, 1, 5, 6, 3, 4, 1]","[0, 30, 75, 120, 180, 240, 285, 315, 375, 390, 435, 480, 555, 585]"
2023-07-17,6991,661,"[6, 4, 5, 6, 3, 1, 5, 4, 5, 1, 2, 2, 5, 2, 4, 2, 2]","[6, 4, 5, 6, 3, 1, 5, 4, 5, 1, 2, 5, 2, 4, 2]","[0, 45, 105, 150, 210, 225, 300, 330, 375, 405, 435, 495, 540, 585, 615]"
2023-07-17,7032,675,"[4, 5, 6, 7, 4, 6, 4, 5, 5, 1, 4, 3, 6, 4, 7, 5, 5]","[4, 5, 6, 7, 4, 6, 4, 5, 1, 4, 3, 6, 4, 7, 5]","[0, 30, 60, 105, 180, 225, 285, 330, 360, 390, 435, 510, 570, 600, 660]"
2023-07-17,6563,665,"[1, 4, 3, 4, 3, 5, 6, 4, 5, 6, 6, 6, 5, 4, 0, 4, 1]","[1, 4, 3, 4, 3, 5, 6, 4, 5, 6, 5, 4, 0, 4]","[0, 30, 75, 165, 210, 225, 270, 330, 375, 405, 465, 495, 540, 645]"
2023-07-17,6551,648,"[3, 5, 7, 2, 6, 3, 4, 5, 4, 1, 5, 4, 6, 2]","[3, 5, 7, 2, 6, 3, 4, 5, 4, 1, 5, 4, 6, 2]","[0, 30, 60, 135, 210, 270, 300, 345, 375, 435, 450, 495, 540, 600]"
2023-07-17,6578,675,"[6, 7, 5, 2, 3, 4, 2, 1, 7, 7, 5, 4, 2, 2, 4, 6]","[6, 7, 5, 2, 3, 4, 2, 1, 7, 5, 4, 2, 4, 6]","[0, 45, 105, 150, 225, 240, 300, 360, 375, 450, 495, 540, 585, 615]"
2023-07-17,6592,665,"[0, 2, 5, 4, 3, 6, 3, 6, 6, 3, 1, 7, 4, 7, 3, 0]","[0, 2, 5, 4, 3, 6, 3, 6, 3, 1, 7, 4, 7, 3]","[0, 30, 105, 150, 210, 225, 285, 315, 375, 435, 465, 525, 555, 630]"
2023-07-17,6567,670,"[6, 5, 7, 4, 6, 4, 2, 5, 1, 4, 3, 4, 4, 4, 6, 3, 3]","[6, 5, 7, 4, 6, 4, 2, 5, 1, 4, 3, 4, 6, 3]","[0, 45, 90, 165, 225, 285, 315, 375, 420, 435, 480, 540, 585, 645]"
