日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-29,6121,640,"[7, 6, 3, 3, 4, 3, 4, 3, 3, 4, 3, 6, 5, 6, 6, 4]","[7, 6, 3, 4, 3, 4, 3, 4, 3, 6, 5, 6, 4]","[0, 45, 90, 105, 165, 240, 285, 315, 375, 435, 495, 540, 600]"
2023-07-29,6522,663,"[1, 5, 6, 3, 3, 5, 5, 4, 5, 2, 6, 4, 3, 7, 3, 5]","[1, 5, 6, 3, 5, 4, 5, 2, 6, 4, 3, 7, 3, 5]","[0, 30, 60, 90, 105, 180, 225, 270, 315, 390, 435, 495, 585, 645]"
2023-07-29,6569,674,"[5, 7, 3, 2, 4, 3, 3, 5, 6, 6, 5, 3, 2, 4, 3, 4]","[5, 7, 3, 2, 4, 3, 5, 6, 5, 3, 2, 4, 3, 4]","[0, 30, 105, 165, 210, 270, 285, 330, 405, 435, 510, 555, 615, 660]"
2023-07-29,6573,675,"[5, 6, 6, 6, 4, 4, 1, 5, 4, 2, 4, 2, 5, 3, 3, 4, 2, 4]","[5, 6, 4, 1, 5, 4, 2, 4, 2, 5, 3, 4, 2, 4]","[0, 30, 60, 120, 225, 270, 330, 375, 420, 480, 525, 585, 615, 660]"
2023-07-29,6590,667,"[2, 5, 7, 4, 3, 4, 5, 2, 4, 4, 4, 4, 2, 3, 2, 4, 5]","[2, 5, 7, 4, 3, 4, 5, 2, 4, 2, 3, 2, 4, 5]","[0, 30, 45, 120, 165, 240, 300, 330, 390, 435, 495, 555, 600, 645]"
2023-07-29,6619,669,"[7, 6, 6, 4, 3, 6, 2, 2, 3, 4, 5, 5, 4, 3, 4, 7, 7, 4]","[7, 6, 4, 3, 6, 2, 3, 4, 5, 4, 3, 4, 7, 4]","[0, 45, 90, 105, 165, 225, 285, 315, 360, 420, 480, 540, 585, 660]"
2023-07-29,6602,658,"[4, 5, 3, 2, 4, 5, 3, 2, 3, 2, 3, 3, 7, 2, 4]","[4, 5, 3, 2, 4, 5, 3, 2, 3, 2, 3, 7, 2, 4]","[0, 30, 45, 135, 180, 225, 270, 285, 345, 420, 480, 540, 600, 630]"
2023-07-29,6560,643,"[0, 5, 6, 6, 7, 1, 7, 3, 4, 5, 2, 4, 6, 4, 4, 5]","[0, 5, 6, 7, 1, 7, 3, 4, 5, 2, 4, 6, 4, 5]","[0, 30, 60, 90, 135, 210, 285, 300, 360, 420, 480, 510, 570, 615]"
2023-07-29,6559,662,"[2, 6, 4, 2, 6, 5, 5, 6, 4, 5, 6, 4, 2, 3, 4]","[2, 6, 4, 2, 6, 5, 6, 4, 5, 6, 4, 2, 3, 4]","[0, 30, 60, 120, 180, 240, 285, 345, 405, 450, 510, 555, 585, 645]"
2023-07-29,6981,649,"[4, 5, 5, 5, 6, 5, 4, 5, 2, 5, 3, 3, 5, 4, 3, 7, 5, 2]","[4, 5, 6, 5, 4, 5, 2, 5, 3, 5, 4, 3, 7, 5, 2]","[0, 30, 45, 90, 105, 165, 210, 270, 315, 345, 405, 465, 510, 570, 615]"
