日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-04,4,8517.0,708,"[2, 6, 2, 4, 2, 6, 7, 0, 4, 3, 4, 5, 4, 0, 3, 7, 4, 3, 4]","[2, 6, 2, 4, 2, 6, 7, 0, 4, 3, 4, 5, 4, 0, 3, 7, 4, 3]","[0, 75, 120, 180, 210, 270, 315, 375, 435, 450, 480, 495, 510, 525, 585, 615, 675, 690]"
2022-07-04,7,5173.0,457,"[3, 0, 7, 4, 5, 2, 5, 3, 2, 4, 1]","[3, 0, 7, 4, 5, 2, 5, 3, 2, 4, 1]","[0, 30, 120, 195, 210, 240, 285, 315, 345, 390, 405]"
2022-07-04,2,6530.0,454,"[3, 6, 3, 4, 3, 2, 0, 5, 3, 5, 3, 5, 3, 5]","[3, 6, 3, 4, 3, 2, 0, 5, 3, 5, 3, 5, 3, 5]","[0, 30, 75, 105, 135, 165, 225, 285, 300, 330, 360, 390, 405, 435]"
2022-07-04,4,4739.0,426,"[7, 4, 3, 7, 0, 5, 4, 4, 7, 4, 1]","[7, 4, 3, 7, 0, 5, 4, 7, 4, 1]","[0, 45, 75, 120, 180, 240, 255, 285, 345, 375]"
2022-07-04,8,8492.0,712,"[2, 4, 7, 3, 7, 4, 3, 5, 2, 3, 0, 3, 4, 6, 2, 0, 5, 3, 7, 4]","[2, 4, 7, 3, 7, 4, 3, 5, 2, 3, 0, 3, 4, 6, 2, 0, 5, 3]","[0, 75, 105, 165, 210, 270, 285, 315, 345, 390, 420, 480, 495, 510, 570, 630, 675, 690]"
2022-07-04,4,7530.0,609,"[3, 6, 1, 4, 7, 4, 1, 5, 7, 3, 5, 3, 4, 4, 1, 4, 7]","[3, 6, 1, 4, 7, 4, 1, 5, 7, 3, 5, 3, 4, 1, 4, 7]","[0, 30, 75, 120, 150, 210, 225, 285, 300, 375, 405, 420, 450, 465, 525, 555]"
2022-07-04,8,8051.0,675,"[7, 3, 7, 3, 7, 4, 7, 1, 3, 5, 4, 4, 7, 4, 0, 0, 4, 5, 4]","[7, 3, 7, 3, 7, 4, 7, 1, 3, 5, 4, 7, 4, 0, 4, 5, 4]","[0, 45, 90, 150, 195, 255, 270, 315, 390, 420, 435, 450, 525, 555, 615, 630, 660]"
2022-07-04,5,7945.0,619,"[5, 3, 5, 5, 7, 7, 4, 0, 5, 0, 5, 3, 3, 4, 0, 4, 5, 7, 5, 1]","[5, 3, 5, 7, 4, 0, 5, 0, 5, 3, 4, 0, 4, 5, 7, 5, 1]","[0, 30, 60, 90, 150, 180, 240, 270, 330, 345, 375, 390, 450, 465, 480, 555, 570]"
2022-07-04,6,7538.0,714,"[2, 7, 6, 3, 3, 4, 1, 3, 1, 2, 0, 6, 4, 3, 7, 5, 4, 6, 4, 6]","[2, 7, 6, 3, 4, 1, 3, 1, 2, 0, 6, 4, 3, 7, 5, 4]","[0, 75, 135, 195, 225, 255, 315, 345, 405, 450, 495, 555, 600, 615, 675, 705]"
2022-07-04,2,8476.0,728,"[3, 7, 4, 2, 5, 2, 4, 7, 7, 3, 1, 1, 4, 3, 6, 7, 5, 1, 3, 2]","[3, 7, 4, 2, 5, 2, 4, 7, 3, 1, 4, 3, 6, 7, 5, 1, 3, 2]","[0, 30, 75, 120, 165, 195, 255, 270, 315, 345, 405, 435, 465, 510, 585, 600, 645, 675]"
2022-07-04,3,7501.0,554,"[2, 3, 2, 5, 3, 3, 3, 4, 3, 5, 2, 5, 4, 5, 4, 4, 1, 4, 2]","[2, 3, 2, 5, 3, 4, 3, 5, 2, 5, 4, 5, 4, 1, 4, 2]","[0, 75, 105, 165, 195, 225, 240, 285, 300, 345, 375, 405, 420, 435, 495, 510]"
2022-07-04,4,7077.0,503,"[4, 5, 4, 2, 3, 4, 1, 5, 2, 4, 3, 4, 1, 2, 4]","[4, 5, 4, 2, 3, 4, 1, 5, 2, 4, 3, 4, 1, 2, 4]","[0, 30, 45, 75, 135, 165, 195, 240, 255, 315, 330, 360, 390, 435, 495]"
2022-07-04,2,8018.0,619,"[7, 5, 2, 3, 4, 4, 0, 3, 4, 3, 4, 0, 5, 4, 7, 1, 5, 4]","[7, 5, 2, 3, 4, 0, 3, 4, 3, 4, 0, 5, 4, 7, 1, 5, 4]","[0, 45, 75, 135, 165, 180, 240, 270, 300, 330, 345, 420, 435, 450, 525, 570, 600]"
2022-07-04,7,6129.0,552,"[4, 7, 0, 4, 7, 1, 4, 5, 1, 7, 4, 5, 1]","[4, 7, 0, 4, 7, 1, 4, 5, 1, 7, 4, 5, 1]","[0, 30, 75, 135, 180, 240, 285, 315, 345, 405, 465, 480, 510]"
2022-07-04,8,8469.0,683,"[4, 7, 2, 2, 7, 3, 2, 0, 2, 4, 3, 4, 4, 5, 1, 5, 6, 4, 3, 5]","[4, 7, 2, 7, 3, 2, 0, 2, 4, 3, 4, 5, 1, 5, 6, 4, 3, 5]","[0, 30, 75, 135, 195, 225, 270, 330, 390, 405, 435, 465, 480, 525, 555, 615, 645, 675]"
2022-07-04,3,7964.0,616,"[2, 2, 4, 5, 3, 3, 5, 4, 6, 5, 4, 7, 4, 7, 3, 5, 3, 5, 7, 7]","[2, 4, 5, 3, 5, 4, 6, 5, 4, 7, 4, 7, 3, 5, 3, 5, 7]","[0, 75, 105, 135, 165, 195, 210, 285, 300, 330, 390, 405, 480, 495, 525, 540, 570]"
2022-07-04,2,7981.0,660,"[3, 4, 3, 3, 3, 2, 0, 5, 5, 0, 6, 4, 5, 6, 4, 2, 4, 5, 4, 6]","[3, 4, 3, 2, 0, 5, 0, 6, 4, 5, 6, 4, 2, 4, 5, 4, 6]","[0, 30, 60, 105, 165, 210, 225, 285, 345, 390, 405, 465, 480, 525, 555, 585, 615]"
2022-07-04,10,6654.0,534,"[7, 4, 7, 3, 4, 6, 7, 3, 4, 1, 1, 4, 7, 4, 3]","[7, 4, 7, 3, 4, 6, 7, 3, 4, 1, 4, 7, 4, 3]","[0, 45, 75, 135, 165, 195, 240, 300, 330, 360, 405, 435, 495, 525]"
2022-07-04,9,7077.0,563,"[2, 4, 4, 3, 6, 2, 4, 6, 3, 2, 4, 0, 4, 3, 5, 3, 3]","[2, 4, 3, 6, 2, 4, 6, 3, 2, 4, 0, 4, 3, 5, 3]","[0, 75, 105, 150, 195, 255, 285, 330, 360, 405, 435, 480, 495, 525, 540]"
2022-07-04,2,6140.0,533,"[2, 4, 0, 4, 0, 0, 7, 3, 5, 4, 1, 4, 0, 5]","[2, 4, 0, 4, 0, 7, 3, 5, 4, 1, 4, 0, 5]","[0, 75, 105, 180, 210, 270, 315, 345, 375, 405, 450, 465, 525]"
2022-07-04,3,7462.0,616,"[3, 3, 0, 5, 6, 4, 1, 5, 7, 5, 5, 3, 5, 5, 3, 2, 3, 6, 3]","[3, 0, 5, 6, 4, 1, 5, 7, 5, 3, 5, 3, 2, 3, 6, 3]","[0, 30, 120, 150, 195, 225, 270, 300, 360, 390, 405, 435, 450, 510, 525, 600]"
2022-07-04,2,7959.0,694,"[3, 6, 1, 7, 4, 6, 1, 5, 2, 4, 4, 5, 2, 2, 3, 1, 1, 3, 1, 2]","[3, 6, 1, 7, 4, 6, 1, 5, 2, 4, 5, 2, 3, 1, 3, 1, 2]","[0, 30, 75, 120, 180, 210, 270, 330, 345, 390, 420, 435, 495, 510, 570, 585, 645]"
2022-07-04,9,7063.0,577,"[7, 1, 3, 2, 2, 3, 0, 0, 5, 4, 5, 3, 4, 3, 4, 4, 4, 6, 7]","[7, 1, 3, 2, 3, 0, 5, 4, 5, 3, 4, 3, 4, 6, 7]","[0, 45, 120, 150, 210, 225, 285, 315, 330, 360, 390, 420, 450, 465, 525]"
2022-07-04,7,7127.0,550,"[3, 7, 0, 7, 6, 4, 0, 3, 7, 4, 3, 4, 3, 3, 3, 4, 3]","[3, 7, 0, 7, 6, 4, 0, 3, 7, 4, 3, 4, 3, 4, 3]","[0, 30, 75, 135, 210, 270, 285, 345, 375, 435, 450, 480, 495, 510, 540]"
2022-07-04,6,8463.0,666,"[4, 7, 7, 7, 1, 5, 6, 4, 2, 6, 3, 4, 3, 0, 3, 0, 5, 3, 6, 4]","[4, 7, 1, 5, 6, 4, 2, 6, 3, 4, 3, 0, 3, 0, 5, 3, 6, 4]","[0, 30, 75, 120, 150, 195, 225, 270, 330, 345, 390, 420, 465, 495, 540, 570, 585, 645]"
2022-07-04,4,6151.0,513,"[6, 5, 4, 0, 3, 7, 0, 4, 3, 0, 3, 4, 0]","[6, 5, 4, 0, 3, 7, 0, 4, 3, 0, 3, 4, 0]","[0, 45, 60, 90, 165, 210, 270, 330, 345, 375, 420, 450, 465]"
2022-07-04,2,8029.0,715,"[7, 3, 4, 0, 4, 3, 5, 6, 4, 7, 6, 2, 1, 0, 4, 1, 4, 5, 4, 3]","[7, 3, 4, 0, 4, 3, 5, 6, 4, 7, 6, 2, 1, 0, 4, 1, 4]","[0, 45, 90, 120, 180, 210, 240, 255, 315, 345, 405, 450, 510, 555, 615, 645, 705]"
2022-07-04,3,7913.0,667,"[6, 4, 6, 3, 4, 1, 5, 3, 2, 1, 6, 1, 5, 1, 3, 1, 5]","[6, 4, 6, 3, 4, 1, 5, 3, 2, 1, 6, 1, 5, 1, 3, 1, 5]","[0, 45, 75, 120, 165, 180, 240, 255, 285, 330, 405, 450, 510, 525, 585, 600, 645]"
