日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-05,6608,654,"[5, 6, 4, 3, 4, 2, 3, 2, 4, 3, 6, 4, 3, 4]","[5, 6, 4, 3, 4, 2, 3, 2, 4, 3, 6, 4, 3, 4]","[0, 30, 60, 120, 195, 240, 300, 345, 405, 450, 495, 555, 600, 615]"
2023-08-05,7000,671,"[4, 5, 2, 3, 5, 2, 4, 1, 4, 5, 5, 5, 2, 5, 5, 3, 3, 5, 3, 0]","[4, 5, 2, 3, 5, 2, 4, 1, 4, 5, 2, 5, 3, 5, 3]","[0, 30, 75, 165, 225, 255, 315, 360, 450, 495, 540, 570, 600, 630, 660]"
2023-08-05,6530,666,"[5, 6, 5, 2, 5, 5, 2, 4, 4, 5, 5, 3, 4, 5, 4, 7, 7, 2, 0, 0]","[5, 6, 5, 2, 5, 2, 4, 5, 3, 4, 5, 4, 7, 2]","[0, 30, 60, 120, 180, 240, 285, 330, 375, 420, 480, 510, 555, 630]"
2023-08-05,7035,658,"[4, 3, 2, 5, 3, 3, 4, 5, 2, 5, 5, 2, 4, 4, 3, 4, 3, 5]","[4, 3, 2, 5, 3, 4, 5, 2, 5, 2, 4, 3, 4, 3, 5]","[0, 30, 120, 165, 225, 285, 330, 375, 420, 465, 495, 540, 585, 615, 645]"
2023-08-05,6566,675,"[5, 3, 3, 4, 7, 4, 2, 5, 3, 3, 5, 4, 2, 5, 3, 3, 7]","[5, 3, 4, 7, 4, 2, 5, 3, 5, 4, 2, 5, 3, 7]","[0, 30, 105, 165, 225, 270, 315, 345, 420, 450, 510, 540, 585, 615]"
2023-08-05,6592,672,"[6, 7, 4, 2, 3, 4, 7, 3, 6, 5, 5, 4, 4, 5, 2, 4]","[6, 7, 4, 2, 3, 4, 7, 3, 6, 5, 4, 5, 2, 4]","[0, 45, 105, 165, 210, 270, 315, 390, 435, 480, 525, 570, 600, 645]"
2023-08-05,7034,659,"[2, 5, 5, 4, 3, 5, 4, 3, 4, 3, 2, 3, 3, 5, 3, 4, 5]","[2, 5, 4, 3, 5, 4, 3, 4, 3, 2, 3, 5, 3, 4, 5]","[0, 75, 120, 165, 225, 255, 300, 345, 390, 435, 480, 525, 570, 600, 645]"
2023-08-05,6586,665,"[4, 5, 1, 4, 2, 4, 5, 3, 3, 2, 6, 6, 2, 2, 4, 3, 2, 0, 0]","[4, 5, 1, 4, 2, 4, 5, 3, 2, 6, 2, 4, 3, 2]","[0, 30, 75, 165, 225, 285, 330, 375, 420, 465, 525, 570, 600, 630]"
2023-08-05,6537,666,"[4, 4, 5, 2, 6, 5, 2, 3, 1, 3, 6, 3, 4, 3, 5, 0]","[4, 5, 2, 6, 5, 2, 3, 1, 3, 6, 3, 4, 3, 5]","[0, 30, 75, 165, 210, 255, 300, 360, 450, 495, 540, 585, 615, 630]"
2023-08-05,6571,668,"[7, 6, 4, 4, 3, 0, 5, 3, 7, 5, 2, 5, 4, 4, 3, 2, 2, 0, 0]","[7, 6, 4, 3, 0, 5, 3, 7, 5, 2, 5, 4, 3, 2]","[0, 75, 135, 180, 240, 330, 375, 420, 480, 525, 555, 585, 615, 645]"
