日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-27,7071,673,"[7, 6, 5, 2, 4, 6, 4, 3, 4, 3, 1, 1, 4, 3, 1, 4]","[7, 6, 5, 2, 4, 6, 4, 3, 4, 3, 1, 4, 3, 1, 4]","[0, 45, 90, 135, 195, 225, 270, 315, 345, 405, 450, 525, 555, 585, 660]"
2022-07-27,7063,644,"[4, 2, 5, 2, 2, 4, 4, 3, 5, 3, 4, 5, 4, 2, 3, 3, 4, 3]","[4, 2, 5, 2, 4, 3, 5, 3, 4, 5, 4, 2, 3, 4, 3]","[0, 45, 120, 165, 225, 270, 315, 345, 390, 420, 450, 480, 555, 585, 600]"
2022-07-27,7047,672,"[5, 4, 5, 4, 5, 2, 2, 7, 4, 2, 2, 3, 5, 2, 7, 4, 4, 3, 0]","[5, 4, 5, 4, 5, 2, 7, 4, 2, 3, 5, 2, 7, 4, 3]","[0, 30, 75, 120, 150, 195, 255, 330, 375, 450, 465, 495, 555, 615, 630]"
2022-07-27,7043,661,"[2, 4, 3, 4, 0, 5, 1, 3, 5, 5, 5, 3, 2, 4, 3, 3, 3, 5, 3]","[2, 4, 3, 4, 0, 5, 1, 3, 5, 3, 2, 4, 3, 5, 3]","[0, 30, 75, 120, 165, 240, 270, 345, 375, 420, 450, 525, 555, 585, 615]"
2022-07-27,7510,671,"[4, 7, 4, 3, 1, 7, 4, 5, 3, 3, 3, 5, 3, 5, 2, 4, 3, 5]","[4, 7, 4, 3, 1, 7, 4, 5, 3, 5, 3, 5, 2, 4, 3, 5]","[0, 45, 90, 135, 180, 255, 330, 360, 405, 450, 480, 495, 525, 585, 615, 660]"
2022-07-27,7037,659,"[6, 3, 2, 7, 3, 1, 4, 5, 3, 0, 3, 5, 4, 5, 4, 4]","[6, 3, 2, 7, 3, 1, 4, 5, 3, 0, 3, 5, 4, 5, 4]","[0, 45, 105, 165, 225, 270, 345, 405, 435, 465, 540, 555, 600, 615, 645]"
2022-07-27,7505,662,"[2, 6, 3, 2, 7, 4, 5, 4, 4, 7, 3, 5, 4, 4, 5, 6, 4, 6]","[2, 6, 3, 2, 7, 4, 5, 4, 7, 3, 5, 4, 5, 6, 4, 6]","[0, 30, 60, 120, 180, 240, 285, 315, 345, 420, 450, 480, 510, 540, 585, 615]"
2022-07-27,7548,657,"[2, 6, 4, 4, 2, 7, 3, 7, 4, 3, 4, 3, 5, 3, 5, 5, 4, 2]","[2, 6, 4, 2, 7, 3, 7, 4, 3, 4, 3, 5, 3, 5, 4, 2]","[0, 30, 60, 120, 180, 240, 285, 345, 405, 435, 480, 495, 525, 540, 585, 600]"
2022-07-27,7531,675,"[2, 4, 6, 4, 1, 4, 3, 5, 7, 5, 4, 3, 3, 4, 6, 4, 1]","[2, 4, 6, 4, 1, 4, 3, 5, 7, 5, 4, 3, 4, 6, 4, 1]","[0, 30, 75, 135, 180, 240, 285, 330, 375, 435, 465, 480, 495, 525, 585, 615]"
2022-07-27,7494,672,"[3, 6, 3, 7, 4, 6, 5, 4, 6, 5, 4, 3, 4, 5, 4, 6]","[3, 6, 3, 7, 4, 6, 5, 4, 6, 5, 4, 3, 4, 5, 4, 6]","[0, 60, 135, 180, 240, 285, 345, 390, 420, 480, 510, 540, 555, 585, 615, 645]"
