日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-21,5149,663,"[4, 5, 2, 6, 2, 3, 2, 2, 5, 3, 4, 6, 1, 1]","[4, 5, 2, 6, 2, 3, 2, 5, 3, 4, 6]","[0, 30, 60, 150, 195, 300, 315, 405, 450, 555, 615]"
2023-07-21,5170,658,"[3, 5, 4, 6, 2, 4, 1, 2, 6, 4, 4, 2]","[3, 5, 4, 6, 2, 4, 1, 2, 6, 4, 2]","[0, 30, 60, 135, 195, 285, 360, 375, 465, 525, 585]"
2023-07-21,5607,672,"[3, 6, 4, 3, 5, 4, 1, 5, 6, 4, 5, 5, 4, 4]","[3, 6, 4, 3, 5, 4, 1, 5, 6, 4, 5, 4]","[0, 30, 60, 135, 225, 285, 360, 390, 450, 510, 585, 630]"
2023-07-21,5581,674,"[3, 6, 4, 4, 6, 5, 5, 6, 5, 7, 5, 4, 5, 4, 1, 0]","[3, 6, 4, 6, 5, 6, 5, 7, 5, 4, 5, 4]","[0, 30, 60, 135, 195, 255, 330, 390, 465, 525, 585, 645]"
2023-07-21,5593,675,"[1, 5, 5, 6, 6, 4, 1, 3, 5, 4, 5, 4, 6, 2, 1, 0]","[1, 5, 6, 4, 1, 3, 5, 4, 5, 4, 6, 2]","[0, 30, 60, 105, 180, 300, 315, 360, 435, 495, 555, 615]"
2023-07-21,5150,663,"[1, 6, 4, 5, 5, 2, 0, 0, 0, 5, 7, 7, 3, 4, 6]","[1, 6, 4, 5, 2, 0, 5, 7, 3, 4, 6]","[0, 30, 60, 135, 195, 300, 315, 360, 450, 555, 615]"
2023-07-21,5194,661,"[4, 4, 4, 6, 7, 5, 3, 4, 6, 4, 7, 7, 3, 4, 0, 0, 1]","[4, 6, 7, 5, 3, 4, 6, 4, 7, 3, 4]","[0, 30, 60, 150, 195, 300, 315, 390, 450, 525, 630]"
2023-07-21,5156,649,"[3, 2, 2, 6, 4, 6, 2, 4, 5, 3, 5, 4, 4]","[3, 2, 6, 4, 6, 2, 4, 5, 3, 5, 4]","[0, 30, 105, 165, 240, 300, 330, 390, 465, 540, 600]"
2023-07-21,5185,660,"[4, 5, 2, 5, 7, 4, 1, 2, 4, 3, 4]","[4, 5, 2, 5, 7, 4, 1, 2, 4, 3, 4]","[0, 30, 60, 150, 210, 285, 360, 375, 465, 525, 630]"
2023-07-21,5610,669,"[3, 5, 6, 5, 5, 6, 4, 0, 5, 0, 3, 4, 4, 4, 0, 0]","[3, 5, 6, 5, 6, 4, 0, 5, 0, 3, 4, 0]","[0, 30, 60, 105, 165, 210, 300, 315, 360, 495, 585, 660]"
