日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-20,7044,674,"[3, 5, 3, 4, 3, 5, 5, 2, 6, 5, 4, 3, 2, 4, 2, 4, 4, 1, 0]","[3, 5, 3, 4, 3, 5, 2, 6, 5, 4, 3, 2, 4, 2, 4]","[0, 30, 60, 120, 165, 225, 270, 330, 375, 420, 465, 510, 570, 615, 660]"
2023-07-20,7009,671,"[5, 4, 6, 2, 6, 3, 7, 6, 4, 5, 5, 2, 5, 6, 2, 4]","[5, 4, 6, 2, 6, 3, 7, 6, 4, 5, 2, 5, 6, 2, 4]","[0, 30, 60, 105, 150, 210, 270, 330, 375, 420, 465, 510, 555, 615, 660]"
2023-07-20,7060,666,"[0, 4, 5, 7, 4, 4, 4, 3, 7, 5, 7, 5, 7, 4, 3, 5, 4]","[0, 4, 5, 7, 4, 3, 7, 5, 7, 5, 7, 4, 3, 5, 4]","[0, 30, 60, 105, 165, 210, 270, 330, 375, 435, 480, 540, 570, 615, 645]"
2023-07-20,7446,675,"[5, 4, 6, 2, 6, 5, 2, 6, 5, 4, 4, 2, 5, 3, 3, 4, 3, 5]","[5, 4, 6, 2, 6, 5, 2, 6, 5, 4, 2, 5, 3, 4, 3, 5]","[0, 30, 60, 105, 150, 210, 255, 315, 360, 405, 450, 495, 525, 585, 615, 660]"
2023-07-20,7044,669,"[4, 3, 3, 5, 2, 3, 3, 5, 4, 6, 3, 2, 3, 2, 4, 5, 4]","[4, 3, 5, 2, 3, 5, 4, 6, 3, 2, 3, 2, 4, 5, 4]","[0, 30, 75, 120, 165, 225, 270, 330, 375, 435, 495, 540, 585, 615, 660]"
2023-07-20,7068,671,"[2, 4, 2, 4, 4, 7, 2, 6, 6, 4, 4, 5, 2, 3, 4, 6, 4, 5]","[2, 4, 2, 4, 7, 2, 6, 4, 5, 2, 3, 4, 6, 4, 5]","[0, 30, 60, 135, 165, 225, 285, 345, 390, 435, 480, 525, 570, 630, 660]"
2023-07-20,7009,672,"[2, 2, 5, 3, 6, 1, 5, 4, 2, 2, 3, 5, 2, 4, 3, 4, 5, 5]","[2, 5, 3, 6, 1, 5, 4, 2, 3, 5, 2, 4, 3, 4, 5]","[0, 30, 60, 120, 180, 255, 300, 345, 405, 465, 495, 555, 585, 630, 660]"
2023-07-20,7048,668,"[5, 6, 6, 3, 4, 2, 5, 3, 3, 5, 4, 4, 3, 4, 3, 4, 7, 3]","[5, 6, 3, 4, 2, 5, 3, 5, 4, 3, 4, 3, 4, 7, 3]","[0, 30, 60, 120, 165, 225, 255, 315, 360, 405, 465, 495, 540, 570, 630]"
2023-07-20,7444,660,"[5, 4, 6, 3, 5, 6, 3, 5, 4, 5, 5, 2, 5, 4, 5, 2, 4, 4]","[5, 4, 6, 3, 5, 6, 3, 5, 4, 5, 2, 5, 4, 5, 2, 4]","[0, 30, 60, 105, 165, 195, 270, 315, 360, 405, 450, 495, 525, 570, 600, 645]"
2023-07-20,7089,662,"[0, 4, 6, 4, 1, 4, 4, 5, 3, 3, 2, 3, 4, 2, 3, 2, 4]","[0, 4, 6, 4, 1, 4, 5, 3, 2, 3, 4, 2, 3, 2, 4]","[0, 30, 60, 105, 150, 225, 270, 315, 375, 420, 465, 495, 555, 600, 645]"
