日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-25,6121,671,"[2, 4, 4, 3, 4, 7, 6, 1, 5, 3, 6, 7, 2, 0]","[2, 4, 3, 4, 7, 6, 1, 5, 3, 6, 7, 2, 0]","[0, 30, 90, 165, 225, 270, 330, 435, 480, 540, 600, 645, 660]"
2022-08-25,6106,666,"[0, 6, 5, 2, 7, 3, 4, 5, 5, 7, 5, 5, 4, 3, 4, 1]","[0, 6, 5, 2, 7, 3, 4, 5, 7, 5, 4, 3, 4]","[0, 30, 60, 120, 210, 255, 315, 390, 435, 480, 540, 585, 630]"
2022-08-25,6116,674,"[1, 4, 7, 5, 3, 2, 3, 7, 4, 4, 1, 5, 5, 2, 0]","[1, 4, 7, 5, 3, 2, 3, 7, 4, 1, 5, 2, 0]","[0, 30, 90, 135, 195, 255, 345, 420, 465, 510, 600, 645, 660]"
2022-08-25,6116,657,"[4, 6, 4, 7, 7, 6, 3, 3, 7, 6, 4, 4, 5, 3, 6, 6, 4]","[4, 6, 4, 7, 6, 3, 7, 6, 4, 5, 3, 6, 4]","[0, 30, 60, 135, 180, 225, 300, 345, 405, 450, 510, 570, 630]"
2022-08-25,6583,667,"[2, 6, 7, 4, 4, 6, 5, 2, 7, 3, 6, 6, 6, 4, 6, 4, 2]","[2, 6, 7, 4, 6, 5, 2, 7, 3, 6, 4, 6, 4, 2]","[0, 30, 60, 105, 165, 225, 285, 360, 405, 465, 525, 555, 615, 660]"
2022-08-25,6570,668,"[2, 6, 5, 7, 6, 4, 3, 3, 2, 6, 5, 5, 7, 7, 4, 0, 2, 2, 0]","[2, 6, 5, 7, 6, 4, 3, 2, 6, 5, 7, 4, 0, 2]","[0, 30, 60, 120, 165, 225, 285, 345, 435, 495, 540, 585, 645, 660]"
2022-08-25,6141,670,"[2, 7, 2, 7, 7, 2, 3, 6, 4, 5, 3, 4, 4, 2, 0]","[2, 7, 2, 7, 2, 3, 6, 4, 5, 3, 4, 2, 0]","[0, 30, 75, 180, 225, 315, 375, 450, 495, 540, 600, 645, 660]"
2022-08-25,6608,655,"[4, 6, 7, 7, 6, 7, 4, 7, 2, 3, 3, 4, 4, 6, 7, 7, 5, 0]","[4, 6, 7, 6, 7, 4, 7, 2, 3, 4, 6, 7, 5, 0]","[0, 30, 60, 105, 165, 210, 270, 315, 390, 450, 495, 555, 600, 645]"
2022-08-25,6167,668,"[2, 2, 7, 2, 7, 6, 7, 6, 4, 7, 7, 7, 4, 4, 4, 7, 2, 0]","[2, 7, 2, 7, 6, 7, 6, 4, 7, 4, 7, 2, 0]","[0, 30, 75, 180, 225, 270, 315, 360, 420, 465, 525, 570, 660]"
2022-08-25,6107,665,"[1, 2, 4, 7, 5, 6, 4, 5, 7, 4, 5, 4, 0]","[1, 2, 4, 7, 5, 6, 4, 5, 7, 4, 5, 4, 0]","[0, 30, 150, 210, 255, 300, 375, 420, 480, 525, 570, 615, 645]"
