日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-25,6544,655,"[4, 5, 2, 6, 5, 7, 4, 6, 6, 4, 1, 5, 7, 5, 4, 4]","[4, 5, 2, 6, 5, 7, 4, 6, 4, 1, 5, 7, 5, 4]","[0, 30, 45, 120, 165, 210, 270, 315, 375, 435, 525, 540, 600, 630]"
2023-07-25,6568,670,"[3, 5, 5, 7, 1, 2, 1, 4, 2, 4, 5, 2, 5, 2, 4]","[3, 5, 7, 1, 2, 1, 4, 2, 4, 5, 2, 5, 2, 4]","[0, 30, 45, 120, 225, 270, 360, 405, 465, 510, 525, 570, 585, 645]"
2023-07-25,6536,665,"[1, 5, 6, 3, 6, 6, 4, 0, 6, 3, 4, 5, 4, 5, 3, 3]","[1, 5, 6, 3, 6, 4, 0, 6, 3, 4, 5, 4, 5, 3]","[0, 30, 60, 90, 165, 225, 270, 375, 435, 495, 525, 555, 600, 615]"
2023-07-25,6587,662,"[3, 2, 4, 3, 3, 5, 4, 2, 4, 5, 4, 6, 6, 4, 4, 4, 5, 4, 4]","[3, 2, 4, 3, 5, 4, 2, 4, 5, 4, 6, 4, 5, 4]","[0, 30, 90, 150, 225, 255, 300, 360, 420, 465, 510, 555, 615, 645]"
2023-07-25,6542,647,"[3, 5, 4, 4, 6, 2, 5, 4, 7, 3, 3, 3, 2, 5, 2, 5, 3, 3]","[3, 5, 4, 6, 2, 5, 4, 7, 3, 2, 5, 2, 5, 3]","[0, 30, 45, 120, 165, 225, 270, 315, 375, 450, 495, 510, 570, 585]"
2023-07-25,6517,650,"[2, 5, 5, 6, 7, 6, 5, 7, 4, 1, 1, 6, 5, 3, 5, 4]","[2, 5, 6, 7, 6, 5, 7, 4, 1, 6, 5, 3, 5, 4]","[0, 30, 45, 90, 150, 210, 255, 315, 360, 465, 525, 555, 600, 630]"
2023-07-25,6574,674,"[2, 4, 6, 4, 5, 2, 2, 4, 4, 2, 4, 5, 5, 1, 5, 2, 4]","[2, 4, 6, 4, 5, 2, 4, 2, 4, 5, 1, 5, 2, 4]","[0, 30, 75, 120, 180, 225, 270, 330, 390, 435, 480, 585, 600, 660]"
2023-07-25,6569,672,"[3, 5, 5, 7, 4, 4, 4, 5, 6, 4, 6, 0, 4, 4, 2, 5, 3, 4, 0]","[3, 5, 7, 4, 5, 6, 4, 6, 0, 4, 2, 5, 3, 4]","[0, 30, 45, 120, 165, 210, 270, 330, 375, 480, 525, 570, 585, 645]"
2023-07-25,6573,666,"[0, 7, 3, 6, 7, 4, 5, 4, 7, 7, 5, 6, 2, 2, 4, 4, 5]","[0, 7, 3, 6, 7, 4, 5, 4, 7, 5, 6, 2, 4, 5]","[0, 30, 90, 165, 210, 270, 315, 375, 420, 495, 510, 555, 615, 645]"
2023-07-25,6571,668,"[2, 7, 5, 2, 5, 7, 4, 4, 7, 4, 2, 5, 7, 5, 3, 3]","[2, 7, 5, 2, 5, 7, 4, 7, 4, 2, 5, 7, 5, 3]","[0, 30, 90, 120, 195, 240, 300, 360, 420, 465, 525, 540, 600, 630]"
