日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-08,4728,674,"[4, 6, 4, 6, 6, 3, 4, 6, 4, 2, 4, 4, 4, 4]","[4, 6, 4, 6, 3, 4, 6, 4, 2, 4]","[0, 30, 75, 165, 240, 330, 405, 495, 540, 630]"
2023-08-08,4722,663,"[4, 2, 4, 7, 2, 6, 3, 4, 2, 5, 1]","[4, 2, 4, 7, 2, 6, 3, 4, 2, 5]","[0, 30, 120, 195, 270, 345, 405, 495, 540, 630]"
2023-08-08,4687,664,"[4, 6, 3, 4, 0, 5, 6, 4, 2, 5]","[4, 6, 3, 4, 0, 5, 6, 4, 2, 5]","[0, 30, 75, 165, 240, 360, 435, 495, 540, 630]"
2023-08-08,4686,673,"[4, 5, 7, 5, 3, 1, 3, 7, 6, 0, 0, 0]","[4, 5, 7, 5, 3, 1, 3, 7, 6, 0]","[0, 30, 90, 180, 240, 330, 465, 540, 600, 660]"
2023-08-08,4717,665,"[4, 6, 5, 4, 4, 6, 3, 2, 2, 4, 4, 7, 4]","[4, 6, 5, 4, 6, 3, 2, 4, 7, 4]","[0, 30, 75, 150, 210, 300, 405, 480, 540, 600]"
2023-08-08,4732,669,"[4, 6, 7, 4, 7, 5, 2, 4, 4, 7, 3]","[4, 6, 7, 4, 7, 5, 2, 4, 7, 3]","[0, 30, 75, 165, 240, 330, 405, 480, 540, 600]"
2023-08-08,4721,669,"[4, 6, 2, 4, 4, 1, 0, 2, 4, 6, 3]","[4, 6, 2, 4, 1, 0, 2, 4, 6, 3]","[0, 30, 75, 150, 225, 315, 420, 495, 555, 615]"
2023-08-08,4729,669,"[4, 7, 6, 4, 4, 2, 2, 4, 2, 3, 4, 5]","[4, 7, 6, 4, 2, 4, 2, 3, 4, 5]","[0, 30, 90, 150, 225, 315, 390, 465, 555, 630]"
2023-08-08,4701,653,"[5, 4, 2, 4, 3, 7, 2, 4, 5, 5, 6]","[5, 4, 2, 4, 3, 7, 2, 4, 5, 6]","[0, 30, 90, 165, 240, 345, 420, 495, 555, 600]"
2023-08-08,4692,674,"[6, 7, 4, 3, 7, 5, 6, 4, 7, 5]","[6, 7, 4, 3, 7, 5, 6, 4, 7, 5]","[0, 45, 120, 195, 285, 375, 435, 495, 555, 630]"
