日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-12,4715,656,"[7, 6, 7, 5, 4, 0, 4, 6, 6, 2, 2, 0]","[7, 6, 7, 5, 4, 0, 4, 6, 2, 0]","[0, 45, 90, 180, 255, 330, 495, 570, 630, 645]"
2022-08-12,4697,672,"[7, 7, 6, 4, 3, 2, 3, 5, 6, 0, 3, 3, 3, 3]","[7, 6, 4, 3, 2, 3, 5, 6, 0, 3]","[0, 45, 90, 180, 270, 405, 510, 585, 645, 660]"
2022-08-12,5103,665,"[7, 6, 5, 6, 5, 7, 6, 5, 4, 5, 0]","[7, 6, 5, 6, 5, 7, 6, 5, 4, 5, 0]","[0, 45, 90, 165, 225, 285, 375, 435, 510, 585, 645]"
2022-08-12,4713,672,"[4, 2, 5, 2, 3, 4, 6, 2, 0, 2]","[4, 2, 5, 2, 3, 4, 6, 2, 0, 2]","[0, 60, 195, 255, 390, 495, 555, 630, 645, 660]"
2022-08-12,4669,664,"[6, 5, 2, 2, 5, 2, 3, 6, 0, 2, 0, 0, 1]","[6, 5, 2, 5, 2, 3, 6, 0, 2, 0]","[0, 45, 105, 255, 330, 450, 555, 615, 630, 645]"
2022-08-12,4729,675,"[5, 6, 6, 6, 7, 4, 3, 4, 7, 3, 4, 0, 1]","[5, 6, 7, 4, 3, 4, 7, 3, 4, 0]","[0, 45, 75, 150, 240, 330, 420, 495, 585, 660]"
2022-08-12,4711,671,"[7, 6, 4, 5, 5, 5, 1, 4, 4, 4, 3, 7, 2, 2, 3]","[7, 6, 4, 5, 1, 4, 3, 7, 2, 3]","[0, 45, 90, 180, 240, 375, 450, 555, 645, 660]"
2022-08-12,4706,672,"[7, 4, 5, 2, 3, 7, 3, 5, 5, 5, 5, 0, 2, 2, 2]","[7, 4, 5, 2, 3, 7, 3, 5, 0, 2]","[0, 45, 135, 210, 300, 405, 480, 585, 645, 660]"
2022-08-12,4708,640,"[5, 4, 7, 7, 6, 5, 5, 7, 4, 7, 2, 0]","[5, 4, 7, 6, 5, 7, 4, 7, 2, 0]","[0, 45, 120, 210, 285, 345, 435, 525, 615, 630]"
2022-08-12,5119,642,"[5, 5, 7, 6, 5, 6, 2, 5, 4, 6, 2, 0]","[5, 7, 6, 5, 6, 2, 5, 4, 6, 2, 0]","[0, 45, 90, 135, 210, 285, 420, 480, 555, 615, 630]"
