日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-02,6545,654,"[7, 4, 6, 6, 5, 6, 5, 4, 2, 5, 5, 4, 3, 5, 3, 4]","[7, 4, 6, 5, 6, 5, 4, 2, 5, 4, 3, 5, 3, 4]","[0, 45, 105, 165, 210, 270, 315, 375, 435, 465, 510, 555, 600, 645]"
2022-07-02,6559,659,"[5, 7, 5, 4, 4, 5, 6, 4, 7, 5, 5, 3, 4, 3, 7, 7, 3]","[5, 7, 5, 4, 5, 6, 4, 7, 5, 3, 4, 3, 7, 3]","[0, 30, 75, 120, 180, 225, 285, 345, 405, 450, 495, 510, 570, 630]"
2022-07-02,6992,661,"[5, 6, 4, 3, 1, 5, 7, 5, 3, 4, 5, 3, 4, 5, 3, 1]","[5, 6, 4, 3, 1, 5, 7, 5, 3, 4, 5, 3, 4, 5, 3]","[0, 30, 60, 135, 195, 270, 315, 390, 435, 465, 510, 540, 585, 615, 630]"
2022-07-02,6536,644,"[6, 4, 4, 3, 4, 4, 3, 6, 6, 5, 6, 3, 6, 5, 4, 5, 4]","[6, 4, 3, 4, 3, 6, 5, 6, 3, 6, 5, 4, 5, 4]","[0, 45, 105, 165, 210, 270, 345, 375, 435, 480, 540, 570, 600, 630]"
2022-07-02,6579,649,"[6, 5, 7, 4, 6, 6, 7, 6, 4, 4, 3, 5, 3, 3, 4, 3, 4]","[6, 5, 7, 4, 6, 7, 6, 4, 3, 5, 3, 4, 3, 4]","[0, 45, 90, 150, 195, 255, 330, 375, 435, 465, 510, 555, 585, 630]"
2022-07-02,6558,664,"[4, 6, 2, 5, 5, 5, 5, 4, 6, 7, 3, 4, 3, 5, 5, 2, 5, 5, 3]","[4, 6, 2, 5, 4, 6, 7, 3, 4, 3, 5, 2, 5, 3]","[0, 30, 75, 165, 195, 240, 300, 375, 435, 465, 510, 540, 615, 630]"
2022-07-02,6579,674,"[4, 6, 6, 4, 7, 3, 5, 3, 3, 4, 3, 3, 6, 6, 5, 6, 4, 7]","[4, 6, 4, 7, 3, 5, 3, 4, 3, 6, 5, 6, 4, 7]","[0, 30, 75, 135, 210, 270, 300, 360, 405, 450, 510, 540, 600, 615]"
2022-07-02,6570,660,"[5, 5, 6, 7, 4, 1, 6, 3, 4, 3, 2, 3, 4, 5, 3]","[5, 6, 7, 4, 1, 6, 3, 4, 3, 2, 3, 4, 5, 3]","[0, 30, 60, 120, 165, 255, 330, 390, 435, 480, 540, 585, 600, 630]"
2022-07-02,6596,666,"[4, 6, 6, 7, 3, 4, 3, 6, 5, 5, 7, 4, 3, 7, 4, 5]","[4, 6, 7, 3, 4, 3, 6, 5, 7, 4, 3, 7, 4, 5]","[0, 30, 75, 135, 195, 240, 285, 345, 390, 465, 510, 555, 615, 645]"
2022-07-02,6103,658,"[5, 3, 7, 4, 2, 3, 3, 5, 2, 6, 5, 4, 7, 4, 4]","[5, 3, 7, 4, 2, 3, 5, 2, 6, 5, 4, 7, 4]","[0, 30, 90, 165, 210, 285, 345, 375, 450, 495, 540, 570, 645]"
