日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-25,6496,633,"[1, 5, 2, 2, 3, 5, 4, 5, 5, 4, 5, 5, 4, 5, 5, 6, 5, 2]","[1, 5, 2, 3, 5, 4, 5, 4, 5, 4, 5, 6, 5, 2]","[0, 30, 60, 120, 195, 240, 300, 345, 390, 435, 480, 510, 570, 585]"
2023-07-25,6552,666,"[0, 6, 2, 2, 5, 7, 2, 5, 5, 5, 5, 4, 5, 3, 2, 4, 5, 5, 7]","[0, 6, 2, 5, 7, 2, 5, 4, 5, 3, 2, 4, 5, 7]","[0, 30, 60, 120, 165, 240, 285, 330, 375, 420, 480, 540, 585, 615]"
2023-07-25,6081,644,"[3, 2, 4, 5, 5, 2, 5, 4, 2, 7, 5, 5, 5, 3, 5, 3]","[3, 2, 4, 5, 2, 5, 4, 2, 7, 5, 3, 5, 3]","[0, 30, 90, 150, 180, 240, 285, 345, 390, 465, 510, 585, 600]"
2023-07-25,6551,668,"[3, 3, 1, 6, 6, 4, 2, 6, 5, 4, 7, 5, 4, 4, 2, 5, 3, 3, 0]","[3, 1, 6, 4, 2, 6, 5, 4, 7, 5, 4, 2, 5, 3]","[0, 30, 105, 165, 225, 270, 330, 375, 435, 495, 510, 555, 600, 630]"
2023-07-25,6543,651,"[1, 4, 5, 7, 5, 2, 5, 6, 4, 3, 2, 5, 5, 2, 4]","[1, 4, 5, 7, 5, 2, 5, 6, 4, 3, 2, 5, 2, 4]","[0, 30, 75, 120, 195, 240, 285, 330, 390, 435, 495, 555, 570, 630]"
2023-07-25,6504,667,"[2, 5, 5, 6, 6, 3, 2, 1, 1, 3, 6, 2, 2, 5, 2, 5, 2, 2, 5]","[2, 5, 6, 3, 2, 1, 3, 6, 2, 5, 2, 5, 2, 5]","[0, 30, 45, 90, 165, 225, 315, 390, 450, 495, 510, 570, 585, 645]"
2023-07-25,6599,672,"[4, 5, 5, 4, 6, 4, 7, 2, 6, 4, 3, 6, 6, 4, 6, 4]","[4, 5, 4, 6, 4, 7, 2, 6, 4, 3, 6, 4, 6, 4]","[0, 30, 45, 120, 165, 210, 270, 345, 390, 450, 495, 555, 600, 645]"
2023-07-25,6536,675,"[2, 4, 2, 1, 1, 4, 5, 2, 7, 3, 5, 2, 5, 6, 5]","[2, 4, 2, 1, 4, 5, 2, 7, 3, 5, 2, 5, 6, 5]","[0, 30, 75, 135, 225, 285, 330, 390, 465, 510, 540, 585, 600, 645]"
2023-07-25,6095,662,"[2, 4, 3, 2, 2, 2, 5, 2, 6, 2, 6, 4, 2, 3, 5]","[2, 4, 3, 2, 5, 2, 6, 2, 6, 4, 2, 3, 5]","[0, 30, 75, 150, 210, 255, 315, 360, 420, 465, 510, 570, 630]"
2023-07-25,6591,671,"[4, 5, 7, 7, 2, 4, 7, 5, 5, 5, 4, 3, 6, 5, 4, 2, 4, 0, 0]","[4, 5, 7, 2, 4, 7, 5, 4, 3, 6, 5, 4, 2, 4]","[0, 30, 45, 120, 180, 225, 285, 330, 390, 465, 525, 540, 600, 645]"
