日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-10,6489,651,"[5, 6, 6, 5, 4, 6, 3, 6, 5, 4, 6, 2, 5, 4, 5, 5]","[5, 6, 5, 4, 6, 3, 6, 5, 4, 6, 2, 5, 4, 5]","[0, 30, 60, 105, 165, 225, 270, 315, 375, 435, 480, 555, 570, 615]"
2023-07-10,6093,656,"[5, 4, 6, 4, 6, 5, 4, 2, 6, 4, 3, 6, 4, 4]","[5, 4, 6, 4, 6, 5, 4, 2, 6, 4, 3, 6, 4]","[0, 30, 60, 105, 165, 225, 270, 330, 405, 450, 495, 585, 645]"
2023-07-10,6043,649,"[2, 5, 5, 4, 4, 5, 3, 7, 6, 6, 2, 3, 5, 6, 5, 1]","[2, 5, 4, 5, 3, 7, 6, 2, 3, 5, 6, 5, 1]","[0, 30, 45, 105, 150, 165, 225, 270, 360, 450, 495, 555, 570]"
2023-07-10,6108,671,"[2, 5, 7, 6, 7, 5, 4, 7, 2, 5, 7, 2, 2, 4]","[2, 5, 7, 6, 7, 5, 4, 7, 2, 5, 7, 2, 4]","[0, 30, 45, 120, 180, 240, 285, 345, 420, 480, 525, 585, 660]"
2023-07-10,6073,668,"[6, 2, 2, 6, 3, 5, 7, 6, 5, 7, 5, 5, 4, 2, 4]","[6, 2, 6, 3, 5, 7, 6, 5, 7, 5, 4, 2, 4]","[0, 45, 120, 180, 195, 255, 315, 375, 420, 480, 510, 570, 645]"
2023-07-10,6073,663,"[1, 4, 3, 3, 5, 3, 6, 4, 4, 4, 5, 5, 2, 5, 6, 4, 2, 0]","[1, 4, 3, 5, 3, 6, 4, 5, 2, 5, 6, 4, 2]","[0, 30, 75, 150, 195, 210, 270, 330, 390, 465, 510, 570, 615]"
2023-07-10,6095,662,"[4, 6, 5, 5, 2, 4, 4, 3, 6, 4, 6, 7, 3, 5, 2, 0]","[4, 6, 5, 2, 4, 3, 6, 4, 6, 7, 3, 5, 2]","[0, 30, 60, 105, 165, 225, 270, 315, 375, 435, 495, 585, 600]"
2023-07-10,6136,672,"[2, 5, 5, 7, 2, 4, 7, 4, 6, 7, 2, 5, 4, 7]","[2, 5, 7, 2, 4, 7, 4, 6, 7, 2, 5, 4, 7]","[0, 30, 45, 120, 180, 240, 300, 360, 405, 480, 555, 570, 615]"
2023-07-10,6106,672,"[3, 6, 4, 2, 2, 1, 4, 2, 1, 2, 2, 5, 4, 5, 4, 0]","[3, 6, 4, 2, 1, 4, 2, 1, 2, 5, 4, 5, 4]","[0, 30, 60, 120, 180, 270, 330, 390, 480, 555, 570, 615, 660]"
2023-07-10,6095,662,"[5, 4, 4, 6, 2, 3, 6, 7, 7, 5, 4, 3, 6, 2, 4, 0]","[5, 4, 6, 2, 3, 6, 7, 5, 4, 3, 6, 2, 4]","[0, 30, 60, 105, 165, 180, 240, 300, 345, 405, 510, 555, 645]"
