日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-28,5181,658,"[5, 3, 3, 6, 3, 2, 4, 6, 4, 7, 3, 4]","[5, 3, 6, 3, 2, 4, 6, 4, 7, 3, 4]","[0, 30, 45, 90, 105, 195, 270, 345, 435, 495, 600]"
2023-08-28,4705,673,"[3, 7, 2, 4, 0, 1, 3, 5, 6, 0, 1]","[3, 7, 2, 4, 0, 1, 3, 5, 6, 0]","[0, 30, 105, 195, 270, 390, 405, 525, 600, 660]"
2023-08-28,4675,675,"[3, 6, 1, 2, 6, 1, 7, 5, 3, 0, 0, 0]","[3, 6, 1, 2, 6, 1, 7, 5, 3, 0]","[0, 30, 60, 195, 285, 360, 375, 465, 540, 660]"
2023-08-28,5161,673,"[5, 5, 3, 3, 7, 4, 6, 5, 7, 6, 2, 7, 0]","[5, 3, 7, 4, 6, 5, 7, 6, 2, 7, 0]","[0, 30, 45, 120, 195, 270, 345, 420, 495, 585, 660]"
2023-08-28,5187,670,"[3, 6, 3, 6, 4, 4, 7, 4, 2, 7, 5, 4, 0]","[3, 6, 3, 6, 4, 7, 4, 2, 7, 5, 4]","[0, 30, 60, 75, 135, 210, 285, 360, 450, 540, 615]"
2023-08-28,5187,671,"[5, 5, 3, 7, 4, 2, 6, 1, 3, 4, 7, 0]","[5, 3, 7, 4, 2, 6, 1, 3, 4, 7, 0]","[0, 30, 45, 120, 195, 285, 360, 390, 510, 585, 660]"
2023-08-28,5142,669,"[3, 6, 3, 1, 1, 6, 4, 1, 2, 4, 6, 6, 5]","[3, 6, 3, 1, 6, 4, 1, 2, 4, 6, 5]","[0, 30, 60, 75, 225, 285, 360, 375, 480, 555, 615]"
2023-08-28,4721,674,"[3, 4, 4, 3, 6, 5, 2, 2, 4, 2, 2, 4, 7]","[3, 4, 3, 6, 5, 2, 4, 2, 4, 7]","[0, 30, 105, 135, 210, 270, 360, 450, 540, 615]"
2023-08-28,5128,674,"[5, 7, 6, 7, 2, 1, 5, 4, 5, 6, 0]","[5, 7, 6, 7, 2, 1, 5, 4, 5, 6, 0]","[0, 30, 105, 180, 270, 360, 375, 450, 525, 600, 660]"
2023-08-28,5090,663,"[3, 3, 6, 6, 3, 6, 5, 2, 6, 5, 2, 2, 5, 6]","[3, 6, 3, 6, 5, 2, 6, 5, 2, 5, 6]","[0, 30, 60, 75, 135, 210, 300, 360, 450, 525, 600]"
