日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-06,7000,672,"[4, 5, 6, 2, 6, 1, 1, 1, 5, 2, 4, 1, 6, 6, 2, 3, 5, 4]","[4, 5, 6, 2, 6, 1, 5, 2, 4, 1, 6, 2, 3, 5, 4]","[0, 30, 60, 105, 150, 195, 270, 315, 345, 390, 480, 540, 570, 630, 660]"
2023-08-06,6576,641,"[4, 3, 6, 4, 2, 3, 2, 6, 2, 3, 3, 6, 6, 6, 2, 5, 5, 2, 2]","[4, 3, 6, 4, 2, 3, 2, 6, 2, 3, 6, 2, 5, 2]","[0, 30, 105, 165, 210, 270, 315, 360, 420, 465, 495, 540, 570, 615]"
2023-08-06,6538,663,"[5, 5, 6, 6, 2, 4, 2, 2, 5, 4, 1, 3, 2, 5, 5, 4, 5, 5, 2]","[5, 6, 2, 4, 2, 5, 4, 1, 3, 2, 5, 4, 5, 2]","[0, 30, 60, 150, 195, 240, 285, 330, 420, 435, 480, 540, 585, 630]"
2023-08-06,6981,656,"[5, 7, 2, 6, 3, 7, 5, 4, 2, 3, 5, 6, 5, 2, 5]","[5, 7, 2, 6, 3, 7, 5, 4, 2, 3, 5, 6, 5, 2, 5]","[0, 30, 90, 135, 195, 240, 300, 345, 375, 435, 450, 510, 555, 600, 630]"
2023-08-06,6580,669,"[0, 5, 4, 4, 7, 4, 2, 3, 3, 2, 2, 6, 1, 2, 2, 3, 2, 2, 5]","[0, 5, 4, 7, 4, 2, 3, 2, 6, 1, 2, 3, 2, 5]","[0, 30, 60, 120, 180, 240, 270, 330, 375, 435, 510, 570, 615, 645]"
2023-08-06,6554,661,"[5, 4, 4, 4, 4, 6, 5, 0, 2, 3, 2, 4, 3, 1, 2, 5, 2]","[5, 4, 6, 5, 0, 2, 3, 2, 4, 3, 1, 2, 5, 2]","[0, 30, 60, 105, 165, 255, 300, 360, 405, 450, 465, 555, 585, 630]"
2023-08-06,7017,675,"[0, 6, 3, 1, 3, 3, 1, 5, 4, 5, 3, 2, 3, 4, 4, 5, 2]","[0, 6, 3, 1, 3, 1, 5, 4, 5, 3, 2, 3, 4, 5, 2]","[0, 30, 75, 135, 195, 255, 330, 360, 405, 450, 465, 510, 570, 615, 645]"
2023-08-06,7020,671,"[4, 5, 6, 7, 4, 2, 6, 6, 5, 2, 5, 6, 3, 4, 2, 3]","[4, 5, 6, 7, 4, 2, 6, 5, 2, 5, 6, 3, 4, 2, 3]","[0, 30, 60, 105, 180, 225, 270, 330, 375, 420, 450, 510, 570, 600, 645]"
2023-08-06,7014,669,"[4, 4, 2, 6, 2, 5, 6, 6, 3, 2, 6, 3, 4, 5, 4, 3, 5]","[4, 2, 6, 2, 5, 6, 3, 2, 6, 3, 4, 5, 4, 3, 5]","[0, 30, 90, 150, 195, 225, 285, 330, 375, 435, 450, 510, 555, 600, 660]"
2023-08-06,6584,672,"[4, 5, 5, 7, 1, 4, 2, 1, 1, 2, 4, 6, 2, 5, 3, 4, 4]","[4, 5, 7, 1, 4, 2, 1, 2, 4, 6, 2, 5, 3, 4]","[0, 30, 60, 135, 195, 240, 285, 345, 390, 435, 510, 555, 600, 660]"
