日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-08,5194,675,"[7, 5, 6, 0, 3, 3, 2, 4, 2, 2, 2, 4, 2, 0]","[7, 5, 6, 0, 3, 2, 4, 2, 4, 2, 0]","[0, 45, 120, 165, 270, 360, 435, 510, 600, 645, 660]"
2022-08-08,5607,640,"[5, 4, 0, 6, 5, 4, 6, 3, 4, 5, 6, 6, 4, 4]","[5, 4, 0, 6, 5, 4, 6, 3, 4, 5, 6, 4]","[0, 30, 90, 195, 255, 300, 360, 420, 435, 495, 540, 600]"
2022-08-08,6085,666,"[4, 6, 4, 4, 6, 4, 6, 3, 5, 4, 4, 4, 4, 5, 3, 6, 2, 2]","[4, 6, 4, 6, 4, 6, 3, 5, 4, 5, 3, 6, 2]","[0, 60, 105, 165, 225, 270, 330, 345, 405, 480, 525, 600, 660]"
2022-08-08,5601,640,"[5, 6, 4, 6, 5, 4, 3, 3, 2, 5, 5, 1, 4, 2]","[5, 6, 4, 6, 5, 4, 3, 2, 5, 1, 4, 2]","[0, 30, 75, 135, 195, 255, 315, 330, 420, 465, 570, 630]"
2022-08-08,5641,670,"[6, 6, 3, 7, 4, 7, 3, 6, 3, 5, 3, 7, 1]","[6, 3, 7, 4, 7, 3, 6, 3, 5, 3, 7, 1]","[0, 45, 120, 195, 255, 330, 360, 405, 420, 480, 570, 660]"
2022-08-08,5642,646,"[6, 3, 6, 7, 4, 6, 3, 4, 3, 5, 4, 2, 2]","[6, 3, 6, 7, 4, 6, 3, 4, 3, 5, 4, 2]","[0, 45, 120, 180, 240, 300, 360, 390, 450, 525, 585, 630]"
2022-08-08,5640,661,"[6, 4, 5, 6, 1, 6, 2, 4, 7, 4, 2, 0]","[6, 4, 5, 6, 1, 6, 2, 4, 7, 4, 2, 0]","[0, 45, 105, 165, 225, 300, 360, 450, 510, 570, 630, 645]"
2022-08-08,6076,668,"[5, 6, 3, 3, 4, 4, 4, 1, 5, 3, 5, 3, 3, 4, 2, 4, 1]","[5, 6, 3, 4, 1, 5, 3, 5, 3, 4, 2, 4, 1]","[0, 30, 75, 150, 225, 300, 345, 375, 435, 450, 510, 600, 660]"
2022-08-08,5192,663,"[3, 5, 3, 4, 6, 6, 4, 3, 3, 3, 4, 3, 7, 2]","[3, 5, 3, 4, 6, 4, 3, 4, 3, 7, 2]","[0, 90, 135, 225, 285, 345, 420, 435, 510, 585, 660]"
2022-08-08,5662,655,"[4, 4, 7, 3, 2, 5, 4, 4, 3, 6, 4, 6, 4, 2, 2]","[4, 7, 3, 2, 5, 4, 3, 6, 4, 6, 4, 2]","[0, 60, 105, 195, 285, 330, 405, 435, 495, 540, 600, 645]"
