日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-01,5635,587,"[3, 6, 6, 3, 2, 4, 1, 6, 7, 6, 6, 2, 6, 7]","[3, 6, 3, 2, 4, 1, 6, 7, 6, 2, 6, 7]","[0, 30, 60, 75, 150, 210, 240, 300, 345, 420, 495, 555]"
2023-08-01,6050,626,"[2, 6, 2, 5, 6, 1, 1, 2, 1, 6, 5, 6, 2, 4, 4, 4]","[2, 6, 2, 5, 6, 1, 2, 1, 6, 5, 6, 2, 4]","[0, 30, 60, 135, 195, 270, 285, 300, 330, 390, 450, 510, 570]"
2023-08-01,6044,588,"[4, 4, 5, 6, 5, 5, 6, 2, 1, 5, 1, 4, 5, 2, 2, 7]","[4, 5, 6, 5, 6, 2, 1, 5, 1, 4, 5, 2, 7]","[0, 30, 75, 135, 195, 270, 285, 300, 330, 360, 420, 480, 555]"
2023-08-01,6567,650,"[0, 6, 2, 3, 1, 0, 0, 2, 0, 5, 6, 4, 4, 5, 7, 7, 3]","[0, 6, 2, 3, 1, 0, 2, 0, 5, 6, 4, 5, 7, 3]","[0, 30, 60, 135, 210, 240, 255, 270, 300, 315, 390, 450, 525, 585]"
2023-08-01,6073,628,"[2, 2, 6, 5, 4, 6, 2, 1, 5, 2, 4, 5, 2, 7]","[2, 6, 5, 4, 6, 2, 1, 5, 2, 4, 5, 2, 7]","[0, 30, 60, 135, 210, 270, 285, 315, 330, 420, 480, 555, 570]"
2023-08-01,6563,663,"[1, 2, 3, 4, 2, 0, 2, 5, 1, 4, 3, 5, 5, 7, 5]","[1, 2, 3, 4, 2, 0, 2, 5, 1, 4, 3, 5, 7, 5]","[0, 30, 120, 150, 210, 270, 285, 300, 330, 345, 420, 510, 570, 630]"
2023-08-01,6085,626,"[6, 7, 3, 6, 1, 5, 3, 1, 2, 4, 4, 2, 3, 6, 6, 6]","[6, 7, 3, 6, 1, 5, 3, 1, 2, 4, 2, 3, 6]","[0, 45, 120, 150, 225, 270, 285, 315, 330, 420, 480, 555, 570]"
2023-08-01,6036,662,"[6, 5, 6, 5, 0, 1, 7, 5, 7, 3, 0, 6, 5, 0]","[6, 5, 6, 5, 0, 1, 7, 5, 7, 3, 0, 6, 5]","[0, 45, 105, 165, 225, 255, 270, 345, 420, 480, 555, 585, 630]"
2023-08-01,6129,672,"[4, 2, 6, 1, 2, 1, 3, 4, 6, 6, 6, 7, 4, 4, 6, 4]","[4, 2, 6, 1, 2, 1, 3, 4, 6, 7, 4, 6, 4]","[0, 30, 105, 180, 195, 270, 285, 300, 375, 450, 510, 570, 630]"
2023-08-01,6547,640,"[3, 4, 5, 7, 0, 1, 1, 5, 5, 3, 5, 6, 2, 4, 6, 2]","[3, 4, 5, 7, 0, 1, 5, 3, 5, 6, 2, 4, 6, 2]","[0, 30, 75, 150, 225, 255, 270, 285, 300, 330, 405, 465, 525, 585]"
