日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-22,5594,671,"[5, 5, 4, 4, 6, 4, 4, 4, 5, 0, 3, 5, 6, 4, 5, 0, 0, 0]","[5, 4, 6, 4, 5, 0, 3, 5, 6, 4, 5, 0]","[0, 30, 105, 165, 225, 285, 420, 450, 465, 525, 585, 660]"
2023-08-22,5146,616,"[4, 4, 4, 5, 3, 2, 3, 2, 6, 5, 3, 7, 7, 6]","[4, 5, 3, 2, 3, 2, 6, 5, 3, 7, 6]","[0, 30, 75, 180, 255, 270, 360, 450, 465, 480, 555]"
2023-08-22,5621,675,"[4, 6, 4, 2, 5, 3, 4, 4, 7, 5, 1, 5, 0, 1]","[4, 6, 4, 2, 5, 3, 4, 7, 5, 1, 5, 0]","[0, 30, 75, 150, 225, 285, 300, 375, 465, 480, 585, 660]"
2023-08-22,5598,673,"[5, 7, 6, 7, 6, 6, 3, 2, 5, 7, 5, 4, 6, 0, 0, 1]","[5, 7, 6, 7, 6, 3, 2, 5, 7, 5, 4, 6]","[0, 30, 90, 150, 225, 300, 315, 405, 420, 495, 540, 615]"
2023-08-22,5642,666,"[6, 2, 7, 6, 3, 4, 3, 3, 4, 4, 3, 6, 6, 5, 5, 4]","[6, 2, 7, 6, 3, 4, 3, 4, 3, 6, 5, 4]","[0, 45, 120, 210, 270, 285, 360, 390, 465, 495, 555, 615]"
2023-08-22,5573,609,"[2, 2, 2, 6, 4, 6, 0, 3, 5, 3, 5, 6, 5, 6]","[2, 6, 4, 6, 0, 3, 5, 3, 5, 6, 5, 6]","[0, 60, 105, 195, 255, 360, 390, 405, 420, 450, 495, 555]"
2023-08-22,5167,579,"[2, 2, 2, 3, 4, 4, 6, 3, 4, 5, 3, 5, 4, 2]","[2, 3, 4, 6, 3, 4, 5, 3, 5, 4, 2]","[0, 60, 150, 225, 300, 315, 390, 405, 420, 435, 510]"
2023-08-22,5638,646,"[4, 4, 5, 6, 6, 4, 7, 4, 2, 5, 3, 5, 7, 4]","[4, 5, 6, 4, 7, 4, 2, 5, 3, 5, 7, 4]","[0, 30, 75, 135, 210, 285, 345, 435, 450, 480, 510, 585]"
2023-08-22,5173,653,"[2, 7, 2, 5, 6, 3, 6, 3, 4, 7, 2]","[2, 7, 2, 5, 6, 3, 6, 3, 4, 7, 2]","[0, 60, 150, 210, 270, 330, 345, 420, 435, 510, 585]"
2023-08-22,5622,644,"[5, 4, 7, 5, 3, 4, 5, 3, 4, 3, 4, 5, 5]","[5, 4, 7, 5, 3, 4, 5, 3, 4, 3, 4, 5]","[0, 30, 105, 195, 255, 270, 330, 405, 420, 480, 495, 585]"
