日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-07,4727,632,"[0, 2, 3, 3, 5, 2, 4, 2, 7, 3, 7]","[0, 2, 3, 5, 2, 4, 2, 7, 3, 7]","[0, 30, 105, 120, 210, 285, 300, 390, 465, 570]"
2023-08-07,5151,669,"[6, 7, 3, 5, 7, 6, 6, 4, 7, 6, 7, 5, 0]","[6, 7, 3, 5, 7, 6, 4, 7, 6, 7, 5]","[0, 45, 120, 135, 210, 285, 360, 375, 465, 540, 615]"
2023-08-07,4740,671,"[2, 4, 3, 4, 3, 3, 4, 1, 2, 3, 2]","[2, 4, 3, 4, 3, 4, 1, 2, 3, 2]","[0, 30, 90, 105, 195, 300, 315, 420, 510, 615]"
2023-08-07,5195,616,"[3, 5, 3, 4, 4, 7, 4, 7, 4, 4, 7, 5, 5, 2]","[3, 5, 3, 4, 7, 4, 7, 4, 7, 5, 2]","[0, 30, 75, 105, 195, 270, 285, 360, 390, 465, 540]"
2023-08-07,5153,652,"[5, 4, 3, 6, 6, 3, 6, 4, 4, 5, 5, 3, 7, 2]","[5, 4, 3, 6, 3, 6, 4, 5, 3, 7, 2]","[0, 30, 90, 105, 165, 210, 285, 300, 390, 495, 570]"
2023-08-07,5186,659,"[2, 7, 6, 3, 3, 4, 4, 5, 4, 0, 2, 6, 4]","[2, 7, 6, 3, 4, 5, 4, 0, 2, 6, 4]","[0, 30, 90, 135, 165, 240, 300, 315, 420, 510, 555]"
2023-08-07,5147,673,"[2, 6, 5, 0, 4, 6, 4, 6, 5, 2, 2, 7]","[2, 6, 5, 0, 4, 6, 4, 6, 5, 2, 7]","[0, 30, 60, 135, 270, 285, 345, 375, 450, 525, 615]"
2023-08-07,5178,668,"[0, 7, 7, 3, 0, 5, 6, 4, 2, 4, 7, 5]","[0, 7, 3, 0, 5, 6, 4, 2, 4, 7, 5]","[0, 30, 90, 105, 210, 270, 330, 360, 435, 555, 630]"
2023-08-07,5172,670,"[6, 5, 3, 4, 4, 5, 4, 6, 4, 0, 7, 4]","[6, 5, 3, 4, 5, 4, 6, 4, 0, 7, 4]","[0, 45, 105, 135, 225, 285, 300, 360, 390, 510, 585]"
2023-08-07,4716,662,"[2, 2, 4, 3, 6, 3, 0, 5, 7, 3, 4]","[2, 4, 3, 6, 3, 0, 5, 7, 3, 4]","[0, 30, 90, 105, 165, 210, 315, 420, 495, 600]"
