日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-29,6521,671,"[3, 2, 4, 5, 6, 6, 4, 6, 3, 5, 4, 5, 6, 6, 6, 6, 5, 2]","[3, 2, 4, 5, 6, 4, 6, 3, 5, 4, 5, 6, 5, 2]","[0, 30, 120, 180, 225, 285, 345, 390, 450, 495, 525, 570, 630, 660]"
2022-08-29,6068,675,"[6, 4, 4, 5, 3, 4, 6, 6, 3, 3, 1, 5, 4, 6, 4, 5, 5, 5]","[6, 4, 5, 3, 4, 6, 3, 1, 5, 4, 6, 4, 5]","[0, 45, 105, 150, 225, 270, 330, 390, 480, 525, 555, 615, 645]"
2022-08-29,6106,671,"[6, 2, 5, 5, 4, 7, 3, 7, 5, 4, 5, 3, 4, 0]","[6, 2, 5, 4, 7, 3, 7, 5, 4, 5, 3, 4, 0]","[0, 45, 150, 210, 255, 315, 390, 450, 495, 540, 570, 630, 660]"
2022-08-29,6089,670,"[6, 6, 5, 3, 4, 6, 4, 5, 2, 4, 3, 6, 3, 3, 2]","[6, 5, 3, 4, 6, 4, 5, 2, 4, 3, 6, 3, 2]","[0, 45, 105, 165, 225, 270, 330, 375, 450, 495, 540, 600, 660]"
2022-08-29,5612,667,"[5, 7, 3, 7, 7, 5, 5, 3, 5, 7, 0, 7, 3, 5]","[5, 7, 3, 7, 5, 3, 5, 7, 0, 7, 3, 5]","[0, 30, 75, 150, 210, 255, 315, 375, 435, 525, 585, 630]"
2022-08-29,6063,673,"[5, 7, 2, 5, 6, 6, 7, 3, 5, 5, 3, 4, 6, 6, 6, 4, 5]","[5, 7, 2, 5, 6, 7, 3, 5, 3, 4, 6, 4, 5]","[0, 30, 75, 180, 225, 285, 345, 405, 450, 510, 540, 600, 645]"
2022-08-29,6072,671,"[3, 6, 6, 3, 6, 4, 1, 7, 5, 6, 1, 5, 4, 4, 2, 0]","[3, 6, 3, 6, 4, 1, 7, 5, 6, 1, 5, 4, 2]","[0, 30, 75, 150, 195, 240, 345, 405, 450, 510, 585, 630, 660]"
2022-08-29,6109,671,"[3, 3, 6, 6, 2, 3, 4, 4, 3, 4, 6, 6, 4, 3, 6, 6, 5, 2]","[3, 6, 2, 3, 4, 3, 4, 6, 4, 3, 6, 5, 2]","[0, 30, 75, 180, 240, 285, 360, 405, 465, 510, 570, 615, 660]"
2022-08-29,6165,670,"[3, 7, 7, 6, 1, 4, 1, 7, 4, 3, 4, 7, 4, 0]","[3, 7, 6, 1, 4, 1, 7, 4, 3, 4, 7, 4, 0]","[0, 30, 75, 135, 210, 270, 360, 420, 465, 525, 555, 630, 660]"
2022-08-29,6074,675,"[6, 6, 7, 6, 4, 5, 5, 4, 2, 4, 5, 2, 2, 5, 4, 5]","[6, 7, 6, 4, 5, 4, 2, 4, 5, 2, 5, 4, 5]","[0, 45, 90, 150, 210, 255, 300, 390, 435, 480, 555, 600, 645]"
