日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-25,5625,669,"[2, 4, 6, 7, 6, 2, 6, 6, 2, 3, 4, 6, 5]","[2, 4, 6, 7, 6, 2, 6, 2, 3, 4, 6, 5]","[0, 30, 75, 135, 210, 270, 345, 405, 450, 510, 570, 630]"
2023-08-25,5641,672,"[3, 7, 6, 6, 5, 2, 4, 4, 7, 6, 3, 2, 6, 4, 4]","[3, 7, 6, 5, 2, 4, 7, 6, 3, 2, 6, 4]","[0, 60, 120, 180, 195, 270, 315, 405, 465, 525, 585, 630]"
2023-08-25,5599,672,"[3, 2, 7, 7, 5, 6, 5, 5, 6, 6, 6, 2, 2, 5, 5, 2, 4, 3, 3, 3]","[3, 2, 7, 5, 6, 5, 6, 2, 5, 2, 4, 3]","[0, 60, 120, 195, 225, 285, 345, 405, 465, 525, 570, 630]"
2023-08-25,6070,673,"[5, 2, 5, 6, 4, 6, 2, 5, 5, 3, 4, 2, 6, 4, 1]","[5, 2, 5, 6, 4, 6, 2, 5, 3, 4, 2, 6, 4]","[0, 30, 105, 120, 165, 240, 300, 375, 435, 495, 555, 600, 660]"
2023-08-25,5616,648,"[4, 5, 5, 2, 5, 6, 6, 6, 7, 4, 2, 2, 6, 2, 3, 6, 6]","[4, 5, 2, 5, 6, 7, 4, 2, 6, 2, 3, 6]","[0, 30, 60, 135, 150, 225, 300, 360, 435, 480, 555, 600]"
2023-08-25,5625,655,"[5, 4, 6, 2, 5, 1, 3, 2, 2, 3, 4, 2, 3, 3]","[5, 4, 6, 2, 5, 1, 3, 2, 3, 4, 2, 3]","[0, 30, 75, 135, 195, 210, 315, 390, 435, 510, 555, 615]"
2023-08-25,5612,675,"[4, 2, 5, 2, 5, 3, 1, 6, 4, 3, 5, 4]","[4, 2, 5, 2, 5, 3, 1, 6, 4, 3, 5, 4]","[0, 30, 105, 120, 195, 210, 285, 405, 450, 510, 570, 630]"
2023-08-25,5178,659,"[7, 6, 4, 5, 5, 2, 2, 5, 2, 7, 2, 2, 2, 2, 7, 7, 4]","[7, 6, 4, 5, 2, 5, 2, 7, 2, 7, 4]","[0, 60, 105, 195, 210, 270, 345, 405, 480, 555, 615]"
2023-08-25,5654,663,"[4, 6, 2, 5, 4, 4, 5, 5, 4, 7, 4, 2, 3, 2, 2, 2, 2]","[4, 6, 2, 5, 4, 5, 4, 7, 4, 2, 3, 2]","[0, 30, 75, 135, 150, 225, 300, 360, 450, 495, 555, 615]"
2023-08-25,5606,653,"[2, 4, 6, 5, 6, 6, 2, 2, 5, 7, 2, 5, 5, 2, 7]","[2, 4, 6, 5, 6, 2, 5, 7, 2, 5, 2, 7]","[0, 30, 75, 135, 150, 210, 285, 345, 420, 480, 540, 600]"
