日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-05,6559,658,"[3, 3, 4, 6, 4, 2, 6, 3, 3, 5, 3, 5, 4, 3, 5, 4]","[3, 4, 6, 4, 2, 6, 3, 5, 3, 5, 4, 3, 5, 4]","[0, 30, 90, 150, 195, 255, 300, 360, 420, 465, 510, 540, 600, 645]"
2022-08-05,6145,643,"[1, 1, 4, 3, 3, 4, 2, 2, 5, 4, 3, 6, 7, 4, 3, 4]","[1, 4, 3, 4, 2, 5, 4, 3, 6, 7, 4, 3, 4]","[0, 30, 90, 165, 210, 270, 315, 360, 420, 480, 540, 585, 630]"
2022-08-05,6551,670,"[1, 3, 6, 3, 4, 4, 4, 2, 6, 5, 4, 5, 2, 1, 1, 4, 1]","[1, 3, 6, 3, 4, 2, 6, 5, 4, 5, 2, 1, 4, 1]","[0, 30, 45, 90, 165, 210, 270, 330, 375, 420, 465, 525, 615, 660]"
2022-08-05,6168,660,"[1, 4, 2, 4, 5, 7, 4, 2, 2, 4, 2, 7, 4, 0]","[1, 4, 2, 4, 5, 7, 4, 2, 4, 2, 7, 4, 0]","[0, 30, 90, 180, 225, 285, 345, 390, 465, 495, 570, 630, 645]"
2022-08-05,6595,673,"[1, 5, 3, 2, 3, 7, 4, 5, 3, 4, 7, 4, 4, 0, 1, 1, 0, 0]","[1, 5, 3, 2, 3, 7, 4, 5, 3, 4, 7, 4, 0, 1]","[0, 30, 90, 165, 210, 285, 345, 390, 450, 495, 525, 600, 645, 660]"
2022-08-05,6591,664,"[5, 3, 6, 7, 5, 2, 4, 4, 4, 3, 7, 3, 2, 3, 4, 0]","[5, 3, 6, 7, 5, 2, 4, 3, 7, 3, 2, 3, 4, 0]","[0, 30, 45, 90, 165, 210, 270, 315, 375, 450, 510, 570, 615, 645]"
2022-08-05,6571,664,"[1, 3, 7, 2, 6, 3, 3, 2, 5, 4, 5, 5, 5, 4, 6, 3, 4, 0]","[1, 3, 7, 2, 6, 3, 2, 5, 4, 5, 4, 6, 3, 4]","[0, 30, 45, 90, 180, 240, 300, 375, 420, 465, 510, 540, 600, 645]"
2022-08-05,6563,668,"[1, 3, 3, 7, 4, 3, 1, 5, 4, 5, 4, 4, 4, 4, 5, 6, 7, 0]","[1, 3, 7, 4, 3, 1, 5, 4, 5, 4, 5, 6, 7, 0]","[0, 30, 45, 90, 150, 225, 300, 345, 405, 450, 495, 525, 600, 660]"
2022-08-05,6540,669,"[4, 5, 6, 4, 5, 2, 5, 4, 6, 4, 6, 5, 5, 4, 4, 0]","[4, 5, 6, 4, 5, 2, 5, 4, 6, 4, 6, 5, 4, 0]","[0, 60, 120, 180, 240, 285, 345, 390, 435, 495, 525, 585, 630, 660]"
2022-08-05,6095,675,"[6, 3, 0, 6, 3, 7, 6, 3, 3, 4, 2, 2, 5, 3, 1]","[6, 3, 0, 6, 3, 7, 6, 3, 4, 2, 5, 3, 1]","[0, 45, 60, 180, 240, 300, 375, 420, 480, 510, 570, 615, 660]"
