日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-28,6071,670,"[1, 6, 6, 5, 6, 7, 2, 2, 3, 3, 5, 4, 5, 2, 3, 4]","[1, 6, 5, 6, 7, 2, 3, 5, 4, 5, 2, 3, 4]","[0, 30, 60, 90, 150, 210, 270, 345, 405, 465, 525, 570, 630]"
2023-07-28,5613,672,"[0, 4, 6, 5, 2, 2, 4, 6, 4, 2, 5, 2, 5]","[0, 4, 6, 5, 2, 4, 6, 4, 2, 5, 2, 5]","[0, 30, 90, 150, 195, 255, 315, 390, 450, 510, 570, 630]"
2023-07-28,5650,675,"[2, 5, 6, 4, 7, 2, 0, 4, 5, 4, 3, 3, 2]","[2, 5, 6, 4, 7, 2, 0, 4, 5, 4, 3, 2]","[0, 30, 45, 75, 150, 225, 285, 390, 450, 510, 555, 630]"
2023-07-28,5655,669,"[3, 6, 5, 5, 6, 2, 4, 3, 2, 4, 4, 7, 2, 4, 4]","[3, 6, 5, 6, 2, 4, 3, 2, 4, 7, 2, 4]","[0, 30, 60, 90, 150, 225, 285, 360, 420, 495, 570, 630]"
2023-07-28,5646,675,"[1, 5, 6, 3, 2, 6, 4, 2, 7, 4, 7, 2, 2]","[1, 5, 6, 3, 2, 6, 4, 2, 7, 4, 7, 2]","[0, 30, 45, 90, 165, 240, 300, 375, 435, 495, 555, 630]"
2023-07-28,5627,662,"[0, 6, 5, 7, 5, 2, 5, 4, 7, 3, 2, 4]","[0, 6, 5, 7, 5, 2, 5, 4, 7, 3, 2, 4]","[0, 30, 60, 90, 165, 225, 285, 345, 420, 495, 570, 630]"
2023-07-28,6012,668,"[3, 3, 5, 6, 5, 3, 2, 3, 4, 5, 5, 6, 5, 5, 5, 6, 5]","[3, 5, 6, 5, 3, 2, 3, 4, 5, 6, 5, 6, 5]","[0, 30, 45, 75, 105, 180, 255, 315, 390, 450, 510, 570, 615]"
2023-07-28,5664,674,"[0, 5, 6, 2, 4, 2, 4, 3, 4, 4, 3, 2, 3, 0]","[0, 5, 6, 2, 4, 2, 4, 3, 4, 3, 2, 3]","[0, 30, 45, 75, 165, 240, 300, 360, 435, 510, 570, 645]"
2023-07-28,6059,674,"[1, 5, 6, 6, 5, 4, 5, 5, 4, 6, 6, 3, 4, 5, 4, 3, 3, 0]","[1, 5, 6, 5, 4, 5, 4, 6, 3, 4, 5, 4, 3]","[0, 30, 45, 90, 120, 195, 240, 300, 360, 435, 510, 555, 630]"
2023-07-28,6056,670,"[2, 5, 6, 5, 0, 5, 3, 4, 3, 6, 2, 4, 4, 4, 5, 5, 5]","[2, 5, 6, 5, 0, 5, 3, 4, 3, 6, 2, 4, 5]","[0, 30, 45, 75, 105, 210, 255, 315, 390, 465, 525, 585, 645]"
