日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-25,6575,665,"[0, 7, 7, 5, 4, 4, 4, 7, 3, 5, 4, 4, 7, 2, 5, 5, 3, 5, 4]","[0, 7, 5, 4, 7, 3, 5, 4, 7, 2, 5, 3, 5, 4]","[0, 30, 90, 135, 195, 255, 315, 360, 420, 480, 540, 555, 615, 645]"
2023-07-25,6553,672,"[5, 4, 6, 3, 2, 1, 4, 5, 7, 5, 7, 5, 5, 7, 4, 0, 0]","[5, 4, 6, 3, 2, 1, 4, 5, 7, 5, 7, 5, 7, 4]","[0, 30, 75, 120, 210, 255, 345, 390, 435, 495, 510, 570, 585, 645]"
2023-07-25,6520,673,"[5, 7, 2, 2, 5, 6, 2, 3, 7, 5, 5, 2, 2, 3, 5, 4, 5]","[5, 7, 2, 5, 6, 2, 3, 7, 5, 2, 3, 5, 4, 5]","[0, 30, 90, 150, 195, 240, 300, 360, 435, 480, 525, 600, 615, 645]"
2023-07-25,6596,675,"[0, 2, 7, 4, 5, 4, 7, 5, 3, 7, 2, 5, 4, 3, 3, 3, 3, 0]","[0, 2, 7, 4, 5, 4, 7, 5, 3, 7, 2, 5, 4, 3]","[0, 30, 90, 165, 210, 255, 300, 360, 405, 480, 540, 585, 600, 630]"
2023-07-25,6997,671,"[4, 7, 3, 3, 5, 4, 5, 4, 2, 5, 6, 6, 5, 6, 6, 5, 5, 4, 3]","[4, 7, 3, 5, 4, 5, 4, 2, 5, 6, 5, 6, 5, 4, 3]","[0, 30, 90, 165, 195, 255, 300, 360, 405, 450, 510, 525, 585, 600, 630]"
2023-07-25,6126,662,"[0, 4, 7, 1, 5, 4, 2, 6, 2, 7, 5, 7, 4, 1, 0]","[0, 4, 7, 1, 5, 4, 2, 6, 2, 7, 5, 7, 4]","[0, 30, 75, 135, 225, 270, 315, 375, 435, 495, 555, 570, 645]"
2023-07-25,6566,674,"[4, 5, 2, 4, 2, 2, 5, 2, 6, 1, 4, 4, 2, 5, 4, 3]","[4, 5, 2, 4, 2, 5, 2, 6, 1, 4, 2, 5, 4, 3]","[0, 30, 45, 120, 165, 225, 270, 330, 375, 480, 525, 570, 585, 630]"
2023-07-25,6505,659,"[2, 1, 5, 3, 4, 5, 4, 4, 5, 2, 6, 5, 6, 4, 5]","[2, 1, 5, 3, 4, 5, 4, 5, 2, 6, 5, 6, 4, 5]","[0, 30, 105, 150, 225, 270, 315, 375, 405, 465, 525, 540, 600, 630]"
2023-07-25,6996,673,"[1, 5, 7, 5, 3, 7, 5, 2, 4, 5, 5, 4, 5, 7, 4, 5]","[1, 5, 7, 5, 3, 7, 5, 2, 4, 5, 4, 5, 7, 4, 5]","[0, 30, 60, 120, 165, 240, 300, 345, 390, 450, 495, 540, 555, 615, 645]"
2023-07-25,6581,666,"[0, 2, 5, 5, 4, 6, 2, 4, 7, 4, 3, 5, 3, 5, 4, 4]","[0, 2, 5, 4, 6, 2, 4, 7, 4, 3, 5, 3, 5, 4]","[0, 30, 90, 135, 195, 255, 315, 360, 420, 480, 540, 555, 615, 645]"
