日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-04,7439,653,"[7, 6, 4, 5, 0, 2, 5, 4, 4, 5, 3, 5, 5, 5, 6, 2, 5, 2, 5]","[7, 6, 4, 5, 0, 2, 5, 4, 5, 3, 5, 6, 2, 5, 2, 5]","[0, 45, 90, 135, 150, 180, 240, 300, 330, 390, 405, 450, 495, 570, 585, 645]"
2022-08-04,7507,670,"[5, 5, 4, 4, 6, 6, 3, 7, 2, 5, 7, 3, 4, 5, 2, 4, 0, 5, 0]","[5, 4, 6, 3, 7, 2, 5, 7, 3, 4, 5, 2, 4, 0, 5, 0]","[0, 45, 90, 150, 165, 225, 285, 330, 405, 420, 465, 495, 555, 585, 600, 615]"
2022-08-04,6115,664,"[2, 3, 3, 1, 1, 4, 3, 6, 2, 4, 2, 1, 0, 2, 5, 5]","[2, 3, 1, 4, 3, 6, 2, 4, 2, 1, 0, 2, 5]","[0, 90, 150, 225, 270, 300, 360, 435, 480, 555, 570, 585, 645]"
2022-08-04,7027,619,"[5, 7, 4, 5, 0, 5, 2, 4, 4, 5, 4, 0, 3, 0, 5, 5, 0]","[5, 7, 4, 5, 0, 5, 2, 4, 5, 4, 0, 3, 0, 5, 0]","[0, 45, 90, 135, 150, 165, 195, 255, 300, 360, 405, 495, 570, 585, 600]"
2022-08-04,7052,675,"[6, 7, 2, 2, 3, 4, 5, 4, 0, 3, 3, 7, 6, 0, 6, 6, 5, 4]","[6, 7, 2, 3, 4, 5, 4, 0, 3, 7, 6, 0, 6, 5, 4]","[0, 45, 90, 165, 180, 225, 285, 330, 405, 420, 480, 555, 585, 630, 660]"
2022-08-04,7481,668,"[6, 5, 6, 6, 3, 4, 6, 4, 4, 3, 6, 3, 5, 0, 4, 0, 5, 2]","[6, 5, 6, 3, 4, 6, 4, 3, 6, 3, 5, 0, 4, 0, 5, 2]","[0, 45, 75, 135, 150, 195, 255, 300, 330, 375, 390, 450, 540, 570, 600, 615]"
2022-08-04,6577,629,"[3, 5, 7, 6, 4, 1, 4, 4, 3, 3, 4, 2, 5, 4, 5, 5, 4]","[3, 5, 7, 6, 4, 1, 4, 3, 4, 2, 5, 4, 5, 4]","[0, 75, 120, 180, 240, 285, 360, 420, 435, 480, 555, 570, 600, 615]"
2022-08-04,7464,656,"[6, 4, 5, 4, 5, 4, 3, 2, 3, 5, 6, 5, 4, 2, 2, 5, 5, 3, 3]","[6, 4, 5, 4, 5, 4, 3, 2, 3, 5, 6, 5, 4, 2, 5, 3]","[0, 45, 105, 120, 165, 180, 225, 240, 315, 330, 375, 435, 480, 510, 570, 585]"
2022-08-04,6639,640,"[7, 7, 4, 3, 6, 3, 4, 0, 1, 7, 4, 4, 0, 1, 0, 4]","[7, 4, 3, 6, 3, 4, 0, 1, 7, 4, 0, 1, 0, 4]","[0, 45, 105, 165, 225, 240, 285, 375, 465, 525, 555, 585, 600, 630]"
2022-08-04,7491,603,"[5, 7, 4, 5, 3, 5, 3, 4, 3, 4, 5, 1, 5, 0, 4, 4, 0, 0]","[5, 7, 4, 5, 3, 5, 3, 4, 3, 4, 5, 1, 5, 0, 4, 0]","[0, 45, 90, 135, 150, 165, 195, 210, 255, 270, 315, 375, 450, 480, 555, 585]"
